Table Name:,2015 VBT Male Non-Smoker RR60 ALB,,,,,,,,,,,,,,,,,,,,,,,,
33,8E-05,0.0001,0.00015,0.00017,0.00019,0.00022,0.00025,0.0003,0.00036,0.00041,0.00043,0.00046,0.00052,0.00059,0.00067,0.00076,0.00085,0.00093,0.00103,0.00117,0.00133,0.00152,0.00173,0.00193,0.00211
34,8E-05,0.0001,0.00015,0.00018,0.0002,0.00023,0.00027,0.00032,0.00037,0.00041,0.00044,0.00048,0.00055,0.00062,0.0007,0.00079,0.00088,0.00098,0.00109,0.00124,0.00143,0.00164,0.00185,0.00204,0.00223
35,8E-05,0.0001,0.00016,0.00019,0.00022,0.00025,0.00028,0.00034,0.00039,0.00042,0.00046,0.00051,0.00058,0.00066,0.00074,0.00083,0.00093,0.00103,0.00116,0.00134,0.00154,0.00176,0.00198,0.00218,0.00238
36,8E-05,0.00011,0.00017,0.0002,0.00024,0.00027,0.00031,0.00036,0.0004,0.00044,0.00049,0.00055,0.00062,0.0007,0.00078,0.00088,0.00098,0.0011,0.00125,0.00145,0.00168,0.00191,0.00213,0.00234,0.00258
37,8E-05,0.00011,0.00018,0.00022,0.00025,0.00029,0.00034,0.00038,0.00042,0.00047,0.00053,0.00059,0.00067,0.00075,0.00084,0.00094,0.00105,0.00119,0.00137,0.0016,0.00184,0.00208,0.0023,0.00254,0.00284
38,8E-05,0.00013,0.0002,0.00023,0.00027,0.00031,0.00036,0.0004,0.00045,0.00051,0.00058,0.00064,0.00072,0.00081,0.0009,0.00101,0.00114,0.00131,0.00153,0.00178,0.00203,0.00227,0.00251,0.00279,0.00315
39,8E-05,0.00014,0.00021,0.00025,0.00029,0.00034,0.00038,0.00042,0.00048,0.00056,0.00063,0.0007,0.00079,0.00088,0.00098,0.00111,0.00126,0.00146,0.00171,0.00198,0.00224,0.00248,0.00275,0.00309,0.00353
40,9E-05,0.00017,0.00023,0.00027,0.00031,0.00036,0.0004,0.00046,0.00053,0.00061,0.00068,0.00076,0.00086,0.00097,0.00108,0.00123,0.00142,0.00166,0.00193,0.00221,0.00246,0.00273,0.00303,0.00346,0.00395
41,0.0001,0.00019,0.00025,0.00029,0.00034,0.00038,0.00043,0.00049,0.00057,0.00066,0.00074,0.00083,0.00094,0.00107,0.0012,0.00138,0.00161,0.00188,0.00218,0.00245,0.00271,0.00299,0.00337,0.00386,0.0044
42,0.00012,0.00021,0.00026,0.00031,0.00036,0.0004,0.00046,0.00053,0.00062,0.00071,0.0008,0.0009,0.00104,0.00118,0.00134,0.00156,0.00183,0.00214,0.00243,0.0027,0.00297,0.00331,0.00376,0.0043,0.00492
43,0.00014,0.00022,0.00028,0.00034,0.00039,0.00043,0.00049,0.00058,0.00068,0.00077,0.00087,0.00099,0.00115,0.00132,0.00151,0.00176,0.00208,0.0024,0.00269,0.00296,0.00327,0.00369,0.00422,0.00484,0.00553
44,0.00017,0.00024,0.0003,0.00037,0.00041,0.00046,0.00054,0.00064,0.00074,0.00084,0.00095,0.0011,0.00128,0.00147,0.0017,0.00199,0.00234,0.00267,0.00295,0.00325,0.00362,0.00416,0.00478,0.00548,0.00625
45,0.00019,0.00025,0.00033,0.00041,0.00045,0.00051,0.0006,0.00071,0.0008,0.00092,0.00106,0.00123,0.00143,0.00165,0.00191,0.00224,0.00261,0.00295,0.00325,0.0036,0.00405,0.00473,0.00545,0.00623,0.00712
46,0.00022,0.00026,0.00036,0.00044,0.00049,0.00057,0.00068,0.00078,0.00088,0.00102,0.00119,0.00138,0.00159,0.00183,0.00213,0.0025,0.0029,0.00324,0.00359,0.004,0.00458,0.0054,0.0062,0.0071,0.00813
47,0.00024,0.00028,0.00039,0.00048,0.00055,0.00065,0.00076,0.00086,0.00097,0.00114,0.00134,0.00154,0.00177,0.00203,0.00237,0.00278,0.0032,0.00358,0.00397,0.00448,0.00521,0.00618,0.00708,0.00811,0.00931
48,0.00026,0.0003,0.00043,0.00053,0.00062,0.00074,0.00085,0.00095,0.00108,0.00129,0.00151,0.00172,0.00196,0.00225,0.00262,0.00307,0.00353,0.00395,0.00442,0.00506,0.00596,0.00706,0.0081,0.00929,0.01071
49,0.00027,0.00033,0.00048,0.00058,0.0007,0.00083,0.00093,0.00104,0.00122,0.00146,0.00169,0.0019,0.00215,0.00248,0.0029,0.0034,0.0039,0.00437,0.00495,0.00573,0.00681,0.00804,0.00926,0.01069,0.01237
50,0.00027,0.00038,0.00053,0.00064,0.00079,0.00091,0.00102,0.00115,0.00137,0.00165,0.00189,0.00211,0.00237,0.00275,0.00323,0.00377,0.00431,0.00486,0.00557,0.00653,0.00775,0.00909,0.01054,0.01227,0.01428
51,0.00027,0.00043,0.00059,0.00072,0.00088,0.00099,0.0011,0.00127,0.00155,0.00186,0.0021,0.00235,0.00264,0.00309,0.00363,0.00422,0.00481,0.00546,0.00633,0.00746,0.00882,0.01029,0.01198,0.01401,0.01638
52,0.00028,0.00049,0.00066,0.00082,0.00097,0.00107,0.0012,0.00142,0.00176,0.00208,0.00233,0.00262,0.00297,0.00351,0.00412,0.00477,0.00544,0.00626,0.00725,0.00855,0.01007,0.01172,0.01366,0.01602,0.01876
53,0.00028,0.00056,0.00075,0.00093,0.00105,0.00116,0.00133,0.0016,0.00198,0.00232,0.0026,0.00292,0.0034,0.00404,0.00472,0.00544,0.00625,0.00721,0.00837,0.00983,0.01151,0.0135,0.01582,0.01853,0.02157
54,0.00029,0.00061,0.00084,0.00104,0.00115,0.00127,0.00147,0.00182,0.00223,0.00259,0.00291,0.00333,0.00396,0.00469,0.00543,0.00623,0.00717,0.00829,0.00972,0.01139,0.01329,0.01568,0.01841,0.0215,0.02517
55,0.00032,0.00065,0.00094,0.00113,0.00125,0.00139,0.00167,0.00209,0.00251,0.0029,0.00331,0.00387,0.00461,0.00541,0.00621,0.00714,0.00824,0.00961,0.01131,0.01324,0.01549,0.01826,0.02139,0.02514,0.02933
56,0.00038,0.00068,0.00105,0.00123,0.00137,0.00156,0.00193,0.00239,0.00283,0.00326,0.00379,0.00451,0.00536,0.0062,0.00709,0.00819,0.00954,0.01117,0.01313,0.01537,0.01799,0.02114,0.02486,0.02933,0.03376
57,0.00047,0.00071,0.00115,0.00135,0.00152,0.00178,0.00223,0.00272,0.00317,0.0037,0.00437,0.00523,0.00617,0.00707,0.0081,0.00942,0.01108,0.013,0.01525,0.01783,0.02093,0.02461,0.02906,0.03376,0.03878
58,0.00058,0.00076,0.00123,0.00148,0.00168,0.00205,0.00256,0.00306,0.00356,0.0042,0.00502,0.006,0.00703,0.00809,0.0093,0.01087,0.01287,0.01512,0.01766,0.0206,0.02427,0.02857,0.03376,0.03878,0.04455
59,0.0007,0.00083,0.00131,0.00159,0.00186,0.00235,0.0029,0.00342,0.004,0.00478,0.00577,0.00685,0.008,0.00921,0.01064,0.01254,0.01492,0.01753,0.02046,0.02394,0.02817,0.03332,0.03878,0.04455,0.05125
60,0.00081,0.00093,0.00138,0.00167,0.00208,0.00266,0.00323,0.00379,0.00448,0.00543,0.00656,0.00776,0.00902,0.01039,0.01214,0.01444,0.01723,0.02026,0.02371,0.02783,0.03271,0.03878,0.04455,0.05125,0.0591
61,0.00089,0.00107,0.00148,0.00179,0.00233,0.00297,0.00356,0.00419,0.00502,0.00613,0.00736,0.00867,0.01006,0.01171,0.01386,0.01659,0.01982,0.02338,0.02752,0.03232,0.03823,0.04455,0.05125,0.0591,0.06828
62,0.00095,0.00125,0.00161,0.00197,0.00262,0.00329,0.00391,0.00464,0.00563,0.00688,0.00822,0.00964,0.01124,0.01324,0.01581,0.01901,0.02274,0.02687,0.03176,0.03734,0.04455,0.05125,0.0591,0.06828,0.07896
63,0.00099,0.00144,0.00179,0.00224,0.00297,0.00363,0.0043,0.00516,0.00632,0.00771,0.00915,0.01071,0.01257,0.01495,0.01797,0.02172,0.02611,0.03108,0.03682,0.04373,0.05125,0.0591,0.06828,0.07896,0.09123
64,0.00105,0.00165,0.00203,0.00256,0.00336,0.00402,0.00477,0.00578,0.00711,0.00866,0.01021,0.01193,0.01411,0.0169,0.02037,0.02478,0.03006,0.03606,0.04301,0.05125,0.0591,0.06828,0.07896,0.09123,0.10495
65,0.00111,0.00187,0.00232,0.00294,0.00382,0.00448,0.00534,0.00651,0.00802,0.00977,0.0115,0.01343,0.01598,0.0192,0.02315,0.02847,0.03506,0.04221,0.05056,0.0591,0.06828,0.07896,0.09123,0.10495,0.11987
66,0.00118,0.00209,0.00266,0.00337,0.00435,0.00504,0.00602,0.00737,0.0091,0.01113,0.01314,0.01538,0.01835,0.02205,0.02652,0.03282,0.04092,0.04936,0.0591,0.06828,0.07896,0.09123,0.10495,0.11987,0.13595
67,0.00128,0.0023,0.00303,0.00387,0.00489,0.00571,0.00682,0.00838,0.0104,0.01282,0.01522,0.01801,0.02135,0.02561,0.03066,0.03799,0.04748,0.05716,0.06828,0.07896,0.09123,0.10495,0.11987,0.13595,0.15284
68,0.0014,0.00251,0.00345,0.00445,0.00549,0.00648,0.00774,0.00956,0.01209,0.01489,0.01786,0.02123,0.02512,0.03015,0.03594,0.04444,0.0552,0.06629,0.07896,0.09123,0.10495,0.11987,0.13595,0.15284,0.16994
69,0.00154,0.00272,0.00388,0.00505,0.00618,0.00726,0.00874,0.01109,0.01398,0.01725,0.02104,0.02492,0.02989,0.03578,0.04319,0.05262,0.06497,0.07789,0.09123,0.10495,0.11987,0.13595,0.15284,0.16994,0.18679
70,0.00167,0.0029,0.00429,0.00564,0.0068,0.00806,0.00998,0.01281,0.01591,0.01978,0.02464,0.02966,0.03552,0.0428,0.05095,0.06201,0.07624,0.09123,0.10495,0.11987,0.13595,0.15284,0.16994,0.18679,0.20266
71,0.00181,0.00308,0.00471,0.00626,0.00748,0.00915,0.01148,0.01453,0.01821,0.02302,0.02914,0.03528,0.04231,0.05045,0.05885,0.07219,0.08826,0.10495,0.11987,0.13595,0.15284,0.16994,0.18679,0.20266,0.21845
72,0.00198,0.0033,0.0052,0.00698,0.00849,0.01056,0.01318,0.01655,0.02122,0.02718,0.03475,0.04199,0.04999,0.05853,0.06998,0.08572,0.10333,0.11987,0.13595,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554
73,0.00219,0.00361,0.00583,0.00789,0.00979,0.0122,0.01529,0.01923,0.02497,0.03214,0.04155,0.04968,0.05821,0.06867,0.08351,0.10151,0.11987,0.13595,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392
74,0.00244,0.00401,0.00659,0.00902,0.01127,0.01419,0.01792,0.02262,0.02954,0.03806,0.04936,0.05795,0.06806,0.08171,0.09837,0.11825,0.13595,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364
75,0.00268,0.00443,0.00741,0.01033,0.01303,0.01652,0.02093,0.02655,0.03475,0.0445,0.0572,0.06722,0.08059,0.09713,0.11696,0.13595,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431
76,0.00285,0.00474,0.00805,0.01148,0.01474,0.01872,0.02383,0.03104,0.04041,0.05124,0.06572,0.07886,0.09579,0.11626,0.13595,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552
77,0.00299,0.00497,0.00855,0.01245,0.01621,0.02094,0.02676,0.03615,0.04666,0.05877,0.07668,0.09362,0.11313,0.13595,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699
78,0.00312,0.00521,0.00909,0.01347,0.01773,0.02327,0.03007,0.04104,0.05283,0.06748,0.08965,0.1099,0.1332,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854
79,0.00323,0.00543,0.00964,0.01455,0.01933,0.02536,0.03353,0.04532,0.0589,0.07737,0.10421,0.13103,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981
80,0.00342,0.0058,0.01054,0.01615,0.02148,0.02823,0.038,0.05076,0.06764,0.09043,0.12063,0.15284,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044
81,0.00373,0.00639,0.01193,0.01844,0.02458,0.03228,0.04416,0.0597,0.08066,0.10981,0.14475,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009
82,0.00418,0.00726,0.01389,0.02157,0.02897,0.03807,0.05282,0.07324,0.10038,0.14078,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384
83,0.00485,0.00862,0.01696,0.02646,0.03574,0.04763,0.06635,0.09448,0.13633,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501
84,0.00569,0.01038,0.02097,0.03287,0.0449,0.06094,0.08558,0.11878,0.16994,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956
85,0.00676,0.01262,0.02614,0.04136,0.05765,0.07955,0.11001,0.15306,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817
86,0.00807,0.01552,0.03308,0.05354,0.0761,0.10504,0.15002,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107
87,0.00947,0.01898,0.04172,0.0694,0.10048,0.1478,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731
88,0.01088,0.02274,0.05204,0.08905,0.13064,0.18679,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5
89,0.0124,0.02694,0.06446,0.11404,0.17022,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5
90,0.01487,0.03781,0.0913,0.16022,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5
91,0.01994,0.05933,0.15174,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5
92,0.02887,0.09231,0.20266,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5
93,0.04229,0.12241,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5
94,0.06054,0.17673,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.08385,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 60% Non-Smoker, Age Last Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0005,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0005,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00047,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00034,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00033,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00035,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00047,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00084,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00088,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00094,,,,,,,,,,,,,,,,,,,,,,,,
42,0.001,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00106,,,,,,,,,,,,,,,,,,,,,,,,
44,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00114,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00123,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00129,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00136,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00144,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00155,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00166,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00177,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00189,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00199,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00209,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00218,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00229,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00244,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00263,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00289,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00322,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00359,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00402,,,,,,,,,,,,,,,,,,,,,,,,
65,0.0045,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00503,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00564,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00634,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00716,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00816,,,,,,,,,,,,,,,,,,,,,,,,
71,0.00938,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01083,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01255,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01453,,,,,,,,,,,,,,,,,,,,,,,,
75,0.01678,,,,,,,,,,,,,,,,,,,,,,,,
76,0.01931,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02218,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02548,,,,,,,,,,,,,,,,,,,,,,,,
79,0.02933,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03376,,,,,,,,,,,,,,,,,,,,,,,,
81,0.03878,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04455,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05125,,,,,,,,,,,,,,,,,,,,,,,,
84,0.0591,,,,,,,,,,,,,,,,,,,,,,,,
85,0.06828,,,,,,,,,,,,,,,,,,,,,,,,
86,0.07896,,,,,,,,,,,,,,,,,,,,,,,,
87,0.09123,,,,,,,,,,,,,,,,,,,,,,,,
88,0.10495,,,,,,,,,,,,,,,,,,,,,,,,
89,0.11987,,,,,,,,,,,,,,,,,,,,,,,,
90,0.13595,,,,,,,,,,,,,,,,,,,,,,,,
91,0.15284,,,,,,,,,,,,,,,,,,,,,,,,
