Table Name:,2015 VBT Female Non-Smoker RR60 ANB,,,,,,,,,,,,,,,,,,,,,,,,
29,5E-05,8E-05,0.0001,0.00011,0.00012,0.00015,0.00019,0.00021,0.00026,0.0003,0.00033,0.00038,0.00042,0.00044,0.00047,0.00049,0.00053,0.00058,0.00063,0.00069,0.00075,0.0008,0.00086,0.00095,0.00105
30,5E-05,9E-05,0.0001,0.00011,0.00013,0.00016,0.0002,0.00024,0.00027,0.00031,0.00035,0.00039,0.00043,0.00045,0.00047,0.00051,0.00056,0.00062,0.00068,0.00074,0.0008,0.00086,0.00095,0.00105,0.00117
31,5E-05,9E-05,0.0001,0.00012,0.00014,0.00017,0.00023,0.00025,0.00029,0.00032,0.00036,0.0004,0.00043,0.00047,0.00049,0.00054,0.0006,0.00066,0.00071,0.00078,0.00086,0.00095,0.00105,0.00117,0.00129
32,5E-05,9E-05,0.00011,0.00013,0.00016,0.00019,0.00023,0.00027,0.0003,0.00033,0.00036,0.0004,0.00045,0.00048,0.00052,0.00058,0.00064,0.0007,0.00076,0.00084,0.00095,0.00105,0.00117,0.00129,0.00141
33,5E-05,0.0001,0.00012,0.00014,0.00018,0.00021,0.00024,0.00028,0.0003,0.00033,0.00037,0.00041,0.00046,0.00051,0.00056,0.00062,0.00069,0.00075,0.00082,0.00092,0.00105,0.00117,0.00129,0.00141,0.00152
34,5E-05,0.0001,0.00013,0.00016,0.00019,0.00022,0.00026,0.00029,0.00031,0.00034,0.00038,0.00042,0.00049,0.00055,0.00061,0.00067,0.00073,0.00081,0.0009,0.00102,0.00117,0.00129,0.00141,0.00152,0.00164
35,6E-05,0.0001,0.00014,0.00018,0.00021,0.00024,0.00027,0.0003,0.00031,0.00034,0.00039,0.00046,0.00053,0.0006,0.00065,0.00072,0.00079,0.00088,0.00099,0.00113,0.00129,0.00141,0.00152,0.00164,0.00178
36,6E-05,0.0001,0.00016,0.00019,0.00023,0.00026,0.00029,0.00031,0.00033,0.00036,0.00042,0.0005,0.00058,0.00064,0.0007,0.00077,0.00085,0.00095,0.00109,0.00124,0.00141,0.00152,0.00164,0.00178,0.00193
37,7E-05,0.00011,0.00017,0.00021,0.00025,0.00027,0.0003,0.00032,0.00034,0.00039,0.00046,0.00054,0.00063,0.00069,0.00076,0.00082,0.00092,0.00104,0.00119,0.00136,0.00152,0.00164,0.00178,0.00193,0.00212
38,7E-05,0.00011,0.00018,0.00022,0.00026,0.0003,0.00031,0.00033,0.00037,0.00043,0.00051,0.00059,0.00068,0.00074,0.0008,0.00088,0.00099,0.00113,0.00129,0.00147,0.00164,0.00178,0.00193,0.00212,0.00234
39,7E-05,0.00012,0.00018,0.00024,0.00028,0.00031,0.00033,0.00036,0.0004,0.00048,0.00056,0.00065,0.00073,0.0008,0.00086,0.00096,0.00108,0.00122,0.0014,0.00159,0.00178,0.00193,0.00212,0.00234,0.0026
40,8E-05,0.00012,0.00019,0.00025,0.0003,0.00032,0.00035,0.00039,0.00044,0.00053,0.00062,0.0007,0.00078,0.00085,0.00093,0.00104,0.00117,0.00133,0.00151,0.00172,0.00193,0.00212,0.00234,0.0026,0.0029
41,8E-05,0.00013,0.00019,0.00025,0.00031,0.00035,0.00039,0.00042,0.00049,0.00058,0.00067,0.00075,0.00084,0.00092,0.00102,0.00114,0.00128,0.00145,0.00165,0.00188,0.00212,0.00234,0.0026,0.0029,0.00323
42,9E-05,0.00014,0.0002,0.00027,0.00034,0.00038,0.00042,0.00046,0.00054,0.00064,0.00072,0.00081,0.0009,0.00101,0.00112,0.00126,0.00141,0.00159,0.0018,0.00207,0.00234,0.0026,0.0029,0.00323,0.00359
43,9E-05,0.00014,0.0002,0.00029,0.00037,0.00041,0.00044,0.0005,0.00059,0.00069,0.00078,0.00087,0.00098,0.00111,0.00124,0.00139,0.00156,0.00177,0.00201,0.00229,0.0026,0.0029,0.00323,0.00359,0.00399
44,0.0001,0.00015,0.00022,0.00034,0.00039,0.00044,0.00048,0.00055,0.00064,0.00075,0.00084,0.00095,0.00109,0.00123,0.00138,0.00154,0.00172,0.00194,0.0022,0.00255,0.0029,0.00323,0.00359,0.00399,0.00442
45,0.00012,0.00015,0.00024,0.00038,0.00043,0.00047,0.00052,0.0006,0.0007,0.0008,0.00091,0.00104,0.0012,0.00137,0.00153,0.00171,0.00192,0.00217,0.00247,0.00284,0.00323,0.00359,0.00399,0.00442,0.00493
46,0.00013,0.00016,0.00028,0.0004,0.00046,0.00051,0.00057,0.00066,0.00076,0.00087,0.00099,0.00115,0.00135,0.00153,0.0017,0.0019,0.00214,0.00243,0.00276,0.00315,0.00359,0.00399,0.00442,0.00493,0.00552
47,0.00014,0.00016,0.00032,0.00044,0.0005,0.00056,0.00063,0.00072,0.00082,0.00094,0.00109,0.00128,0.0015,0.00169,0.0019,0.00213,0.0024,0.00271,0.00308,0.0035,0.00399,0.00442,0.00493,0.00552,0.00623
48,0.00015,0.00018,0.00038,0.00047,0.00055,0.00061,0.00069,0.00079,0.0009,0.00103,0.0012,0.00143,0.00168,0.00189,0.00211,0.00238,0.00269,0.00303,0.00343,0.00389,0.00442,0.00493,0.00552,0.00623,0.00708
49,0.00015,0.00021,0.00045,0.00054,0.00061,0.00068,0.00077,0.00087,0.00098,0.00113,0.00133,0.00158,0.00186,0.00209,0.00233,0.00263,0.00299,0.00337,0.0038,0.00431,0.00493,0.00552,0.00623,0.00708,0.00808
50,0.00016,0.00027,0.0005,0.00061,0.00068,0.00076,0.00086,0.00095,0.00108,0.00125,0.00147,0.00174,0.00202,0.00228,0.00255,0.00291,0.0033,0.00371,0.0042,0.0048,0.00552,0.00623,0.00708,0.00808,0.00925
51,0.00016,0.00036,0.00055,0.00067,0.00075,0.00084,0.00094,0.00105,0.00119,0.00139,0.00164,0.0019,0.00219,0.00247,0.0028,0.00321,0.00364,0.00409,0.00463,0.00534,0.00623,0.00708,0.00808,0.00925,0.01064
52,0.00017,0.00045,0.00062,0.00073,0.00082,0.00092,0.00103,0.00116,0.00133,0.00156,0.00182,0.00208,0.00237,0.00269,0.00308,0.00355,0.00399,0.00449,0.00516,0.00604,0.00708,0.00808,0.00925,0.01064,0.01223
53,0.00018,0.0005,0.00067,0.00079,0.0009,0.00102,0.00114,0.00129,0.0015,0.00175,0.00201,0.00227,0.00258,0.00295,0.0034,0.00391,0.00444,0.00509,0.00588,0.00685,0.00808,0.00925,0.01064,0.01223,0.01411
54,0.00018,0.00052,0.0007,0.00083,0.00099,0.00113,0.00128,0.00146,0.00169,0.00195,0.00222,0.00248,0.00282,0.00326,0.00379,0.00438,0.00502,0.0058,0.00674,0.00788,0.00925,0.01064,0.01223,0.01411,0.01634
55,0.00019,0.00052,0.00073,0.00087,0.0011,0.00126,0.00144,0.00165,0.0019,0.00217,0.00243,0.00271,0.00311,0.00364,0.00426,0.00496,0.00571,0.00663,0.00779,0.00925,0.01064,0.01223,0.01411,0.01634,0.01904
56,0.00019,0.00053,0.00074,0.00093,0.00123,0.00143,0.00164,0.00186,0.00212,0.00238,0.00264,0.00296,0.00345,0.00409,0.00482,0.00565,0.00659,0.00767,0.009,0.01064,0.01223,0.01411,0.01634,0.01904,0.02232
57,0.0002,0.00055,0.00075,0.00102,0.00139,0.00162,0.00185,0.00208,0.00234,0.00257,0.00284,0.00324,0.00384,0.00459,0.00546,0.00646,0.00755,0.0088,0.01033,0.01223,0.01411,0.01634,0.01904,0.02232,0.0261
58,0.00021,0.00056,0.00078,0.00116,0.00159,0.00184,0.00207,0.00229,0.00251,0.00276,0.00308,0.00358,0.00432,0.00521,0.00625,0.00742,0.00869,0.01013,0.01192,0.01411,0.01634,0.01904,0.02232,0.0261,0.03005
59,0.00022,0.00058,0.00083,0.00135,0.00174,0.00205,0.00227,0.00247,0.00269,0.00297,0.00338,0.00403,0.00494,0.00601,0.00721,0.00858,0.01007,0.01174,0.01381,0.01634,0.01904,0.02232,0.0261,0.03005,0.03427
60,0.00026,0.00061,0.00095,0.00155,0.00194,0.00226,0.00244,0.00263,0.00286,0.00323,0.00378,0.00462,0.00572,0.00694,0.00836,0.00993,0.01163,0.01348,0.01599,0.01904,0.02232,0.0261,0.03005,0.03427,0.03936
61,0.00031,0.00064,0.00114,0.00163,0.00217,0.00242,0.00259,0.00279,0.0031,0.00358,0.00433,0.00538,0.00666,0.00811,0.00971,0.01149,0.01343,0.01571,0.01873,0.02232,0.0261,0.03005,0.03427,0.03936,0.0474
62,0.00038,0.00072,0.00136,0.00185,0.00237,0.00255,0.00273,0.003,0.00342,0.00408,0.00504,0.00631,0.00778,0.00938,0.01118,0.01323,0.0156,0.01866,0.02232,0.0261,0.03005,0.03427,0.03936,0.0474,0.05444
63,0.00045,0.00083,0.00161,0.00208,0.0025,0.00271,0.00296,0.00336,0.00393,0.00477,0.00596,0.00744,0.00909,0.0109,0.01295,0.01534,0.01844,0.02176,0.0261,0.03005,0.03427,0.03936,0.0474,0.05444,0.06254
64,0.00053,0.00104,0.00182,0.00224,0.00258,0.0029,0.00335,0.00389,0.00457,0.00565,0.00704,0.00868,0.01047,0.01249,0.01487,0.0181,0.02163,0.0261,0.03005,0.03427,0.03936,0.0474,0.05444,0.06254,0.07203
65,0.00059,0.00129,0.002,0.00236,0.00275,0.00326,0.00385,0.00448,0.00539,0.00674,0.00833,0.01008,0.01208,0.01431,0.01714,0.02115,0.02535,0.03005,0.03427,0.03936,0.0474,0.05444,0.06254,0.07203,0.08272
66,0.00067,0.00138,0.00214,0.00246,0.00294,0.00366,0.00438,0.00523,0.00641,0.00805,0.00981,0.01167,0.01389,0.01673,0.02006,0.02445,0.03005,0.03427,0.03936,0.0474,0.05444,0.06254,0.07203,0.08272,0.09455
67,0.00075,0.00145,0.00225,0.00258,0.00323,0.00413,0.00504,0.00614,0.00762,0.00957,0.01156,0.01373,0.016,0.01913,0.02283,0.02799,0.03427,0.03936,0.0474,0.05444,0.06254,0.07203,0.08272,0.09455,0.10751
68,0.00083,0.00152,0.00236,0.00279,0.00363,0.0047,0.00583,0.00721,0.00903,0.01131,0.01357,0.01586,0.01898,0.02258,0.02605,0.03234,0.03936,0.0474,0.05444,0.06254,0.07203,0.08272,0.09455,0.10751,0.12169
69,0.00093,0.0016,0.00249,0.00312,0.00413,0.00538,0.00673,0.00841,0.01062,0.0133,0.01571,0.01881,0.02232,0.02594,0.03151,0.03882,0.0474,0.05444,0.06254,0.07203,0.08272,0.09455,0.10751,0.12169,0.1373
70,0.00104,0.00169,0.00263,0.00345,0.00473,0.00614,0.00772,0.00975,0.01241,0.01555,0.01864,0.02206,0.02584,0.03114,0.0385,0.0474,0.05444,0.06254,0.07203,0.08272,0.09455,0.10751,0.12169,0.1373,0.15362
71,0.00117,0.0018,0.00281,0.0039,0.0054,0.00695,0.00878,0.01123,0.01443,0.01806,0.02176,0.02542,0.03058,0.0372,0.0455,0.05444,0.06254,0.07203,0.08272,0.09455,0.10751,0.12169,0.1373,0.15362,0.17179
72,0.00131,0.00195,0.00304,0.0045,0.00613,0.00781,0.00995,0.01289,0.0167,0.021,0.02514,0.02917,0.03539,0.04348,0.05275,0.06254,0.07203,0.08272,0.09455,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155
73,0.00146,0.00213,0.00334,0.00516,0.00689,0.00873,0.01122,0.01471,0.01931,0.02423,0.02879,0.03416,0.04172,0.05112,0.06254,0.07203,0.08272,0.09455,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329
74,0.00169,0.00236,0.00372,0.00588,0.00769,0.00972,0.01262,0.01685,0.02226,0.02784,0.0329,0.03935,0.04814,0.05907,0.07203,0.08272,0.09455,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702
75,0.00195,0.00262,0.0042,0.00666,0.00855,0.01082,0.0143,0.01934,0.02569,0.03205,0.03759,0.04536,0.05559,0.06846,0.08272,0.09455,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244
76,0.00225,0.00295,0.00481,0.0075,0.00945,0.01203,0.01607,0.02196,0.02929,0.03636,0.04352,0.05316,0.06521,0.07901,0.09455,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919
77,0.00255,0.00332,0.00554,0.00837,0.01046,0.0134,0.01813,0.02506,0.03351,0.04132,0.05117,0.06267,0.07655,0.09455,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133
78,0.00289,0.00381,0.00637,0.00934,0.01158,0.01498,0.0206,0.02879,0.0385,0.04787,0.05945,0.07336,0.09035,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747
79,0.003,0.00435,0.00737,0.01038,0.01282,0.01686,0.0236,0.03328,0.04433,0.05653,0.07097,0.08814,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133
80,0.00311,0.00504,0.00855,0.01151,0.01428,0.01915,0.02726,0.03863,0.0522,0.06746,0.08471,0.10751,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845
81,0.00336,0.00584,0.00985,0.01276,0.01601,0.0222,0.03178,0.04521,0.0607,0.07839,0.09947,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066
82,0.00369,0.00648,0.01129,0.01413,0.01903,0.02637,0.03751,0.05356,0.07293,0.09513,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726
83,0.00423,0.0078,0.01306,0.01707,0.02259,0.03135,0.04561,0.06633,0.09088,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611
84,0.00495,0.00901,0.0151,0.02059,0.02729,0.03815,0.05897,0.08532,0.12169,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277
85,0.00582,0.01058,0.0182,0.02485,0.03296,0.0483,0.07553,0.10282,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686
86,0.00681,0.01279,0.0221,0.0303,0.04202,0.06767,0.09531,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488
87,0.0075,0.01552,0.02703,0.03733,0.05801,0.09152,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583
88,0.00828,0.01891,0.03329,0.05041,0.08459,0.1373,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5
89,0.00913,0.02273,0.04124,0.06975,0.11623,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5
90,0.01007,0.02735,0.05588,0.10037,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5
91,0.01283,0.03671,0.08928,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5
92,0.01863,0.05827,0.15362,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5
93,0.02837,0.09228,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5
94,0.04286,0.11175,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.06332,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Female, 60% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00021,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00022,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00024,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00026,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00029,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00033,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00038,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00043,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00062,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00067,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
50,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00086,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00095,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00105,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00117,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00129,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00141,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00152,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00164,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00178,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00193,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00212,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00234,,,,,,,,,,,,,,,,,,,,,,,,
63,0.0026,,,,,,,,,,,,,,,,,,,,,,,,
64,0.0029,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00323,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00359,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00399,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00442,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00493,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00552,,,,,,,,,,,,,,,,,,,,,,,,
71,0.00623,,,,,,,,,,,,,,,,,,,,,,,,
72,0.00708,,,,,,,,,,,,,,,,,,,,,,,,
73,0.00808,,,,,,,,,,,,,,,,,,,,,,,,
74,0.00925,,,,,,,,,,,,,,,,,,,,,,,,
75,0.01064,,,,,,,,,,,,,,,,,,,,,,,,
76,0.01223,,,,,,,,,,,,,,,,,,,,,,,,
77,0.01411,,,,,,,,,,,,,,,,,,,,,,,,
78,0.01634,,,,,,,,,,,,,,,,,,,,,,,,
79,0.01904,,,,,,,,,,,,,,,,,,,,,,,,
80,0.02232,,,,,,,,,,,,,,,,,,,,,,,,
81,0.0261,,,,,,,,,,,,,,,,,,,,,,,,
82,0.03005,,,,,,,,,,,,,,,,,,,,,,,,
83,0.03427,,,,,,,,,,,,,,,,,,,,,,,,
84,0.03936,,,,,,,,,,,,,,,,,,,,,,,,
85,0.0474,,,,,,,,,,,,,,,,,,,,,,,,
86,0.05444,,,,,,,,,,,,,,,,,,,,,,,,
87,0.06254,,,,,,,,,,,,,,,,,,,,,,,,
88,0.07203,,,,,,,,,,,,,,,,,,,,,,,,
89,0.08272,,,,,,,,,,,,,,,,,,,,,,,,
90,0.09455,,,,,,,,,,,,,,,,,,,,,,,,
91,0.10751,,,,,,,,,,,,,,,,,,,,,,,,
