Table Name:,2017 Loaded CSO Smoker Gender-Blended 60% Male ANB,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00037,0.00041,0.00044,0.00049,0.00053,0.00059,0.00066,0.00074,0.00083,0.00094,0.00106,0.00119,0.00141,0.00163,0.00183,0.00205,0.00228,0.00249,0.00268,0.00285,0.00308,0.00331,0.00359,0.00387,0.00419
27,0.00034,0.0004,0.00044,0.00049,0.00055,0.00062,0.0007,0.0008,0.0009,0.00103,0.00116,0.00133,0.00156,0.00179,0.00201,0.00224,0.00245,0.00265,0.00282,0.00307,0.00331,0.00358,0.00387,0.00419,0.00456
28,0.00032,0.00039,0.00045,0.00051,0.00058,0.00066,0.00075,0.00086,0.00099,0.00112,0.00129,0.00147,0.00172,0.00196,0.00218,0.0024,0.00261,0.00279,0.00304,0.0033,0.00357,0.00387,0.00419,0.00455,0.00497
29,0.00032,0.00041,0.00048,0.00055,0.00064,0.00073,0.00083,0.00095,0.00108,0.00124,0.00142,0.00161,0.00188,0.00211,0.00232,0.00253,0.00274,0.003,0.00327,0.00356,0.00386,0.00418,0.00455,0.00496,0.00542
30,0.00031,0.00042,0.00053,0.00062,0.00071,0.00081,0.00091,0.00103,0.00118,0.00137,0.00156,0.00175,0.00201,0.00224,0.00243,0.00265,0.00294,0.00323,0.00354,0.00385,0.00418,0.00455,0.00496,0.00542,0.00592
31,0.00033,0.00045,0.00058,0.00069,0.00079,0.00089,0.001,0.00114,0.00131,0.00151,0.0017,0.00188,0.00213,0.00235,0.00255,0.00284,0.00317,0.00349,0.00384,0.00417,0.00455,0.00496,0.00542,0.00592,0.00649
32,0.00033,0.00048,0.00064,0.00075,0.00087,0.00097,0.00109,0.00125,0.00144,0.00165,0.00183,0.00201,0.00226,0.00247,0.00274,0.00307,0.00343,0.00378,0.00416,0.00453,0.00496,0.00541,0.00592,0.00648,0.00714
33,0.00035,0.00051,0.00069,0.00082,0.00095,0.00107,0.0012,0.00138,0.00157,0.00179,0.00197,0.00214,0.00238,0.00266,0.00296,0.00333,0.00372,0.00411,0.00451,0.00493,0.00541,0.00592,0.00648,0.00713,0.00786
34,0.00036,0.00054,0.00074,0.00088,0.00102,0.00116,0.00131,0.0015,0.0017,0.00191,0.00204,0.00226,0.00257,0.00289,0.00322,0.00362,0.00405,0.00446,0.00492,0.00539,0.00591,0.00648,0.00712,0.00786,0.0087
35,0.00038,0.00058,0.0008,0.00094,0.0011,0.00125,0.00142,0.00162,0.00182,0.00199,0.00216,0.00247,0.0028,0.00314,0.0035,0.00394,0.0044,0.00487,0.00538,0.00591,0.00647,0.00712,0.00785,0.0087,0.00963
36,0.0004,0.00062,0.00086,0.00101,0.00118,0.00135,0.00155,0.00174,0.0019,0.00206,0.0024,0.0027,0.00305,0.00342,0.00383,0.0043,0.00481,0.00533,0.0059,0.00646,0.00711,0.00784,0.0087,0.00962,0.01069
37,0.00043,0.00066,0.00093,0.00111,0.00128,0.00147,0.00166,0.00182,0.00195,0.00233,0.00263,0.00295,0.00334,0.00375,0.00419,0.00471,0.00527,0.00584,0.00646,0.00711,0.00783,0.0087,0.00962,0.01069,0.01189
38,0.00046,0.00073,0.00102,0.00121,0.00139,0.00157,0.00174,0.00186,0.00223,0.00256,0.00289,0.00323,0.00366,0.00412,0.00461,0.00517,0.00579,0.00641,0.0071,0.00782,0.00869,0.00961,0.01069,0.01189,0.01325
39,0.0005,0.00079,0.00111,0.0013,0.00149,0.00166,0.00179,0.00214,0.00246,0.00282,0.00318,0.00356,0.00403,0.00454,0.00508,0.0057,0.00636,0.00704,0.00781,0.00869,0.00961,0.01069,0.01189,0.01324,0.01474
40,0.00055,0.00086,0.00119,0.0014,0.00158,0.00173,0.00205,0.00237,0.00273,0.00312,0.00351,0.00394,0.00446,0.00502,0.00561,0.00629,0.007,0.00775,0.00869,0.0096,0.01069,0.01189,0.01324,0.01474,0.01636
41,0.00059,0.00093,0.00128,0.00149,0.00167,0.00196,0.00228,0.00264,0.00302,0.00345,0.00388,0.00436,0.00495,0.00557,0.00621,0.00694,0.00771,0.00868,0.00959,0.01068,0.01188,0.01324,0.01474,0.01636,0.01816
42,0.00063,0.00101,0.00135,0.00159,0.00184,0.00217,0.00254,0.00292,0.00334,0.00382,0.0043,0.00483,0.00549,0.00617,0.00687,0.00767,0.00868,0.00958,0.01067,0.01187,0.01324,0.01474,0.01635,0.01815,0.02009
43,0.00067,0.00107,0.00142,0.00173,0.00204,0.00242,0.00282,0.00325,0.0037,0.00423,0.00477,0.00537,0.00609,0.00682,0.00762,0.00861,0.00957,0.01066,0.01186,0.01323,0.01474,0.01635,0.01814,0.02009,0.02213
44,0.00071,0.00113,0.00154,0.0019,0.00227,0.00269,0.00314,0.0036,0.0041,0.00469,0.0053,0.00598,0.00674,0.00759,0.0085,0.00956,0.01066,0.01185,0.01322,0.01471,0.01634,0.01813,0.02009,0.02212,0.02426
45,0.00075,0.00123,0.00168,0.0021,0.00252,0.00299,0.00347,0.00398,0.00455,0.00521,0.0059,0.00661,0.00752,0.00845,0.00947,0.01065,0.01184,0.01322,0.01471,0.01634,0.01812,0.02009,0.02212,0.02425,0.02655
46,0.0008,0.00132,0.00183,0.00232,0.0028,0.00332,0.00385,0.00442,0.00505,0.0058,0.00653,0.00738,0.00838,0.00943,0.01057,0.01183,0.01321,0.01471,0.01632,0.01805,0.02009,0.02212,0.02425,0.02653,0.02906
47,0.00087,0.00144,0.00201,0.00258,0.00312,0.00369,0.00427,0.00489,0.00561,0.0064,0.00728,0.00833,0.00937,0.01053,0.01179,0.01319,0.01471,0.01631,0.01804,0.02003,0.02211,0.02425,0.02652,0.02902,0.03195
48,0.00094,0.00156,0.00222,0.00288,0.00348,0.0041,0.00473,0.00542,0.00619,0.00715,0.0083,0.00931,0.01048,0.01176,0.01315,0.01469,0.01629,0.01803,0.02,0.02205,0.02424,0.0265,0.02897,0.03191,0.03505
49,0.00102,0.0017,0.00246,0.00322,0.00388,0.00454,0.00523,0.00597,0.0069,0.00825,0.00927,0.01038,0.01169,0.0131,0.01463,0.01624,0.01802,0.02,0.022,0.02416,0.02649,0.02892,0.03188,0.03501,0.03848
50,0.00111,0.00186,0.00274,0.00362,0.00434,0.00504,0.00577,0.00665,0.00815,0.00923,0.01033,0.01159,0.01303,0.01457,0.01617,0.01795,0.02,0.02199,0.02414,0.02638,0.02888,0.03183,0.03497,0.03848,0.04202
51,0.0012,0.00204,0.00307,0.00407,0.00485,0.00558,0.00649,0.00794,0.00913,0.01028,0.01154,0.01292,0.01449,0.0161,0.01786,0.01994,0.02199,0.02412,0.02628,0.02869,0.03179,0.03493,0.03847,0.04195,0.04587
52,0.00132,0.00223,0.00344,0.0046,0.00542,0.00632,0.0077,0.0089,0.01014,0.0115,0.0129,0.01444,0.01603,0.01781,0.01987,0.02195,0.0241,0.0262,0.02863,0.03156,0.03489,0.03846,0.04187,0.04587,0.04965
53,0.00143,0.00246,0.00388,0.00519,0.00612,0.0074,0.00865,0.00999,0.01136,0.01287,0.01439,0.016,0.01774,0.01982,0.02189,0.02407,0.02611,0.02858,0.0315,0.03467,0.03846,0.04179,0.04585,0.04955,0.05361
54,0.00157,0.00271,0.00437,0.00587,0.00707,0.00833,0.00971,0.0112,0.01272,0.01435,0.01598,0.01771,0.01979,0.02184,0.02406,0.02602,0.02853,0.03144,0.03463,0.03839,0.04171,0.04585,0.04945,0.05346,0.05769
55,0.00173,0.00301,0.00493,0.00664,0.00798,0.00938,0.0109,0.01255,0.0142,0.01594,0.01769,0.01975,0.02179,0.02403,0.02594,0.02848,0.03138,0.03458,0.03834,0.04163,0.04584,0.04935,0.05331,0.05749,0.06232
56,0.0019,0.00333,0.00557,0.00749,0.00898,0.01054,0.01222,0.01403,0.01579,0.01763,0.01974,0.02172,0.02402,0.02585,0.02842,0.03132,0.03453,0.03831,0.04149,0.04583,0.04925,0.05317,0.0573,0.06232,0.06754
57,0.00209,0.0037,0.00627,0.00844,0.01011,0.01181,0.01366,0.01562,0.01746,0.01966,0.02164,0.02392,0.0257,0.02836,0.03126,0.03448,0.03829,0.04137,0.04573,0.04915,0.05302,0.0571,0.06227,0.06754,0.07352
58,0.00231,0.00413,0.00703,0.00948,0.01133,0.01318,0.01518,0.01728,0.01949,0.02154,0.02387,0.02553,0.02826,0.0312,0.03434,0.03819,0.04126,0.04571,0.04899,0.05287,0.05691,0.06221,0.06754,0.07352,0.07997
59,0.00254,0.0046,0.00785,0.0106,0.01264,0.01464,0.01678,0.019,0.02135,0.0238,0.02541,0.02815,0.03115,0.03428,0.03811,0.04112,0.04568,0.04887,0.05265,0.05671,0.06216,0.06751,0.07352,0.07997,0.08856
60,0.00281,0.00512,0.00872,0.01179,0.01404,0.01617,0.01843,0.02079,0.0233,0.02526,0.02808,0.03107,0.03417,0.03806,0.04098,0.04562,0.04875,0.05247,0.05643,0.0621,0.06749,0.07352,0.07997,0.08856,0.09786
61,0.0031,0.00571,0.00962,0.01305,0.0155,0.01775,0.01988,0.02238,0.02501,0.02796,0.03101,0.03406,0.03797,0.04086,0.04556,0.04859,0.0523,0.05617,0.06197,0.06747,0.07346,0.07997,0.08856,0.09786,0.10757
62,0.00342,0.00636,0.01057,0.01436,0.01699,0.01912,0.02123,0.0238,0.02657,0.02982,0.03287,0.03618,0.04067,0.04547,0.0484,0.05204,0.05593,0.06186,0.06744,0.07343,0.07997,0.08856,0.09786,0.10757,0.12008
63,0.00377,0.00704,0.01154,0.0157,0.01855,0.02085,0.02271,0.02511,0.02813,0.03133,0.03461,0.03815,0.04274,0.0482,0.05175,0.05556,0.06171,0.06732,0.07327,0.07976,0.08856,0.09786,0.10757,0.12008,0.13282
64,0.00415,0.00776,0.01254,0.01709,0.0202,0.02225,0.02446,0.02735,0.03057,0.03343,0.03682,0.04036,0.04474,0.05126,0.05496,0.06137,0.06716,0.07312,0.07959,0.08856,0.09786,0.10757,0.12008,0.13282,0.14679
65,0.00454,0.0085,0.01358,0.01858,0.02178,0.02413,0.02681,0.0298,0.03269,0.03662,0.04007,0.04325,0.04753,0.05436,0.06075,0.06677,0.07268,0.07942,0.08837,0.09786,0.10757,0.12008,0.13282,0.14679,0.16149
66,0.00495,0.00926,0.0147,0.02023,0.02376,0.02642,0.02925,0.03225,0.03582,0.03994,0.04302,0.04716,0.05037,0.05772,0.06496,0.07208,0.07925,0.08828,0.09786,0.10757,0.12008,0.13282,0.14679,0.16149,0.17671
67,0.00538,0.01007,0.01593,0.0221,0.02598,0.02886,0.03187,0.03538,0.0391,0.04279,0.04679,0.05006,0.05434,0.06265,0.07108,0.07896,0.08823,0.09767,0.10757,0.12008,0.13282,0.14679,0.16149,0.17671,0.19189
68,0.00584,0.01094,0.01734,0.02429,0.02845,0.03147,0.03504,0.03871,0.04243,0.04642,0.04976,0.05427,0.06201,0.06868,0.07804,0.08695,0.09746,0.10722,0.12008,0.13282,0.14679,0.16149,0.17671,0.19189,0.20695
69,0.00634,0.0119,0.01896,0.02679,0.03099,0.03462,0.03835,0.042,0.04547,0.04945,0.05419,0.06138,0.06814,0.07606,0.0863,0.09616,0.10696,0.11958,0.13282,0.14679,0.16149,0.17671,0.19189,0.20695,0.2218
70,0.0069,0.01297,0.0208,0.02957,0.03412,0.03793,0.04161,0.04507,0.04932,0.05415,0.06074,0.06759,0.07499,0.08409,0.09538,0.10591,0.11919,0.13282,0.14679,0.16149,0.17671,0.19189,0.20695,0.2218,0.23541
71,0.00755,0.01416,0.02285,0.0326,0.03741,0.04116,0.04464,0.04885,0.05373,0.05997,0.06704,0.0743,0.08157,0.09287,0.10501,0.11831,0.13273,0.14679,0.16149,0.17671,0.19189,0.20695,0.2218,0.23541,0.248
72,0.00827,0.01546,0.0251,0.0358,0.0406,0.04415,0.04833,0.05326,0.05945,0.06625,0.07367,0.0814,0.09078,0.10205,0.11628,0.13231,0.14656,0.16149,0.17671,0.19189,0.20695,0.2218,0.23541,0.248,0.26468
73,0.00909,0.01688,0.02751,0.03884,0.04312,0.0472,0.05244,0.05807,0.06462,0.07246,0.07954,0.08866,0.09952,0.11278,0.13126,0.14576,0.16149,0.17671,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261
74,0.00998,0.01839,0.03005,0.04115,0.0463,0.05158,0.05675,0.06308,0.07065,0.07821,0.08724,0.09672,0.10901,0.13026,0.14474,0.16077,0.17671,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021
75,0.01095,0.01999,0.03273,0.04349,0.04995,0.05541,0.06035,0.06753,0.07623,0.08628,0.09513,0.10886,0.12903,0.1434,0.15986,0.17671,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272
76,0.012,0.02169,0.03509,0.04697,0.05328,0.0593,0.06587,0.07497,0.08463,0.09405,0.10726,0.12745,0.1418,0.15832,0.17671,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405
77,0.01312,0.02352,0.03759,0.05074,0.05773,0.06459,0.07204,0.08322,0.09233,0.10589,0.12557,0.13951,0.15629,0.17671,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765
78,0.01433,0.02551,0.04028,0.05492,0.06273,0.06955,0.07994,0.09084,0.10383,0.12057,0.13691,0.15342,0.17519,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111
79,0.01567,0.02769,0.04322,0.0595,0.06947,0.07558,0.0874,0.10206,0.11672,0.13194,0.15011,0.17271,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401
80,0.01717,0.03019,0.04644,0.06523,0.07478,0.08279,0.09793,0.11358,0.12746,0.14617,0.16926,0.19189,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594
81,0.01889,0.03297,0.05046,0.07002,0.08049,0.09251,0.10813,0.12372,0.13824,0.16428,0.19012,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649
82,0.02083,0.03628,0.05486,0.07509,0.08663,0.10068,0.11743,0.13295,0.15807,0.18657,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753
83,0.02317,0.03999,0.05965,0.08034,0.09316,0.1085,0.12471,0.15062,0.18125,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124
84,0.02584,0.04411,0.06476,0.08584,0.09985,0.11511,0.14091,0.17416,0.20695,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858
85,0.02885,0.04866,0.07022,0.09133,0.10581,0.12973,0.16528,0.20239,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743
86,0.03223,0.05363,0.07584,0.09661,0.11457,0.15349,0.19327,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784
87,0.03602,0.05901,0.08143,0.10142,0.13986,0.17959,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992
88,0.04019,0.06467,0.08677,0.11701,0.16136,0.2218,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374
89,0.04469,0.07111,0.09189,0.13894,0.19761,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374,0.68942
90,0.04945,0.07773,0.10538,0.16555,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374,0.68942,0.72703
91,0.05634,0.08657,0.15691,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374,0.68942,0.72703,0.76671
92,0.06774,0.12544,0.23541,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374,0.68942,0.72703,0.76671,0.80854
93,0.08452,0.17124,0.248,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374,0.68942,0.72703,0.76671,0.80854,0.85266
94,0.10707,0.19203,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374,0.68942,0.72703,0.76671,0.80854,0.85266,0.89919
95,0.13606,0.26468,0.28261,0.3021,0.32272,0.34405,0.36765,0.39111,0.41401,0.43594,0.45649,0.4753,0.50124,0.52858,0.55743,0.58784,0.61992,0.65374,0.68942,0.72703,0.76671,0.80854,0.85266,0.89919,0.94826

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Smoker Gender-Blended, 60%, Male, Select and Ultimate Table. Basis: Age Nearest Birthday. Minimum Ultimate Age: 18. Maximum Ultimate Age: 120.",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00065,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00067,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00073,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00077,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00079,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00079,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00078,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00077,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00078,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00079,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00083,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00088,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00095,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00108,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00117,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00131,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00146,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00162,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00182,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00201,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00222,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00242,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00261,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00276,,,,,,,,,,,,,,,,,,,,,,,,
45,0.0029,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00311,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00334,,,,,,,,,,,,,,,,,,,,,,,,
48,0.0036,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00388,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00419,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00457,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00497,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00542,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00593,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00649,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00714,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00787,,,,,,,,,,,,,,,,,,,,,,,,
58,0.0087,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00963,,,,,,,,,,,,,,,,,,,,,,,,
60,0.01069,,,,,,,,,,,,,,,,,,,,,,,,
61,0.01189,,,,,,,,,,,,,,,,,,,,,,,,
62,0.01325,,,,,,,,,,,,,,,,,,,,,,,,
63,0.01474,,,,,,,,,,,,,,,,,,,,,,,,
64,0.01637,,,,,,,,,,,,,,,,,,,,,,,,
65,0.01818,,,,,,,,,,,,,,,,,,,,,,,,
66,0.02009,,,,,,,,,,,,,,,,,,,,,,,,
67,0.02213,,,,,,,,,,,,,,,,,,,,,,,,
68,0.02427,,,,,,,,,,,,,,,,,,,,,,,,
69,0.02656,,,,,,,,,,,,,,,,,,,,,,,,
70,0.02911,,,,,,,,,,,,,,,,,,,,,,,,
71,0.032,,,,,,,,,,,,,,,,,,,,,,,,
72,0.03509,,,,,,,,,,,,,,,,,,,,,,,,
73,0.03849,,,,,,,,,,,,,,,,,,,,,,,,
74,0.0421,,,,,,,,,,,,,,,,,,,,,,,,
75,0.04588,,,,,,,,,,,,,,,,,,,,,,,,
76,0.04975,,,,,,,,,,,,,,,,,,,,,,,,
77,0.05376,,,,,,,,,,,,,,,,,,,,,,,,
78,0.05789,,,,,,,,,,,,,,,,,,,,,,,,
79,0.06232,,,,,,,,,,,,,,,,,,,,,,,,
80,0.06754,,,,,,,,,,,,,,,,,,,,,,,,
81,0.07352,,,,,,,,,,,,,,,,,,,,,,,,
82,0.07997,,,,,,,,,,,,,,,,,,,,,,,,
83,0.08856,,,,,,,,,,,,,,,,,,,,,,,,
84,0.09786,,,,,,,,,,,,,,,,,,,,,,,,
