Table Name:,2017 Loaded CSO Nonsmoker Gender-Blended 40% Male ALB,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00013,0.00017,0.00021,0.00024,0.00028,0.00033,0.00039,0.00045,0.00052,0.00061,0.00068,0.00075,0.00082,0.00089,0.00096,0.00105,0.00117,0.00128,0.00139,0.00152,0.00168,0.00187,0.00209,0.00235,0.00263
31,0.00012,0.00017,0.00022,0.00026,0.0003,0.00035,0.00041,0.00048,0.00056,0.00064,0.00071,0.00078,0.00086,0.00093,0.00102,0.00113,0.00126,0.00137,0.00149,0.00164,0.00184,0.00206,0.00232,0.00259,0.00287
32,0.00012,0.00017,0.00024,0.00028,0.00033,0.00038,0.00045,0.00053,0.0006,0.00068,0.00074,0.00081,0.0009,0.00099,0.00109,0.00122,0.00135,0.00147,0.00161,0.00179,0.00202,0.00228,0.00256,0.00283,0.0031
33,0.00013,0.00018,0.00026,0.00031,0.00036,0.00042,0.0005,0.00056,0.00063,0.00071,0.00077,0.00084,0.00095,0.00107,0.00119,0.00132,0.00146,0.00159,0.00175,0.00197,0.00223,0.00252,0.0028,0.00308,0.00334
34,0.00013,0.00019,0.00028,0.00035,0.0004,0.00046,0.00054,0.0006,0.00067,0.00073,0.00081,0.0009,0.00103,0.00116,0.00128,0.00142,0.00157,0.00172,0.00192,0.00217,0.00247,0.00276,0.00305,0.00332,0.00359
35,0.00014,0.0002,0.00031,0.00039,0.00045,0.00051,0.00058,0.00065,0.0007,0.00077,0.00086,0.00098,0.00113,0.00126,0.00139,0.00153,0.00169,0.00187,0.0021,0.0024,0.00271,0.00302,0.0033,0.00358,0.00387
36,0.00014,0.00022,0.00034,0.00043,0.0005,0.00056,0.00063,0.00069,0.00074,0.00082,0.00094,0.00108,0.00123,0.00136,0.0015,0.00165,0.00183,0.00203,0.00231,0.00264,0.00298,0.00328,0.00357,0.00387,0.00421
37,0.00016,0.00023,0.00037,0.00047,0.00054,0.0006,0.00067,0.00073,0.00079,0.0009,0.00104,0.00119,0.00134,0.00148,0.00162,0.00178,0.00198,0.00222,0.00253,0.00289,0.00325,0.00356,0.00387,0.00421,0.00462
38,0.00016,0.00025,0.0004,0.0005,0.00058,0.00065,0.00071,0.00077,0.00086,0.001,0.00114,0.0013,0.00146,0.0016,0.00175,0.00193,0.00216,0.00244,0.00279,0.00317,0.00355,0.00387,0.00421,0.00461,0.00509
39,0.00017,0.00028,0.00042,0.00053,0.00062,0.00069,0.00076,0.00083,0.00095,0.0011,0.00126,0.00142,0.00158,0.00174,0.0019,0.0021,0.00237,0.00268,0.00306,0.00348,0.00386,0.00421,0.0046,0.00506,0.00564
40,0.00018,0.00031,0.00045,0.00056,0.00066,0.00075,0.00082,0.00091,0.00104,0.00121,0.00138,0.00154,0.00171,0.00189,0.00207,0.00231,0.00261,0.00297,0.00337,0.0038,0.00421,0.0046,0.00504,0.0056,0.00622
41,0.0002,0.00034,0.00047,0.00059,0.00071,0.0008,0.00088,0.00099,0.00114,0.00133,0.0015,0.00166,0.00186,0.00206,0.00228,0.00255,0.00289,0.00328,0.00371,0.00417,0.0046,0.00502,0.00555,0.00617,0.00685
42,0.00022,0.00037,0.00049,0.00064,0.00077,0.00086,0.00094,0.00107,0.00125,0.00144,0.00161,0.00179,0.00202,0.00226,0.00251,0.00283,0.00322,0.00364,0.00409,0.00455,0.00501,0.00551,0.0061,0.00678,0.00753
43,0.00026,0.00039,0.00053,0.00071,0.00083,0.00091,0.00101,0.00116,0.00136,0.00155,0.00173,0.00194,0.00221,0.00249,0.00278,0.00314,0.00357,0.00401,0.00447,0.00495,0.00548,0.00605,0.00672,0.00747,0.00828
44,0.00029,0.00041,0.00057,0.00078,0.00088,0.00098,0.00109,0.00127,0.00146,0.00166,0.00187,0.00212,0.00242,0.00274,0.00307,0.00347,0.00393,0.0044,0.00487,0.00541,0.006,0.00668,0.00743,0.00824,0.00912
45,0.00033,0.00042,0.00063,0.00085,0.00095,0.00105,0.0012,0.00138,0.00158,0.00179,0.00203,0.00233,0.00267,0.00302,0.00339,0.00383,0.00432,0.00482,0.00533,0.00591,0.0066,0.00738,0.00821,0.0091,0.01012
46,0.00037,0.00044,0.00069,0.00091,0.00103,0.00116,0.00132,0.00151,0.00171,0.00194,0.00223,0.00256,0.00295,0.00332,0.00373,0.00422,0.00476,0.00527,0.00582,0.00647,0.00727,0.00818,0.00908,0.0101,0.01127
47,0.00039,0.00047,0.00078,0.00099,0.00113,0.00128,0.00146,0.00164,0.00186,0.00212,0.00245,0.00283,0.00326,0.00365,0.0041,0.00464,0.00522,0.00577,0.00638,0.0071,0.00804,0.00907,0.01009,0.01126,0.01262
48,0.00042,0.00052,0.00089,0.00109,0.00125,0.00142,0.00161,0.0018,0.00202,0.00233,0.0027,0.00312,0.00356,0.00399,0.00448,0.00508,0.0057,0.00631,0.00698,0.00783,0.00891,0.01008,0.01125,0.0126,0.01418
49,0.00043,0.00059,0.00101,0.0012,0.00138,0.00158,0.00177,0.00195,0.00221,0.00258,0.00298,0.0034,0.00386,0.00433,0.00488,0.00553,0.00621,0.00687,0.00764,0.00863,0.0099,0.0112,0.01258,0.01417,0.01601
50,0.00044,0.00071,0.00114,0.00133,0.00153,0.00173,0.00192,0.00212,0.00244,0.00285,0.00327,0.0037,0.00416,0.00469,0.0053,0.00603,0.00676,0.00749,0.00838,0.00955,0.01101,0.01246,0.01406,0.01594,0.01808
51,0.00045,0.00086,0.00126,0.00146,0.00168,0.00187,0.00206,0.00232,0.0027,0.00316,0.00358,0.00403,0.0045,0.00509,0.00579,0.00659,0.00736,0.00818,0.00924,0.01062,0.01228,0.0139,0.01574,0.01792,0.0204
52,0.00046,0.001,0.00135,0.00159,0.00183,0.00202,0.00224,0.00256,0.00301,0.0035,0.00393,0.00437,0.00489,0.00558,0.00638,0.00725,0.00809,0.00909,0.01032,0.01189,0.01374,0.01557,0.01769,0.02017,0.023
53,0.00047,0.00109,0.00145,0.00174,0.00198,0.0022,0.00246,0.00284,0.00335,0.00385,0.00429,0.00476,0.00538,0.00618,0.00708,0.00802,0.00903,0.01023,0.01166,0.01339,0.01544,0.01758,0.02004,0.02286,0.02602
54,0.00047,0.00114,0.00155,0.00187,0.00215,0.00239,0.00272,0.00318,0.00372,0.00424,0.0047,0.00522,0.00599,0.00692,0.00791,0.00897,0.01013,0.01152,0.01323,0.01527,0.01745,0.01996,0.02279,0.02598,0.02961
55,0.0005,0.00117,0.00165,0.00199,0.00235,0.00264,0.00305,0.00357,0.00413,0.00465,0.00515,0.0058,0.0067,0.00774,0.00883,0.01007,0.01144,0.01307,0.01508,0.01742,0.01984,0.02269,0.02591,0.02959,0.0338
56,0.00056,0.00121,0.00174,0.00214,0.0026,0.00295,0.00343,0.004,0.00455,0.00507,0.00565,0.00645,0.0075,0.00864,0.00989,0.01133,0.01297,0.01487,0.01714,0.01977,0.02253,0.02577,0.02955,0.0338,0.0386
57,0.00064,0.00124,0.00182,0.00234,0.00289,0.00331,0.00387,0.00443,0.00496,0.00552,0.00621,0.00718,0.00838,0.00966,0.0111,0.01278,0.01473,0.01691,0.01947,0.02244,0.02566,0.02941,0.03376,0.0386,0.04389
58,0.00074,0.00129,0.00192,0.0026,0.00321,0.00372,0.00431,0.00484,0.00536,0.00601,0.00687,0.00801,0.00938,0.01087,0.01254,0.0145,0.01677,0.01925,0.02212,0.02546,0.02923,0.03364,0.0386,0.04389,0.04964
59,0.00087,0.00135,0.00206,0.00287,0.00355,0.00414,0.00471,0.00521,0.00579,0.00658,0.00764,0.00898,0.01056,0.01226,0.01418,0.01646,0.01907,0.02185,0.02515,0.02904,0.03343,0.03851,0.04389,0.04964,0.05626
60,0.001,0.00146,0.00227,0.00311,0.0039,0.00451,0.00506,0.00558,0.00626,0.00724,0.00852,0.01011,0.01189,0.01381,0.01604,0.01868,0.02163,0.02481,0.0287,0.03326,0.03836,0.04389,0.04964,0.05626,0.0647
61,0.00111,0.00162,0.00254,0.00333,0.00424,0.00485,0.00538,0.00598,0.00683,0.00803,0.00955,0.01135,0.01333,0.01554,0.01811,0.02113,0.02452,0.0284,0.033,0.03817,0.04376,0.04964,0.05626,0.0647,0.07442
62,0.00122,0.00184,0.00287,0.00362,0.00455,0.00517,0.00575,0.00649,0.00755,0.00899,0.01075,0.01276,0.01497,0.01748,0.02043,0.02387,0.02792,0.03246,0.03789,0.0435,0.04964,0.05626,0.0647,0.07442,0.08477
63,0.00134,0.00214,0.00322,0.00398,0.00485,0.00551,0.00624,0.00719,0.00846,0.01015,0.01212,0.01432,0.01678,0.01961,0.02297,0.02711,0.03193,0.03734,0.04324,0.0494,0.05626,0.0647,0.07442,0.08477,0.0966
64,0.00144,0.00253,0.00357,0.00431,0.00519,0.00599,0.00692,0.00805,0.00955,0.01154,0.01369,0.01604,0.01876,0.02192,0.02575,0.03081,0.03644,0.04276,0.04914,0.05626,0.0647,0.07442,0.08477,0.0966,0.10991
65,0.00154,0.00284,0.00391,0.00464,0.00562,0.00661,0.00771,0.00906,0.01087,0.01318,0.01553,0.01802,0.02104,0.02469,0.02907,0.035,0.04191,0.04867,0.05601,0.0647,0.07442,0.08477,0.0966,0.10991,0.1244
66,0.00165,0.00305,0.00424,0.005,0.00616,0.00732,0.00862,0.01026,0.01243,0.0151,0.01771,0.02047,0.02375,0.02794,0.03286,0.03968,0.04802,0.05556,0.0647,0.07442,0.08477,0.0966,0.10991,0.1244,0.13984
67,0.0018,0.00324,0.00456,0.00545,0.00678,0.00816,0.00971,0.01167,0.01425,0.01735,0.02032,0.02348,0.02722,0.03192,0.03711,0.04511,0.05461,0.06399,0.07442,0.08477,0.0966,0.10991,0.1244,0.13984,0.156
68,0.00196,0.00343,0.00491,0.00604,0.00753,0.00915,0.01096,0.01329,0.01641,0.01997,0.02334,0.0271,0.03155,0.03676,0.04296,0.05228,0.06302,0.07371,0.08477,0.0966,0.10991,0.1244,0.13984,0.156,0.17286
69,0.00215,0.00363,0.00528,0.00669,0.00841,0.01021,0.0123,0.01519,0.0188,0.02287,0.02695,0.03136,0.03657,0.04278,0.05125,0.06161,0.07309,0.08439,0.0966,0.10991,0.1244,0.13984,0.156,0.17286,0.18991
70,0.00235,0.00381,0.00566,0.00737,0.00931,0.0113,0.01382,0.01726,0.02132,0.02602,0.03113,0.03629,0.04252,0.05053,0.06029,0.07163,0.08382,0.0966,0.10991,0.1244,0.13984,0.156,0.17286,0.18991,0.20679
71,0.00256,0.00402,0.00608,0.0082,0.01028,0.0126,0.01555,0.01941,0.02417,0.02979,0.03593,0.04182,0.04951,0.0589,0.06929,0.08183,0.0956,0.10991,0.1244,0.13984,0.156,0.17286,0.18991,0.20679,0.22553
72,0.0028,0.00429,0.00659,0.00916,0.01147,0.0141,0.01743,0.02183,0.02764,0.03431,0.04145,0.04847,0.05745,0.06791,0.08044,0.09443,0.10937,0.1244,0.13984,0.156,0.17286,0.18991,0.20679,0.22553,0.24735
73,0.00311,0.00467,0.00726,0.0103,0.01287,0.01576,0.0196,0.02478,0.03176,0.03949,0.04784,0.05614,0.06619,0.07851,0.09345,0.10895,0.1244,0.13984,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105
74,0.00351,0.00514,0.0081,0.0116,0.01438,0.01767,0.0222,0.02834,0.03654,0.04541,0.05496,0.06423,0.07592,0.09096,0.1075,0.12403,0.13984,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657
75,0.00393,0.00567,0.00907,0.01304,0.0161,0.01991,0.02524,0.0325,0.04205,0.05202,0.06294,0.07395,0.08828,0.10554,0.12344,0.13984,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351
76,0.00434,0.00617,0.01003,0.01445,0.01789,0.02225,0.02848,0.03735,0.0483,0.05927,0.07261,0.08641,0.10356,0.12255,0.13984,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966
77,0.00474,0.00671,0.01103,0.01584,0.01966,0.02476,0.032,0.04293,0.05529,0.06761,0.08419,0.10118,0.12091,0.13984,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358
78,0.00514,0.00734,0.01223,0.01736,0.02159,0.02757,0.03611,0.04888,0.06272,0.0778,0.09793,0.11817,0.13896,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715
79,0.00544,0.00808,0.0136,0.01901,0.02374,0.03056,0.0408,0.05513,0.07121,0.09023,0.11437,0.13751,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998
80,0.00577,0.00904,0.01533,0.02107,0.02642,0.03451,0.04671,0.06288,0.08216,0.1051,0.13273,0.156,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167
81,0.0063,0.01025,0.0175,0.02369,0.03038,0.03997,0.05444,0.07371,0.09693,0.125,0.15302,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182
82,0.0071,0.01178,0.02027,0.02761,0.03594,0.04729,0.06504,0.08941,0.11857,0.15037,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318
83,0.00828,0.0138,0.02406,0.03361,0.0437,0.05794,0.08149,0.11326,0.14766,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931
84,0.00967,0.01635,0.02909,0.04119,0.05386,0.07303,0.10451,0.1402,0.17286,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683
85,0.01113,0.01968,0.03563,0.05068,0.06758,0.09561,0.13148,0.16654,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658
86,0.01277,0.02393,0.04382,0.06291,0.08767,0.12539,0.16304,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629
87,0.01455,0.02899,0.05359,0.07939,0.11597,0.16075,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837
88,0.01645,0.03455,0.06492,0.1013,0.14992,0.18991,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212
89,0.01854,0.04074,0.08005,0.13052,0.18266,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212,0.6976
90,0.02229,0.05326,0.11202,0.172,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212,0.6976,0.73488
91,0.03043,0.07864,0.16565,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212,0.6976,0.73488,0.77404
92,0.04504,0.11678,0.20679,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212,0.6976,0.73488,0.77404,0.81515
93,0.06749,0.15281,0.22553,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212,0.6976,0.73488,0.77404,0.81515,0.85826
94,0.09915,0.19916,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212,0.6976,0.73488,0.77404,0.81515,0.85826,0.90342
95,0.14152,0.24735,0.27105,0.29657,0.32351,0.34966,0.37358,0.39715,0.41998,0.44167,0.46182,0.48318,0.50931,0.53683,0.5658,0.59629,0.62837,0.66212,0.6976,0.73488,0.77404,0.81515,0.85826,0.90342,0.95067

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Nonsmoker Gender-Blended, 40%, Male, Select and Ultimate Table. Basis: Age Last Birthday. Minimum Ultimate Age: 18. Maximum Ultimate Age: 120.",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00045,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00081,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00093,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00103,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00112,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00117,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0012,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00124,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00132,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00135,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00139,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00144,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00151,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00158,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00168,,,,,,,,,,,,,,,,,,,,,,,,
50,0.0018,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00197,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00217,,,,,,,,,,,,,,,,,,,,,,,,
53,0.0024,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00265,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00289,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00312,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00335,,,,,,,,,,,,,,,,,,,,,,,,
58,0.0036,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00387,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00421,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00463,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00511,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00566,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00625,,,,,,,,,,,,,,,,,,,,,,,,
65,0.0069,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00759,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00834,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00917,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01014,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01128,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01263,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01422,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01606,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01816,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02053,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02319,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02621,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02969,,,,,,,,,,,,,,,,,,,,,,,,
79,0.0338,,,,,,,,,,,,,,,,,,,,,,,,
80,0.0386,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04389,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04964,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05626,,,,,,,,,,,,,,,,,,,,,,,,
