Table Name:,2015 VBT Male Non-Smoker RR70 ANB,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,1,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
18,0.00054,0.00056,0.00058,0.00061,0.00059,0.00057,0.00056,0.00056,0.00048,0.00046,0.00041,0.00038,0.00036,0.00038,0.00039,0.00045,0.00051,0.0006,0.00069,0.00079,0.00086,0.00091,0.00095,0.00101,0.00107
19,0.0005,0.00053,0.00054,0.00051,0.00051,0.00051,0.00052,0.00048,0.00041,0.00036,0.00038,0.00036,0.00036,0.00039,0.00042,0.00046,0.00053,0.00062,0.00071,0.00081,0.00089,0.00094,0.00099,0.00105,0.00112
20,0.00044,0.00045,0.0005,0.00048,0.00046,0.00045,0.00044,0.0004,0.00036,0.00036,0.00035,0.00035,0.00036,0.0004,0.00044,0.00047,0.00055,0.00064,0.00073,0.00083,0.00091,0.00096,0.00101,0.00107,0.00115
21,0.00036,0.00045,0.0004,0.00038,0.00037,0.00037,0.00036,0.00034,0.00032,0.00033,0.00034,0.00035,0.00037,0.00041,0.00045,0.0005,0.00057,0.00065,0.00075,0.00085,0.00092,0.00096,0.00102,0.0011,0.00119
22,0.00035,0.00037,0.00033,0.00032,0.00031,0.0003,0.0003,0.00029,0.00029,0.00032,0.00033,0.00036,0.00038,0.00043,0.00048,0.00051,0.00058,0.00067,0.00078,0.00087,0.00092,0.00097,0.00102,0.00111,0.00122
23,0.0003,0.00031,0.00028,0.00026,0.00026,0.00026,0.00026,0.00026,0.00027,0.00031,0.00034,0.00037,0.0004,0.00045,0.0005,0.00053,0.00061,0.00071,0.00081,0.00088,0.00093,0.00097,0.00103,0.00113,0.00126
24,0.00025,0.00026,0.00023,0.00023,0.00022,0.00022,0.00023,0.00025,0.00027,0.00032,0.00035,0.00038,0.00042,0.00047,0.00052,0.00056,0.00064,0.00074,0.00083,0.00088,0.00093,0.00097,0.00103,0.00116,0.00131
25,0.00022,0.00023,0.0002,0.0002,0.0002,0.0002,0.00022,0.00025,0.00027,0.00032,0.00036,0.0004,0.00044,0.00049,0.00054,0.00059,0.00069,0.00078,0.00085,0.00088,0.00094,0.00098,0.00109,0.00123,0.00138
26,0.00019,0.0002,0.00019,0.00019,0.00019,0.0002,0.00023,0.00026,0.00028,0.00034,0.00039,0.00043,0.00047,0.00052,0.00058,0.00064,0.00074,0.00082,0.00087,0.00089,0.00094,0.00104,0.00117,0.00132,0.00148
27,0.00016,0.00018,0.00017,0.00018,0.00019,0.0002,0.00023,0.00026,0.00029,0.00036,0.00041,0.00046,0.0005,0.00056,0.00062,0.00068,0.00077,0.00084,0.00087,0.00092,0.00099,0.00111,0.00125,0.00141,0.00158
28,0.00014,0.00015,0.00016,0.00018,0.0002,0.00022,0.00024,0.00027,0.00031,0.00038,0.00044,0.00049,0.00053,0.00059,0.00066,0.00072,0.0008,0.00085,0.0009,0.00096,0.00106,0.00119,0.00135,0.00151,0.0017
29,0.00012,0.00014,0.00016,0.00019,0.00021,0.00023,0.00024,0.00029,0.00033,0.00041,0.00047,0.00049,0.00053,0.00062,0.00066,0.00074,0.00081,0.00088,0.00094,0.00102,0.00114,0.00128,0.00145,0.00163,0.00183
30,0.00012,0.00012,0.00016,0.00019,0.00021,0.00023,0.00025,0.00029,0.00033,0.00041,0.00047,0.00051,0.00055,0.00062,0.00068,0.00076,0.00085,0.00092,0.00099,0.00109,0.00122,0.00138,0.00155,0.00175,0.00197
31,0.0001,0.00011,0.00016,0.00019,0.00021,0.00023,0.00025,0.00029,0.00035,0.00042,0.00047,0.00051,0.00056,0.00062,0.00069,0.00079,0.00088,0.00096,0.00105,0.00116,0.00131,0.00148,0.00167,0.00188,0.00211
32,0.0001,0.00011,0.00016,0.00019,0.00021,0.00023,0.00027,0.00031,0.00038,0.00045,0.00049,0.00053,0.00058,0.00064,0.00073,0.00083,0.00092,0.00101,0.00111,0.00123,0.0014,0.00159,0.0018,0.00202,0.00224
33,0.0001,0.00011,0.00017,0.0002,0.00022,0.00025,0.00029,0.00034,0.00041,0.00047,0.00051,0.00054,0.00059,0.00067,0.00077,0.00087,0.00097,0.00106,0.00117,0.00131,0.0015,0.00171,0.00193,0.00216,0.00237
34,0.0001,0.00012,0.00018,0.0002,0.00023,0.00027,0.00031,0.00037,0.00044,0.00049,0.00052,0.00055,0.00063,0.00071,0.00081,0.00091,0.00102,0.00112,0.00124,0.0014,0.00161,0.00184,0.00207,0.0023,0.0025
35,0.0001,0.00012,0.00019,0.00022,0.00026,0.00029,0.00032,0.0004,0.00046,0.0005,0.00053,0.00059,0.00067,0.00076,0.00086,0.00096,0.00107,0.00118,0.00133,0.00151,0.00174,0.00199,0.00223,0.00245,0.00266
36,0.0001,0.00012,0.0002,0.00024,0.00028,0.00031,0.00036,0.00043,0.00047,0.00051,0.00057,0.00063,0.00072,0.00081,0.00091,0.00102,0.00114,0.00126,0.00143,0.00164,0.0019,0.00216,0.0024,0.00262,0.00287
37,0.0001,0.00013,0.00021,0.00026,0.0003,0.00033,0.00039,0.00045,0.00049,0.00055,0.00061,0.00069,0.00078,0.00087,0.00097,0.00109,0.00121,0.00136,0.00156,0.0018,0.00208,0.00235,0.00259,0.00284,0.00314
38,0.0001,0.00015,0.00023,0.00027,0.00032,0.00036,0.00043,0.00047,0.00053,0.0006,0.00067,0.00075,0.00084,0.00094,0.00105,0.00117,0.00131,0.00149,0.00172,0.002,0.00229,0.00256,0.00281,0.00312,0.00347
39,0.0001,0.00017,0.00025,0.0003,0.00034,0.0004,0.00045,0.0005,0.00057,0.00065,0.00073,0.00082,0.00092,0.00103,0.00114,0.00127,0.00144,0.00165,0.00193,0.00223,0.00253,0.00279,0.00309,0.00342,0.00388
40,0.00011,0.00019,0.00027,0.00032,0.00037,0.00043,0.00048,0.00054,0.00062,0.00072,0.0008,0.00089,0.001,0.00112,0.00125,0.0014,0.00161,0.00186,0.00217,0.00249,0.00278,0.00307,0.00338,0.0038,0.00434
41,0.00012,0.00022,0.0003,0.00035,0.0004,0.00046,0.00051,0.00058,0.00068,0.00078,0.00087,0.00097,0.0011,0.00124,0.00138,0.00156,0.00181,0.00211,0.00245,0.00276,0.00306,0.00336,0.00373,0.00427,0.00483
42,0.00014,0.00025,0.00032,0.00037,0.00043,0.00049,0.00055,0.00063,0.00074,0.00085,0.00094,0.00106,0.00121,0.00136,0.00153,0.00176,0.00206,0.0024,0.00274,0.00305,0.00334,0.00368,0.00414,0.00471,0.00535
43,0.00017,0.00027,0.00034,0.00041,0.00047,0.00051,0.00058,0.00069,0.0008,0.00091,0.00102,0.00116,0.00133,0.00151,0.00171,0.00199,0.00234,0.0027,0.00304,0.00333,0.00365,0.00406,0.00461,0.00526,0.00597
44,0.00019,0.00029,0.00036,0.00044,0.0005,0.00055,0.00063,0.00075,0.00087,0.00098,0.00111,0.00127,0.00147,0.00168,0.00192,0.00224,0.00263,0.00301,0.00332,0.00363,0.004,0.00453,0.00517,0.00589,0.00668
45,0.00022,0.0003,0.00039,0.00048,0.00053,0.00059,0.0007,0.00083,0.00094,0.00107,0.00122,0.00141,0.00164,0.00187,0.00215,0.00252,0.00294,0.00332,0.00363,0.00399,0.00443,0.0051,0.00585,0.00666,0.00753
46,0.00025,0.00032,0.00043,0.00053,0.00058,0.00066,0.00078,0.00091,0.00103,0.00117,0.00136,0.00157,0.00182,0.00208,0.0024,0.00281,0.00325,0.00362,0.00399,0.0044,0.00495,0.00578,0.00662,0.00751,0.00856
47,0.00028,0.00034,0.00046,0.00057,0.00064,0.00074,0.00088,0.001,0.00112,0.0013,0.00152,0.00175,0.00201,0.0023,0.00266,0.00311,0.00357,0.00398,0.00437,0.00486,0.00559,0.00657,0.00749,0.00853,0.00972
48,0.00031,0.00036,0.00051,0.00062,0.00071,0.00085,0.00098,0.0011,0.00124,0.00146,0.00171,0.00195,0.00222,0.00254,0.00294,0.00343,0.00393,0.00436,0.00483,0.00545,0.00634,0.00748,0.00852,0.0097,0.01109
49,0.00033,0.00039,0.00056,0.00068,0.0008,0.00096,0.00109,0.00121,0.00138,0.00164,0.00191,0.00216,0.00243,0.00278,0.00323,0.00377,0.0043,0.00478,0.00535,0.00612,0.00721,0.00849,0.00969,0.01106,0.01268
50,0.00033,0.00043,0.00062,0.00075,0.0009,0.00107,0.00118,0.00132,0.00155,0.00186,0.00213,0.00237,0.00266,0.00306,0.00357,0.00415,0.00472,0.00527,0.00597,0.00692,0.00819,0.00957,0.01098,0.01267,0.0146
51,0.00034,0.00049,0.00068,0.00083,0.00101,0.00116,0.00127,0.00145,0.00174,0.00209,0.00236,0.00263,0.00292,0.00338,0.00395,0.00459,0.00521,0.00585,0.0067,0.00783,0.00923,0.01072,0.0124,0.01439,0.01669
52,0.00034,0.00056,0.00076,0.00093,0.00112,0.00124,0.00137,0.0016,0.00196,0.00233,0.0026,0.00291,0.00325,0.0038,0.00444,0.00512,0.0058,0.00657,0.00761,0.00892,0.01047,0.01211,0.014,0.01632,0.01899
53,0.00034,0.00064,0.00085,0.00105,0.00122,0.00133,0.0015,0.00179,0.00221,0.00259,0.00289,0.00322,0.00366,0.00431,0.00502,0.00579,0.00657,0.00758,0.00868,0.01015,0.01186,0.01374,0.01593,0.01857,0.02162
54,0.00035,0.00071,0.00096,0.0012,0.00132,0.00146,0.00167,0.00202,0.00248,0.00287,0.00319,0.00358,0.00421,0.00497,0.00577,0.00657,0.00754,0.00862,0.01001,0.01165,0.01352,0.01584,0.01852,0.02155,0.02479
55,0.00036,0.00076,0.00107,0.0013,0.00143,0.00156,0.00184,0.00229,0.00277,0.00319,0.00358,0.00412,0.00489,0.00576,0.00656,0.00751,0.00856,0.00988,0.01154,0.01345,0.0156,0.01831,0.02134,0.02472,0.02893
56,0.00041,0.0008,0.00119,0.00141,0.00155,0.00174,0.0021,0.00262,0.0031,0.00355,0.00407,0.00478,0.00566,0.00655,0.00747,0.00853,0.00983,0.01143,0.01339,0.01555,0.01813,0.02121,0.02468,0.02893,0.03314
57,0.0005,0.00083,0.00132,0.00153,0.00171,0.00195,0.00243,0.00297,0.00347,0.004,0.00465,0.00553,0.00653,0.00745,0.00845,0.00975,0.01134,0.0132,0.0154,0.01793,0.02081,0.02429,0.02849,0.03314,0.03795
58,0.00063,0.00087,0.00142,0.00168,0.0019,0.00223,0.00279,0.00335,0.00388,0.00451,0.00533,0.00637,0.00741,0.00843,0.00965,0.01116,0.0131,0.0153,0.01782,0.02068,0.02424,0.02836,0.03314,0.03795,0.0434
59,0.00077,0.00094,0.00151,0.00183,0.00206,0.00256,0.00318,0.00374,0.00433,0.00511,0.0061,0.00721,0.00838,0.00963,0.011,0.01281,0.01513,0.01765,0.02043,0.02366,0.02769,0.03241,0.03795,0.0434,0.04969
60,0.00091,0.00103,0.00159,0.00191,0.00229,0.00291,0.00355,0.00413,0.00483,0.00578,0.00695,0.00821,0.00949,0.01082,0.01248,0.01469,0.0174,0.02032,0.02361,0.02757,0.03226,0.03795,0.0434,0.04969,0.05703
61,0.00102,0.00117,0.00167,0.00201,0.00255,0.00325,0.0039,0.00455,0.00538,0.00651,0.0078,0.00915,0.01054,0.01212,0.01417,0.0168,0.01994,0.0233,0.02715,0.03166,0.037,0.0434,0.04969,0.05703,0.06561
62,0.00109,0.00136,0.00179,0.00216,0.00285,0.00359,0.00426,0.005,0.006,0.00728,0.00867,0.01012,0.01168,0.01358,0.01605,0.01916,0.02276,0.02676,0.03146,0.03681,0.0434,0.04969,0.05703,0.06561,0.07563
63,0.00114,0.00157,0.00196,0.00242,0.0032,0.00395,0.00465,0.00551,0.00668,0.00811,0.00961,0.01119,0.013,0.0153,0.01823,0.02181,0.02594,0.03047,0.03585,0.04195,0.04969,0.05703,0.06561,0.07563,0.0872
64,0.00119,0.00179,0.0022,0.00275,0.0036,0.00434,0.0051,0.00612,0.00747,0.00904,0.01062,0.01233,0.01444,0.01713,0.0205,0.02472,0.02969,0.03542,0.04184,0.04969,0.05703,0.06561,0.07563,0.0872,0.10039
65,0.00125,0.00204,0.0025,0.00314,0.00407,0.00478,0.00565,0.00683,0.00836,0.01011,0.01182,0.01372,0.01618,0.0193,0.02314,0.02805,0.034,0.0406,0.0484,0.05703,0.06561,0.07563,0.0872,0.10039,0.11481
66,0.00132,0.00229,0.00285,0.00358,0.00461,0.00533,0.00631,0.00767,0.0094,0.01138,0.01331,0.01544,0.01829,0.02186,0.02618,0.03226,0.0399,0.04794,0.05703,0.06561,0.07563,0.0872,0.10039,0.11481,0.13032
67,0.00142,0.00252,0.00324,0.00409,0.00522,0.00599,0.0071,0.00865,0.01063,0.01295,0.01523,0.01774,0.02106,0.02515,0.03004,0.03695,0.04598,0.05516,0.06561,0.07563,0.0872,0.10039,0.11481,0.13032,0.14685
68,0.00154,0.00274,0.00367,0.00467,0.00576,0.00675,0.00802,0.0098,0.01214,0.0149,0.01764,0.0209,0.02448,0.02915,0.03465,0.04281,0.05326,0.06379,0.07563,0.0872,0.10039,0.11481,0.13032,0.14685,0.16363
69,0.00169,0.00299,0.00415,0.00533,0.00652,0.00762,0.00906,0.01114,0.01418,0.01729,0.02072,0.02442,0.02883,0.03448,0.04086,0.05013,0.06168,0.07368,0.0872,0.10039,0.11481,0.13032,0.14685,0.16363,0.18043
70,0.00183,0.00319,0.00459,0.00597,0.00721,0.00841,0.01012,0.01303,0.01608,0.0198,0.02424,0.02851,0.03431,0.04073,0.04953,0.05951,0.07317,0.0872,0.10039,0.11481,0.13032,0.14685,0.16363,0.18043,0.19647
71,0.00197,0.00337,0.00503,0.0066,0.00784,0.00931,0.01166,0.01474,0.01817,0.02251,0.02815,0.03421,0.04041,0.04889,0.05666,0.06924,0.08452,0.10039,0.11481,0.13032,0.14685,0.16363,0.18043,0.19647,0.21108
72,0.00214,0.00356,0.0055,0.00729,0.00863,0.01071,0.01328,0.01659,0.02084,0.0265,0.03356,0.0401,0.04827,0.05635,0.0656,0.08016,0.0975,0.11481,0.13032,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779
73,0.00233,0.00383,0.00607,0.00812,0.00998,0.01228,0.0152,0.01894,0.02442,0.03112,0.03973,0.04803,0.05612,0.06534,0.07943,0.09689,0.11481,0.13032,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559
74,0.0026,0.00424,0.00685,0.00925,0.01141,0.01416,0.0177,0.02216,0.02863,0.03677,0.04761,0.05586,0.06506,0.07706,0.0931,0.11211,0.13032,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495
75,0.00287,0.00471,0.00772,0.01054,0.01311,0.01647,0.0207,0.02598,0.03386,0.04331,0.05572,0.06489,0.07617,0.09193,0.10966,0.13032,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546
76,0.00314,0.00515,0.00861,0.01205,0.01516,0.0191,0.02403,0.0304,0.03948,0.0501,0.06374,0.07484,0.09074,0.10848,0.13032,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067
77,0.00326,0.00537,0.00909,0.013,0.01676,0.02115,0.02685,0.03546,0.04575,0.05735,0.07339,0.089,0.1074,0.13032,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825
78,0.00343,0.00566,0.00969,0.01415,0.0183,0.02382,0.03021,0.04115,0.05252,0.06571,0.08641,0.10514,0.12609,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002
79,0.00356,0.00589,0.01027,0.01521,0.02003,0.02609,0.03384,0.04567,0.05851,0.0753,0.09995,0.12213,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165
80,0.00368,0.00615,0.01091,0.01649,0.02175,0.02828,0.0375,0.05006,0.06508,0.08608,0.11624,0.14685,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279
81,0.00399,0.00672,0.01227,0.0187,0.02467,0.03224,0.04333,0.05711,0.07679,0.1024,0.13346,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305
82,0.00438,0.00747,0.01397,0.0215,0.02847,0.03697,0.0506,0.06893,0.09225,0.12627,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208
83,0.00502,0.00868,0.01662,0.02557,0.03418,0.04469,0.06177,0.08565,0.1181,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951
84,0.00589,0.0105,0.02077,0.03221,0.04318,0.05757,0.07947,0.11388,0.16363,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498
85,0.00693,0.01263,0.0255,0.03963,0.05409,0.07338,0.10276,0.1361,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812
86,0.00833,0.01553,0.03218,0.05072,0.07068,0.09736,0.13073,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857
87,0.00994,0.0191,0.04065,0.06575,0.09313,0.12655,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595
88,0.01154,0.02316,0.05074,0.0841,0.12112,0.18043,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5
89,0.0132,0.02731,0.06239,0.10616,0.15381,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5
90,0.01508,0.03224,0.0765,0.13461,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5
91,0.01894,0.05103,0.11888,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5
92,0.02684,0.07863,0.19647,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5
93,0.0397,0.1201,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5
94,0.05814,0.14025,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.08252,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 70% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00058,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00038,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00038,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00039,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00045,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00079,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00086,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00091,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00095,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00101,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00107,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00114,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00123,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00133,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00138,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00145,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00152,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00164,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00176,,,,,,,,,,,,,,,,,,,,,,,,
53,0.0019,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00205,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00219,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00231,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00243,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00256,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00271,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00291,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00318,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00353,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00394,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00439,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00491,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00547,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00609,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00679,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00761,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00858,,,,,,,,,,,,,,,,,,,,,,,,
71,0.00975,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01116,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01284,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01477,,,,,,,,,,,,,,,,,,,,,,,,
75,0.01698,,,,,,,,,,,,,,,,,,,,,,,,
76,0.01944,,,,,,,,,,,,,,,,,,,,,,,,
77,0.0222,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02533,,,,,,,,,,,,,,,,,,,,,,,,
79,0.02893,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03314,,,,,,,,,,,,,,,,,,,,,,,,
81,0.03795,,,,,,,,,,,,,,,,,,,,,,,,
82,0.0434,,,,,,,,,,,,,,,,,,,,,,,,
83,0.04969,,,,,,,,,,,,,,,,,,,,,,,,
84,0.05703,,,,,,,,,,,,,,,,,,,,,,,,
85,0.06561,,,,,,,,,,,,,,,,,,,,,,,,
86,0.07563,,,,,,,,,,,,,,,,,,,,,,,,
87,0.0872,,,,,,,,,,,,,,,,,,,,,,,,
88,0.10039,,,,,,,,,,,,,,,,,,,,,,,,
89,0.11481,,,,,,,,,,,,,,,,,,,,,,,,
90,0.13032,,,,,,,,,,,,,,,,,,,,,,,,
91,0.14685,,,,,,,,,,,,,,,,,,,,,,,,
