Table Name:,2015 VBT Male Non-Smoker RR110 ANB,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00067,0.0007,0.00072,0.00068,0.00068,0.00069,0.00069,0.00064,0.00056,0.00048,0.0005,0.00048,0.00048,0.00052,0.00057,0.00062,0.00071,0.00083,0.00096,0.00108,0.00119,0.00125,0.00133,0.00141,0.0015
20,0.00058,0.0006,0.00066,0.00064,0.00062,0.00061,0.00059,0.00054,0.00048,0.00049,0.00047,0.00047,0.00048,0.00053,0.00059,0.00064,0.00074,0.00085,0.00098,0.00111,0.00122,0.00128,0.00135,0.00144,0.00154
21,0.00049,0.0006,0.00054,0.00051,0.0005,0.0005,0.00049,0.00046,0.00042,0.00045,0.00045,0.00047,0.00049,0.00055,0.00061,0.00066,0.00076,0.00087,0.00101,0.00114,0.00123,0.00129,0.00137,0.00147,0.00159
22,0.00047,0.0005,0.00045,0.00042,0.00041,0.00041,0.0004,0.00039,0.00038,0.00043,0.00045,0.00048,0.00051,0.00057,0.00064,0.00069,0.00078,0.0009,0.00104,0.00116,0.00123,0.00129,0.00137,0.00149,0.00164
23,0.0004,0.00042,0.00037,0.00035,0.00035,0.00035,0.00034,0.00035,0.00036,0.00042,0.00045,0.00049,0.00053,0.0006,0.00067,0.00071,0.00081,0.00095,0.00108,0.00118,0.00124,0.0013,0.00137,0.00152,0.00169
24,0.00034,0.00035,0.00031,0.0003,0.0003,0.0003,0.00031,0.00034,0.00036,0.00042,0.00046,0.00051,0.00056,0.00063,0.00069,0.00075,0.00086,0.001,0.00111,0.00118,0.00125,0.0013,0.00138,0.00155,0.00174
25,0.00029,0.00031,0.00027,0.00027,0.00027,0.00027,0.0003,0.00033,0.00036,0.00043,0.00048,0.00054,0.00059,0.00066,0.00073,0.00079,0.00092,0.00105,0.00114,0.00118,0.00126,0.0013,0.00146,0.00164,0.00183
26,0.00025,0.00027,0.00025,0.00026,0.00026,0.00027,0.0003,0.00034,0.00037,0.00045,0.00052,0.00058,0.00063,0.0007,0.00078,0.00086,0.00099,0.0011,0.00116,0.00119,0.00126,0.00139,0.00156,0.00176,0.00197
27,0.00022,0.00024,0.00023,0.00025,0.00026,0.00028,0.00032,0.00036,0.00039,0.00049,0.00056,0.00062,0.00068,0.00076,0.00085,0.00093,0.00105,0.00114,0.00118,0.00125,0.00135,0.0015,0.0017,0.00191,0.00213
28,0.00019,0.00021,0.00022,0.00026,0.00028,0.0003,0.00034,0.00038,0.00043,0.00053,0.00061,0.00068,0.00073,0.00082,0.00092,0.00099,0.00111,0.00118,0.00125,0.00133,0.00146,0.00164,0.00185,0.00208,0.00233
29,0.00018,0.0002,0.00023,0.00027,0.00029,0.00033,0.00036,0.00041,0.00046,0.00058,0.00066,0.00073,0.00079,0.00088,0.00098,0.00105,0.00115,0.00124,0.00133,0.00144,0.0016,0.0018,0.00202,0.00227,0.00255
30,0.00017,0.00018,0.00023,0.00027,0.0003,0.00033,0.00036,0.00042,0.00048,0.00059,0.00068,0.00074,0.00079,0.0009,0.00098,0.00109,0.00122,0.00132,0.00142,0.00156,0.00174,0.00197,0.00221,0.00248,0.00279
31,0.00014,0.00016,0.00024,0.00028,0.0003,0.00033,0.00036,0.00043,0.00052,0.00062,0.00069,0.00075,0.00083,0.00092,0.00102,0.00116,0.0013,0.00141,0.00153,0.00169,0.0019,0.00215,0.00242,0.00271,0.00303
32,0.00015,0.00016,0.00024,0.00029,0.00031,0.00034,0.0004,0.00047,0.00058,0.00068,0.00074,0.00079,0.00087,0.00096,0.00109,0.00124,0.00138,0.00151,0.00165,0.00183,0.00207,0.00234,0.00264,0.00295,0.00326
33,0.00015,0.00017,0.00026,0.00031,0.00033,0.00038,0.00044,0.00052,0.00063,0.00072,0.00078,0.00083,0.00091,0.00104,0.00117,0.00132,0.00147,0.00161,0.00178,0.00198,0.00225,0.00255,0.00287,0.00319,0.00349
34,0.00016,0.00018,0.00028,0.00032,0.00036,0.00042,0.00049,0.00058,0.00069,0.00077,0.00082,0.00087,0.00098,0.00112,0.00126,0.00142,0.00158,0.00173,0.00191,0.00215,0.00245,0.00279,0.00313,0.00344,0.00373
35,0.00016,0.00019,0.0003,0.00035,0.00041,0.00046,0.00052,0.00064,0.00073,0.0008,0.00085,0.00094,0.00107,0.00121,0.00135,0.00152,0.00169,0.00186,0.00207,0.00235,0.00268,0.00305,0.0034,0.00371,0.004
36,0.00016,0.0002,0.00032,0.00039,0.00045,0.00051,0.00059,0.00069,0.00077,0.00084,0.00092,0.00103,0.00116,0.00131,0.00146,0.00163,0.00181,0.002,0.00226,0.00258,0.00296,0.00334,0.00369,0.004,0.00434
37,0.00016,0.00022,0.00035,0.00043,0.0005,0.00055,0.00065,0.00075,0.00081,0.00091,0.00101,0.00113,0.00127,0.00142,0.00158,0.00176,0.00195,0.00218,0.00248,0.00286,0.00327,0.00367,0.004,0.00434,0.00477
38,0.00016,0.00024,0.00039,0.00046,0.00053,0.00061,0.00072,0.00079,0.00088,0.001,0.00112,0.00124,0.00139,0.00155,0.00172,0.00191,0.00213,0.0024,0.00276,0.00319,0.00363,0.004,0.00434,0.00477,0.0053
39,0.00017,0.00028,0.00043,0.0005,0.00058,0.00068,0.00077,0.00086,0.00096,0.0011,0.00124,0.00137,0.00153,0.00171,0.00188,0.00209,0.00235,0.00269,0.00311,0.00357,0.004,0.00434,0.00477,0.00527,0.00593
40,0.00018,0.00033,0.00047,0.00055,0.00065,0.00074,0.00083,0.00093,0.00106,0.00122,0.00136,0.0015,0.00168,0.00188,0.00207,0.00231,0.00263,0.00303,0.00351,0.00398,0.00434,0.00477,0.00525,0.00586,0.00661
41,0.00021,0.00038,0.00051,0.00061,0.0007,0.0008,0.00089,0.001,0.00116,0.00134,0.00148,0.00164,0.00185,0.00207,0.0023,0.00259,0.00297,0.00344,0.00395,0.00434,0.00477,0.00525,0.00578,0.00654,0.00731
42,0.00024,0.00043,0.00056,0.00065,0.00076,0.00085,0.00095,0.00109,0.00127,0.00145,0.00161,0.00179,0.00203,0.00229,0.00255,0.00291,0.00337,0.0039,0.00434,0.00477,0.00525,0.00574,0.00638,0.00717,0.00806
43,0.00029,0.00047,0.00059,0.00071,0.00081,0.0009,0.00101,0.00119,0.00138,0.00156,0.00174,0.00196,0.00224,0.00253,0.00285,0.00327,0.00381,0.00434,0.00477,0.00525,0.00571,0.00629,0.00705,0.00794,0.00891
44,0.00034,0.00051,0.00064,0.00078,0.00087,0.00095,0.0011,0.0013,0.0015,0.00169,0.00189,0.00215,0.00247,0.0028,0.00317,0.00367,0.00427,0.00477,0.00525,0.0057,0.00621,0.00694,0.00783,0.00881,0.00986
45,0.00039,0.00054,0.00069,0.00085,0.00093,0.00103,0.00121,0.00142,0.00162,0.00182,0.00207,0.00237,0.00273,0.0031,0.00353,0.00409,0.00472,0.00525,0.0057,0.00621,0.0068,0.00773,0.00876,0.00984,0.01098
46,0.00045,0.00056,0.00075,0.00092,0.001,0.00115,0.00135,0.00156,0.00175,0.00199,0.00228,0.00263,0.00301,0.00342,0.00391,0.00452,0.00517,0.0057,0.00621,0.00677,0.00752,0.00866,0.00978,0.01095,0.01229
47,0.0005,0.00059,0.00082,0.001,0.00111,0.00129,0.00152,0.00172,0.00191,0.00219,0.00254,0.00291,0.00331,0.00375,0.0043,0.00496,0.00564,0.00621,0.00674,0.00739,0.00839,0.00974,0.01095,0.01229,0.01378
48,0.00054,0.00063,0.00089,0.00108,0.00124,0.00146,0.00169,0.00188,0.0021,0.00245,0.00284,0.00322,0.00363,0.00411,0.00471,0.00543,0.00614,0.00674,0.00737,0.0082,0.00942,0.01095,0.01229,0.01378,0.01552
49,0.00057,0.00068,0.00097,0.00118,0.00139,0.00164,0.00186,0.00205,0.00233,0.00274,0.00316,0.00353,0.00394,0.00446,0.00512,0.0059,0.00665,0.00731,0.00807,0.0091,0.01057,0.01226,0.01378,0.01549,0.01749
50,0.00058,0.00075,0.00107,0.00129,0.00156,0.00182,0.00201,0.00223,0.00259,0.00307,0.00349,0.00384,0.00427,0.00485,0.00559,0.00642,0.00722,0.00796,0.00889,0.01014,0.01184,0.01362,0.0154,0.01749,0.01982
51,0.00059,0.00086,0.00118,0.00143,0.00173,0.00197,0.00215,0.00243,0.00289,0.00343,0.00383,0.00423,0.00464,0.00531,0.00613,0.00702,0.00786,0.00872,0.00984,0.01133,0.01316,0.01505,0.01713,0.01956,0.0223
52,0.00059,0.00098,0.00131,0.00159,0.0019,0.00209,0.00229,0.00266,0.00322,0.0038,0.00418,0.00462,0.00511,0.00589,0.00681,0.00775,0.00865,0.00966,0.01102,0.01272,0.01472,0.01674,0.01905,0.02182,0.02498
53,0.0006,0.00111,0.00146,0.00179,0.00206,0.00223,0.0025,0.00294,0.00359,0.00417,0.0046,0.00507,0.00568,0.00661,0.0076,0.00864,0.00966,0.01099,0.0124,0.01428,0.01642,0.01871,0.02133,0.02445,0.02796
54,0.0006,0.00123,0.00163,0.00203,0.00222,0.00242,0.00275,0.00329,0.00399,0.00458,0.00502,0.00558,0.00647,0.00754,0.00863,0.00966,0.01096,0.01233,0.0141,0.01615,0.01844,0.02123,0.0244,0.0279,0.03153
55,0.00062,0.00131,0.00182,0.00219,0.00239,0.00258,0.003,0.00371,0.00444,0.00502,0.00558,0.00634,0.00743,0.00863,0.00966,0.01093,0.01227,0.01395,0.01602,0.01838,0.02094,0.02417,0.02767,0.03148,0.03564
56,0.00071,0.00137,0.00202,0.00236,0.00256,0.00286,0.00341,0.00419,0.00492,0.00556,0.00628,0.00728,0.0085,0.00966,0.0109,0.01226,0.0139,0.01591,0.01832,0.02091,0.02397,0.02754,0.03147,0.03564,0.04008
57,0.00086,0.00141,0.00221,0.00255,0.00281,0.00317,0.0039,0.00473,0.00544,0.00618,0.0071,0.00832,0.00966,0.0109,0.01216,0.01381,0.0158,0.0181,0.02076,0.02374,0.02707,0.03101,0.03564,0.04008,0.04532
58,0.00106,0.00147,0.00237,0.00277,0.00309,0.0036,0.00445,0.00528,0.00602,0.00691,0.00805,0.00948,0.01086,0.01216,0.0137,0.01559,0.01799,0.02066,0.02364,0.02694,0.03101,0.0356,0.04008,0.04532,0.05117
59,0.0013,0.00157,0.0025,0.003,0.00334,0.00409,0.00501,0.00582,0.00664,0.00774,0.0091,0.01059,0.01213,0.0137,0.0154,0.01764,0.02047,0.02346,0.02667,0.03032,0.03481,0.04001,0.04532,0.05117,0.05787
60,0.00153,0.00172,0.00261,0.0031,0.00367,0.00461,0.00554,0.00637,0.00733,0.00865,0.01023,0.01191,0.01354,0.01519,0.01722,0.01991,0.02317,0.02657,0.0303,0.03472,0.03991,0.04532,0.05117,0.05787,0.0656
61,0.00171,0.00194,0.00273,0.00323,0.00405,0.0051,0.00603,0.00692,0.00807,0.00961,0.01134,0.01309,0.01483,0.01677,0.01924,0.02242,0.02612,0.02996,0.03425,0.03925,0.04511,0.05117,0.05787,0.0656,0.07455
62,0.0018,0.00221,0.00288,0.00345,0.00448,0.00557,0.0065,0.00751,0.00888,0.01061,0.01243,0.01426,0.01618,0.01849,0.02146,0.02513,0.0293,0.0338,0.03907,0.04496,0.05117,0.05787,0.0656,0.07455,0.08489
63,0.00187,0.00254,0.00313,0.00381,0.00497,0.00604,0.00701,0.00818,0.00976,0.01165,0.01358,0.01553,0.01772,0.02048,0.02395,0.02812,0.03281,0.0379,0.04388,0.05052,0.05787,0.0656,0.07455,0.08489,0.09671
64,0.00193,0.00287,0.00347,0.00428,0.00553,0.00655,0.00758,0.00894,0.01074,0.01278,0.01476,0.01682,0.01935,0.02254,0.02647,0.03128,0.03698,0.04341,0.05047,0.05787,0.0656,0.07455,0.08489,0.09671,0.11001
65,0.00201,0.00323,0.00389,0.00482,0.00615,0.00712,0.00827,0.00984,0.01183,0.01406,0.01616,0.01841,0.02131,0.02493,0.02931,0.03485,0.04145,0.04862,0.05699,0.0656,0.07455,0.08489,0.09671,0.11001,0.12435
66,0.0021,0.00357,0.00438,0.00542,0.00686,0.00782,0.0091,0.01087,0.01309,0.01557,0.01787,0.02034,0.02364,0.02771,0.03256,0.03941,0.04791,0.05662,0.0656,0.07455,0.08489,0.09671,0.11001,0.12435,0.13955
67,0.00221,0.00387,0.00491,0.0061,0.00767,0.00864,0.01007,0.01205,0.01455,0.0174,0.02008,0.02295,0.02672,0.03131,0.03673,0.04441,0.05434,0.06414,0.07455,0.08489,0.09671,0.11001,0.12435,0.13955,0.15488
68,0.00237,0.00416,0.00548,0.00686,0.00832,0.00959,0.01119,0.01342,0.01632,0.01967,0.02283,0.02652,0.03049,0.03566,0.04166,0.05063,0.062,0.07311,0.08489,0.09671,0.11001,0.12435,0.13955,0.15488,0.1701
69,0.00256,0.00447,0.0061,0.00772,0.00927,0.01065,0.01242,0.01499,0.01872,0.0224,0.02631,0.03043,0.03529,0.04148,0.04834,0.05839,0.07074,0.08323,0.09671,0.11001,0.12435,0.13955,0.15488,0.1701,0.18501
70,0.00274,0.0047,0.00666,0.0085,0.01009,0.01154,0.01363,0.01722,0.02085,0.02516,0.03022,0.0349,0.04129,0.04821,0.0577,0.06829,0.08274,0.09671,0.11001,0.12435,0.13955,0.15488,0.1701,0.18501,0.19886
71,0.00292,0.00489,0.00718,0.00925,0.01079,0.01257,0.01544,0.01914,0.02313,0.02812,0.03452,0.04123,0.04789,0.05702,0.06506,0.07835,0.09426,0.11001,0.12435,0.13955,0.15488,0.1701,0.18501,0.19886,0.21108
72,0.00312,0.0051,0.00774,0.01006,0.01168,0.01422,0.01729,0.02116,0.02606,0.03253,0.04047,0.04754,0.05631,0.06474,0.07428,0.08952,0.10738,0.12435,0.13955,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779
73,0.00336,0.00542,0.00843,0.01105,0.01331,0.01604,0.01945,0.02376,0.03006,0.03762,0.04721,0.05614,0.06458,0.07409,0.08879,0.10686,0.12435,0.13955,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559
74,0.00371,0.00592,0.00938,0.01241,0.01498,0.01821,0.0223,0.02737,0.03472,0.04381,0.05578,0.06442,0.07389,0.08627,0.10282,0.12222,0.13955,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495
75,0.00405,0.0065,0.01043,0.01393,0.01697,0.02084,0.02565,0.03156,0.04037,0.05074,0.06421,0.07365,0.08523,0.1015,0.11961,0.13955,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546
76,0.00438,0.00703,0.0115,0.01574,0.01941,0.02396,0.02957,0.03671,0.04683,0.05842,0.07309,0.08446,0.10085,0.11881,0.13955,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067
77,0.00452,0.00727,0.01201,0.01683,0.02128,0.02634,0.03281,0.04255,0.05392,0.06641,0.08354,0.09963,0.11828,0.13955,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825
78,0.00472,0.0076,0.01274,0.01822,0.02311,0.02948,0.03668,0.04902,0.06141,0.07543,0.09742,0.11646,0.13725,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002
79,0.00487,0.00789,0.01347,0.01953,0.02517,0.03213,0.04082,0.05401,0.06784,0.08563,0.11151,0.1337,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165
80,0.00503,0.00822,0.01425,0.02109,0.02722,0.03467,0.04503,0.05888,0.07499,0.09717,0.12857,0.15488,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279
81,0.00543,0.00895,0.01598,0.02384,0.03078,0.03939,0.05182,0.06684,0.08794,0.1147,0.14619,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305
82,0.00596,0.00994,0.01817,0.02735,0.03544,0.04504,0.06031,0.08028,0.10491,0.14013,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208
83,0.00684,0.01154,0.0216,0.03249,0.04249,0.05436,0.07338,0.09922,0.13321,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951
84,0.00802,0.01398,0.02701,0.04092,0.05364,0.06994,0.09412,0.13106,0.1701,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498
85,0.00947,0.01684,0.03319,0.05037,0.06718,0.08909,0.12123,0.15515,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812
86,0.01142,0.02069,0.04171,0.06398,0.08683,0.11655,0.15123,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857
87,0.01368,0.02537,0.05217,0.08162,0.11192,0.14738,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595
88,0.01596,0.03059,0.06412,0.10188,0.14087,0.18501,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5
89,0.01834,0.03575,0.0772,0.12447,0.17131,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5
90,0.02108,0.04178,0.09239,0.15212,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5
91,0.02664,0.06525,0.1392,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5
92,0.03801,0.09796,0.19886,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5
93,0.05662,0.14149,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5
94,0.08356,0.16578,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.11956,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 110% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00073,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00076,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00078,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00081,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00079,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00076,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00093,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00105,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00115,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00122,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00135,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00144,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00152,,,,,,,,,,,,,,,,,,,,,,,,
44,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00164,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00171,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00177,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00184,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00193,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00202,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00217,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00237,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00259,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00283,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00307,,,,,,,,,,,,,,,,,,,,,,,,
56,0.0033,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00351,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00374,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00401,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00434,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00477,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00532,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00594,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00663,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00737,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00817,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00903,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00997,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01105,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01229,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01378,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01553,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01758,,,,,,,,,,,,,,,,,,,,,,,,
74,0.0199,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02247,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02529,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02838,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03178,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03564,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04008,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04532,,,,,,,,,,,,,,,,,,,,,,,,
82,0.05117,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05787,,,,,,,,,,,,,,,,,,,,,,,,
84,0.0656,,,,,,,,,,,,,,,,,,,,,,,,
85,0.07455,,,,,,,,,,,,,,,,,,,,,,,,
86,0.08489,,,,,,,,,,,,,,,,,,,,,,,,
87,0.09671,,,,,,,,,,,,,,,,,,,,,,,,
88,0.11001,,,,,,,,,,,,,,,,,,,,,,,,
89,0.12435,,,,,,,,,,,,,,,,,,,,,,,,
90,0.13955,,,,,,,,,,,,,,,,,,,,,,,,
91,0.15488,,,,,,,,,,,,,,,,,,,,,,,,
