Table Name:,2015 VBT Female Non-Smoker RR125 ANB,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00015,0.00024,0.00038,0.0005,0.00057,0.00063,0.00067,0.00071,0.00078,0.00091,0.00107,0.00124,0.00141,0.00154,0.00165,0.00181,0.00201,0.00226,0.00257,0.0029,0.0032,0.00344,0.00372,0.00405,0.00443
39,0.00016,0.00025,0.0004,0.00052,0.00062,0.00066,0.00071,0.00076,0.00086,0.00101,0.00119,0.00136,0.00152,0.00165,0.00178,0.00195,0.00218,0.00246,0.00277,0.00312,0.00344,0.00372,0.00405,0.00443,0.00486
40,0.00017,0.00027,0.00041,0.00053,0.00065,0.0007,0.00076,0.00084,0.00095,0.00112,0.00131,0.00147,0.00163,0.00177,0.00192,0.00212,0.00237,0.00266,0.00299,0.00336,0.00372,0.00405,0.00443,0.00486,0.00534
41,0.00018,0.00028,0.00042,0.00055,0.00068,0.00076,0.00084,0.00091,0.00105,0.00124,0.00142,0.00158,0.00175,0.00191,0.00209,0.00231,0.00258,0.00288,0.00323,0.00364,0.00405,0.00443,0.00486,0.00534,0.00586
42,0.00019,0.0003,0.00043,0.00058,0.00074,0.00083,0.0009,0.00099,0.00116,0.00135,0.00153,0.00169,0.00188,0.00208,0.00229,0.00254,0.00281,0.00313,0.0035,0.00397,0.00443,0.00486,0.00534,0.00586,0.00641
43,0.0002,0.00032,0.00045,0.00065,0.0008,0.00089,0.00096,0.00108,0.00126,0.00146,0.00164,0.00182,0.00204,0.00228,0.00252,0.00279,0.00309,0.00345,0.00387,0.00434,0.00486,0.00534,0.00586,0.00641,0.00701
44,0.00023,0.00033,0.00049,0.00074,0.00086,0.00095,0.00103,0.00118,0.00137,0.00158,0.00176,0.00196,0.00224,0.0025,0.00277,0.00306,0.00337,0.00374,0.00419,0.00477,0.00534,0.00586,0.00641,0.00701,0.00766
45,0.00026,0.00034,0.00054,0.00082,0.00093,0.00102,0.00112,0.00128,0.00148,0.00169,0.00189,0.00214,0.00245,0.00276,0.00304,0.00335,0.00371,0.00413,0.00464,0.00523,0.00586,0.00641,0.00701,0.00766,0.00839
46,0.00028,0.00034,0.0006,0.00088,0.001,0.0011,0.00122,0.0014,0.0016,0.00181,0.00205,0.00235,0.00272,0.00304,0.00334,0.00368,0.00409,0.00455,0.0051,0.00573,0.00641,0.00701,0.00766,0.00839,0.00923
47,0.00031,0.00036,0.0007,0.00095,0.00108,0.00121,0.00134,0.00152,0.00173,0.00196,0.00223,0.0026,0.003,0.00334,0.00368,0.00408,0.00453,0.00503,0.00561,0.00627,0.00701,0.00766,0.00839,0.00923,0.01022
48,0.00032,0.00039,0.00082,0.00103,0.0012,0.00132,0.00147,0.00166,0.00187,0.00212,0.00245,0.00287,0.00333,0.00368,0.00406,0.0045,0.00501,0.00555,0.00617,0.00687,0.00766,0.00839,0.00923,0.01022,0.01139
49,0.00033,0.00046,0.00098,0.00116,0.00132,0.00145,0.00162,0.00182,0.00202,0.00231,0.00268,0.00314,0.00364,0.00404,0.00443,0.00492,0.00548,0.00607,0.00673,0.00749,0.00839,0.00923,0.01022,0.01139,0.01273
50,0.00035,0.0006,0.00113,0.00131,0.00145,0.0016,0.0018,0.00197,0.0022,0.00253,0.00294,0.00342,0.00391,0.00433,0.00478,0.00535,0.00597,0.00659,0.00731,0.00818,0.00923,0.01022,0.01139,0.01273,0.01428
51,0.00036,0.00078,0.00127,0.00144,0.0016,0.00177,0.00195,0.00215,0.00241,0.00278,0.00322,0.00369,0.00418,0.00463,0.00516,0.00581,0.00647,0.00714,0.00793,0.00895,0.01022,0.01139,0.01273,0.01428,0.01606
52,0.00037,0.00097,0.00137,0.00154,0.00173,0.00192,0.00212,0.00235,0.00266,0.00308,0.00353,0.00398,0.00447,0.00498,0.0056,0.00632,0.00697,0.00769,0.00866,0.00992,0.01139,0.01273,0.01428,0.01606,0.01806
53,0.00038,0.00107,0.00143,0.00166,0.00188,0.0021,0.00233,0.0026,0.00296,0.00341,0.00386,0.00428,0.00478,0.00536,0.00607,0.00685,0.00763,0.00856,0.00969,0.01104,0.01273,0.01428,0.01606,0.01806,0.02037
54,0.00039,0.00111,0.00149,0.00175,0.00205,0.0023,0.00257,0.0029,0.0033,0.00376,0.0042,0.00461,0.00516,0.00585,0.00666,0.00755,0.00846,0.00957,0.01088,0.01244,0.01428,0.01606,0.01806,0.02037,0.02303
55,0.0004,0.00112,0.00153,0.00182,0.00225,0.00255,0.00287,0.00324,0.00367,0.00412,0.00453,0.00496,0.00559,0.00641,0.00735,0.00838,0.00946,0.01072,0.01233,0.01428,0.01606,0.01806,0.02037,0.02303,0.02617
56,0.00042,0.00113,0.00155,0.00192,0.0025,0.00285,0.00322,0.0036,0.00404,0.00445,0.00484,0.00534,0.0061,0.00707,0.00817,0.00938,0.0107,0.01217,0.01395,0.01606,0.01806,0.02037,0.02303,0.02617,0.02999
57,0.00043,0.00115,0.00155,0.00208,0.0028,0.0032,0.00359,0.00397,0.00438,0.00474,0.00514,0.00574,0.00666,0.0078,0.00909,0.0105,0.012,0.01367,0.01567,0.01806,0.02037,0.02303,0.02617,0.02999,0.03435
58,0.00044,0.00117,0.00159,0.00234,0.00315,0.00358,0.00396,0.00431,0.00464,0.005,0.00547,0.00624,0.00736,0.0087,0.01019,0.01182,0.01353,0.0154,0.01767,0.02037,0.02303,0.02617,0.02999,0.03435,0.03858
59,0.00047,0.0012,0.00168,0.00269,0.00353,0.00395,0.00429,0.00457,0.00489,0.00529,0.0059,0.00689,0.00827,0.00982,0.01152,0.01337,0.01533,0.01744,0.02,0.02303,0.02617,0.02999,0.03435,0.03858,0.04319
60,0.00054,0.00124,0.00191,0.00304,0.0039,0.00428,0.00454,0.00479,0.00512,0.00565,0.00648,0.00775,0.00937,0.01111,0.01307,0.01514,0.0173,0.01956,0.02261,0.02617,0.02999,0.03435,0.03858,0.04319,0.04871
61,0.00064,0.00128,0.00224,0.00334,0.00423,0.00452,0.00474,0.00501,0.00544,0.00615,0.00727,0.00884,0.01069,0.01271,0.01484,0.01714,0.01952,0.02226,0.02584,0.02999,0.03435,0.03858,0.04319,0.04871,0.05695
62,0.00076,0.00142,0.00265,0.00353,0.00445,0.00469,0.00493,0.00529,0.0059,0.00689,0.00831,0.01015,0.01222,0.01439,0.01672,0.01926,0.02214,0.02578,0.02999,0.03435,0.03858,0.04319,0.04871,0.05695,0.06439
63,0.0009,0.00162,0.00308,0.00391,0.00461,0.0049,0.00524,0.00582,0.00664,0.00788,0.00962,0.01172,0.01396,0.01633,0.01891,0.02182,0.02553,0.02945,0.03435,0.03858,0.04319,0.04871,0.05695,0.06439,0.07257
64,0.00104,0.002,0.00345,0.00415,0.00469,0.00515,0.00582,0.0066,0.00757,0.00915,0.01114,0.01338,0.01574,0.01829,0.0212,0.02512,0.02935,0.03435,0.03858,0.04319,0.04871,0.05695,0.06439,0.07257,0.08218
65,0.00115,0.00245,0.00372,0.0043,0.0049,0.0057,0.00656,0.00746,0.00877,0.0107,0.0129,0.0152,0.01775,0.02046,0.02385,0.02863,0.03343,0.03858,0.04319,0.04871,0.05695,0.06439,0.07257,0.08218,0.09275
66,0.00127,0.00258,0.00392,0.00442,0.00516,0.00628,0.00734,0.00854,0.01022,0.01252,0.01486,0.0172,0.01993,0.02335,0.02725,0.0324,0.03858,0.04319,0.04871,0.05695,0.06439,0.07257,0.08218,0.09275,0.1043
67,0.00141,0.00268,0.00408,0.00455,0.00557,0.00695,0.00829,0.00983,0.01191,0.01455,0.01711,0.01978,0.02242,0.02611,0.03037,0.03633,0.04319,0.04871,0.05695,0.06439,0.07257,0.08218,0.09275,0.1043,0.11643
68,0.00156,0.00277,0.00421,0.00486,0.00616,0.00779,0.00941,0.01133,0.01381,0.01684,0.01965,0.02233,0.026,0.03015,0.03394,0.04116,0.04871,0.05695,0.06439,0.07257,0.08218,0.09275,0.1043,0.11643,0.12954
69,0.00172,0.00287,0.00437,0.00534,0.00689,0.00875,0.01066,0.01296,0.01591,0.01937,0.02224,0.02591,0.02995,0.03394,0.04026,0.04847,0.05695,0.06439,0.07257,0.08218,0.09275,0.1043,0.11643,0.12954,0.14343
70,0.0019,0.003,0.00456,0.00582,0.00777,0.00981,0.01199,0.01472,0.01821,0.02215,0.02582,0.02975,0.03394,0.03996,0.04827,0.05695,0.06439,0.07257,0.08218,0.09275,0.1043,0.11643,0.12954,0.14343,0.1573
71,0.0021,0.00316,0.0048,0.00648,0.00873,0.01091,0.0134,0.01663,0.02074,0.02522,0.02957,0.03365,0.03949,0.04689,0.05605,0.06439,0.07257,0.08218,0.09275,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179
72,0.00233,0.00338,0.00513,0.00737,0.00974,0.01205,0.01489,0.0187,0.02352,0.02874,0.0335,0.03787,0.04484,0.05381,0.06383,0.07257,0.08218,0.09275,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155
73,0.00257,0.00366,0.00555,0.00833,0.01078,0.01323,0.01647,0.02095,0.0267,0.03259,0.0377,0.04361,0.05198,0.06223,0.07257,0.08218,0.09275,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329
74,0.00295,0.00401,0.00611,0.00936,0.01185,0.01448,0.0182,0.02358,0.03025,0.0368,0.04234,0.04939,0.05899,0.07075,0.08218,0.09275,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702
75,0.00339,0.0044,0.00683,0.01045,0.01297,0.01582,0.02022,0.02649,0.03415,0.04142,0.04732,0.05572,0.06674,0.08045,0.09275,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244
76,0.00389,0.00492,0.00772,0.01161,0.01417,0.01746,0.0226,0.02995,0.0388,0.04683,0.05455,0.06491,0.07767,0.09185,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919
77,0.00439,0.00549,0.00879,0.01287,0.01557,0.01931,0.02533,0.03397,0.04409,0.05282,0.06358,0.07574,0.09002,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133
78,0.00494,0.00624,0.01008,0.01429,0.01713,0.02144,0.02857,0.03867,0.05014,0.06046,0.07285,0.08727,0.1043,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747
79,0.0055,0.00714,0.01166,0.01584,0.01889,0.024,0.03246,0.04427,0.05705,0.07041,0.08559,0.10296,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133
80,0.00569,0.00823,0.01346,0.01748,0.02093,0.0271,0.03726,0.051,0.06657,0.08308,0.10078,0.11643,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845
81,0.00619,0.0095,0.01545,0.01929,0.02335,0.03126,0.04317,0.05921,0.07662,0.0953,0.11641,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066
82,0.00682,0.01094,0.01763,0.02128,0.02763,0.03695,0.05062,0.06954,0.09095,0.11381,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726
83,0.0078,0.01262,0.02033,0.0256,0.03266,0.04371,0.06114,0.08523,0.11165,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611
84,0.00911,0.01454,0.02343,0.03076,0.03928,0.05293,0.07844,0.10821,0.12954,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277
85,0.01033,0.01703,0.02815,0.03699,0.04724,0.06671,0.09951,0.12804,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686
86,0.01138,0.02043,0.03377,0.04432,0.05888,0.09095,0.12117,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488
87,0.01253,0.02449,0.0404,0.0529,0.07807,0.11714,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583
88,0.0138,0.02933,0.04822,0.06833,0.10755,0.14343,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5
89,0.01519,0.0345,0.05737,0.08934,0.13752,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5
90,0.01672,0.04052,0.07442,0.12093,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5
91,0.02125,0.0528,0.11282,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5
92,0.03079,0.08,0.1573,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5
93,0.04676,0.11615,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5
94,0.07044,0.14034,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.10374,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Female, 125% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00039,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00044,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00062,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0007,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00101,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00114,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00116,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00117,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00118,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00118,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00124,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00134,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00142,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00152,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00165,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00182,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00203,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00227,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00251,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00274,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00297,,,,,,,,,,,,,,,,,,,,,,,,
58,0.0032,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00344,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00372,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00405,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00443,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00486,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00534,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00586,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00641,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00701,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00766,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00839,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00923,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01022,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01139,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01273,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01428,,,,,,,,,,,,,,,,,,,,,,,,
75,0.01606,,,,,,,,,,,,,,,,,,,,,,,,
76,0.01806,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02037,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02303,,,,,,,,,,,,,,,,,,,,,,,,
79,0.02617,,,,,,,,,,,,,,,,,,,,,,,,
80,0.02999,,,,,,,,,,,,,,,,,,,,,,,,
81,0.03435,,,,,,,,,,,,,,,,,,,,,,,,
82,0.03858,,,,,,,,,,,,,,,,,,,,,,,,
83,0.04319,,,,,,,,,,,,,,,,,,,,,,,,
84,0.04871,,,,,,,,,,,,,,,,,,,,,,,,
85,0.05695,,,,,,,,,,,,,,,,,,,,,,,,
86,0.06439,,,,,,,,,,,,,,,,,,,,,,,,
87,0.07257,,,,,,,,,,,,,,,,,,,,,,,,
88,0.08218,,,,,,,,,,,,,,,,,,,,,,,,
89,0.09275,,,,,,,,,,,,,,,,,,,,,,,,
90,0.1043,,,,,,,,,,,,,,,,,,,,,,,,
91,0.11643,,,,,,,,,,,,,,,,,,,,,,,,
