Table Name:,2015 VBT Male Smoker RR100 ALB,,,,,,,,,,,,,,,,,,,,,,,,
Row\Column,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
18,0.00067,0.0007,0.00072,0.00075,0.00078,0.0008,0.00083,0.00085,0.00084,0.00083,0.00082,0.00082,0.00084,0.00088,0.00095,0.00102,0.0011,0.00119,0.0013,0.00142,0.00158,0.00179,0.00201,0.00224,0.00246
19,0.00064,0.00066,0.00069,0.00071,0.00073,0.00076,0.00078,0.00078,0.00078,0.00078,0.00078,0.0008,0.00085,0.00091,0.00098,0.00106,0.00115,0.00125,0.0014,0.00157,0.00177,0.002,0.00223,0.00244,0.00263
20,0.0006,0.00063,0.00065,0.00067,0.00069,0.00071,0.00073,0.00073,0.00073,0.00074,0.00076,0.00081,0.00087,0.00095,0.00103,0.00111,0.00121,0.00137,0.00156,0.00176,0.00198,0.00221,0.00243,0.00261,0.00277
21,0.00056,0.00058,0.0006,0.00062,0.00064,0.00067,0.00068,0.00068,0.0007,0.00072,0.00077,0.00084,0.00091,0.00099,0.00108,0.00117,0.00134,0.00154,0.00174,0.00196,0.0022,0.00241,0.0026,0.00275,0.00292
22,0.00052,0.00053,0.00054,0.00058,0.00061,0.00063,0.00064,0.00065,0.00069,0.00074,0.0008,0.00087,0.00095,0.00104,0.00114,0.00131,0.00152,0.00172,0.00194,0.00218,0.0024,0.00258,0.00274,0.00291,0.00312
23,0.00048,0.00049,0.00051,0.00055,0.00058,0.00059,0.00061,0.00065,0.0007,0.00076,0.00084,0.00091,0.001,0.0011,0.00128,0.0015,0.00169,0.00191,0.00215,0.00238,0.00257,0.00272,0.00289,0.0031,0.00333
24,0.00044,0.00047,0.00049,0.00052,0.00055,0.00057,0.00061,0.00066,0.00073,0.0008,0.00088,0.00096,0.00106,0.00123,0.00146,0.00166,0.00188,0.00212,0.00235,0.00255,0.00271,0.00289,0.00309,0.00332,0.00356
25,0.00041,0.00045,0.00047,0.0005,0.00053,0.00057,0.00063,0.00069,0.00077,0.00085,0.00093,0.00102,0.00117,0.00141,0.00162,0.00185,0.00209,0.00232,0.00253,0.0027,0.00288,0.00309,0.00331,0.00356,0.00383
26,0.00037,0.00043,0.00046,0.00049,0.00053,0.00059,0.00066,0.00073,0.00081,0.0009,0.00099,0.0011,0.00133,0.00156,0.0018,0.00204,0.00228,0.0025,0.00268,0.00288,0.00309,0.00331,0.00355,0.00382,0.00413
27,0.00034,0.00041,0.00045,0.00049,0.00055,0.00062,0.0007,0.00078,0.00087,0.00097,0.00107,0.00122,0.00148,0.00173,0.00198,0.00222,0.00245,0.00265,0.00286,0.00308,0.0033,0.00355,0.00382,0.00412,0.00447
28,0.00032,0.0004,0.00047,0.00052,0.0006,0.00067,0.00075,0.00083,0.00093,0.00104,0.00118,0.00135,0.00163,0.0019,0.00214,0.00237,0.00259,0.00281,0.00307,0.0033,0.00354,0.00381,0.00412,0.00446,0.00485
29,0.00031,0.00042,0.00051,0.00058,0.00066,0.00074,0.00081,0.0009,0.00101,0.00115,0.00131,0.0015,0.00178,0.00204,0.00226,0.00249,0.00274,0.00301,0.00329,0.00354,0.00381,0.00411,0.00446,0.00485,0.00528
30,0.00031,0.00044,0.00056,0.00065,0.00073,0.00081,0.00088,0.00097,0.00111,0.00128,0.00145,0.00164,0.00191,0.00215,0.00237,0.00262,0.00293,0.00323,0.00353,0.0038,0.00411,0.00445,0.00484,0.00528,0.00576
31,0.00032,0.00047,0.00061,0.00071,0.0008,0.00087,0.00095,0.00106,0.00123,0.00142,0.0016,0.00177,0.00203,0.00226,0.0025,0.00281,0.00315,0.00347,0.0038,0.0041,0.00445,0.00484,0.00527,0.00576,0.00631
32,0.00033,0.0005,0.00066,0.00077,0.00087,0.00094,0.00103,0.00118,0.00136,0.00156,0.00174,0.0019,0.00214,0.00239,0.00268,0.00302,0.00339,0.00373,0.0041,0.00444,0.00483,0.00527,0.00575,0.0063,0.00693
33,0.00033,0.00052,0.0007,0.00081,0.00092,0.00102,0.00113,0.00131,0.0015,0.0017,0.00183,0.00201,0.00227,0.00257,0.00288,0.00325,0.00365,0.00404,0.00444,0.00483,0.00526,0.00575,0.00629,0.00692,0.00764
34,0.00034,0.00054,0.00074,0.00085,0.00097,0.0011,0.00124,0.00144,0.00163,0.00179,0.00191,0.00215,0.00245,0.00277,0.00311,0.00352,0.00396,0.00438,0.00482,0.00526,0.00574,0.00629,0.00691,0.00764,0.00846
35,0.00035,0.00056,0.00078,0.00089,0.00103,0.00119,0.00137,0.00156,0.00172,0.00185,0.00205,0.00233,0.00265,0.003,0.00337,0.00382,0.0043,0.00476,0.00525,0.00573,0.00628,0.0069,0.00763,0.00845,0.00938
36,0.00037,0.00059,0.00084,0.00096,0.00112,0.0013,0.00149,0.00165,0.00176,0.00197,0.00224,0.00253,0.00288,0.00326,0.00367,0.00416,0.00468,0.00518,0.00573,0.00627,0.00689,0.00762,0.00845,0.00938,0.01045
37,0.00039,0.00064,0.00091,0.00106,0.00123,0.00141,0.00158,0.00169,0.00187,0.00216,0.00245,0.00276,0.00315,0.00357,0.00402,0.00454,0.00511,0.00566,0.00626,0.00688,0.00762,0.00844,0.00937,0.01044,0.01166
38,0.00042,0.0007,0.001,0.00116,0.00133,0.0015,0.00163,0.0018,0.00207,0.00238,0.00269,0.00303,0.00346,0.00392,0.00441,0.00498,0.00559,0.00619,0.00687,0.00761,0.00844,0.00937,0.01044,0.01166,0.01303
39,0.00046,0.00077,0.00109,0.00126,0.00143,0.00156,0.00174,0.002,0.0023,0.00263,0.00297,0.00335,0.00382,0.00433,0.00487,0.00548,0.00613,0.00679,0.0076,0.00843,0.00936,0.01044,0.01166,0.01302,0.01452
40,0.00051,0.00085,0.00118,0.00135,0.0015,0.00168,0.00194,0.00223,0.00255,0.00291,0.00329,0.00371,0.00423,0.0048,0.00539,0.00604,0.00673,0.00756,0.00843,0.00936,0.01044,0.01165,0.01302,0.01452,0.01617
41,0.00056,0.00093,0.00125,0.00144,0.00162,0.00188,0.00218,0.00249,0.00283,0.00323,0.00364,0.00412,0.00471,0.00533,0.00597,0.00666,0.00753,0.00843,0.00936,0.01043,0.01165,0.01302,0.01451,0.01616,0.01797
42,0.00061,0.00101,0.00132,0.00154,0.0018,0.0021,0.00243,0.00278,0.00315,0.00358,0.00405,0.00459,0.00525,0.00593,0.00662,0.00745,0.00842,0.00935,0.01043,0.01165,0.01302,0.01451,0.01614,0.01797,0.01989
43,0.00066,0.00108,0.00141,0.00169,0.002,0.00235,0.00272,0.00309,0.0035,0.00398,0.00451,0.00512,0.00585,0.0066,0.00739,0.00837,0.00935,0.01043,0.01165,0.01302,0.01451,0.01613,0.01796,0.01989,0.02189
44,0.0007,0.00116,0.00153,0.00186,0.00223,0.00263,0.00303,0.00343,0.00388,0.00444,0.00504,0.00573,0.00655,0.00737,0.00828,0.00934,0.01043,0.01165,0.01302,0.0145,0.01612,0.01795,0.01988,0.02189,0.02403
45,0.00075,0.00125,0.00167,0.00206,0.00249,0.00293,0.00336,0.00381,0.00432,0.00495,0.00564,0.00643,0.00733,0.00825,0.00927,0.01042,0.01165,0.01302,0.0145,0.01611,0.01794,0.01988,0.02188,0.02402,0.02637
46,0.00082,0.00136,0.00182,0.00229,0.00278,0.00327,0.00373,0.00422,0.00481,0.00554,0.00633,0.00727,0.00823,0.00926,0.01039,0.01164,0.01302,0.01449,0.01609,0.01793,0.01988,0.02188,0.02401,0.02633,0.02902
47,0.00089,0.00148,0.00201,0.00256,0.00311,0.00363,0.00413,0.00468,0.00536,0.00621,0.00722,0.00822,0.00925,0.01039,0.01164,0.01302,0.01449,0.01608,0.01792,0.01988,0.02187,0.024,0.02629,0.02896,0.03206
48,0.00097,0.00161,0.00224,0.00288,0.00349,0.00403,0.00458,0.0052,0.00599,0.00715,0.00822,0.00923,0.01039,0.01164,0.01302,0.01449,0.01607,0.01791,0.01987,0.02187,0.02398,0.02624,0.0289,0.032,0.03544
49,0.00106,0.00176,0.0025,0.00326,0.0039,0.00448,0.00507,0.00579,0.00703,0.00822,0.00921,0.01036,0.01164,0.01302,0.01448,0.01606,0.0179,0.01987,0.02187,0.02397,0.0262,0.02884,0.03194,0.0354,0.03902
50,0.00116,0.00193,0.00281,0.00369,0.00438,0.00497,0.00569,0.00684,0.00821,0.0092,0.01033,0.01161,0.01302,0.01448,0.01604,0.01789,0.01987,0.02186,0.02391,0.02616,0.02877,0.03188,0.03537,0.03896,0.04276
51,0.00127,0.00213,0.00318,0.0042,0.00491,0.00561,0.00673,0.00807,0.00918,0.0103,0.01159,0.013,0.01448,0.01603,0.01787,0.01987,0.02185,0.02384,0.02606,0.02871,0.03182,0.03533,0.0389,0.0427,0.04652
52,0.0014,0.00234,0.00361,0.00479,0.00555,0.00659,0.00789,0.00909,0.01027,0.01156,0.01297,0.01446,0.01602,0.01786,0.01983,0.02184,0.02377,0.02597,0.02865,0.03176,0.0353,0.03884,0.04264,0.04644,0.05015
53,0.00154,0.00259,0.00411,0.00547,0.00642,0.00767,0.0089,0.01024,0.01154,0.01295,0.01444,0.01601,0.01784,0.0198,0.02181,0.0237,0.02587,0.02859,0.03171,0.03526,0.03878,0.04257,0.04637,0.04997,0.05379
54,0.0017,0.00288,0.00469,0.00624,0.0074,0.00866,0.01003,0.01151,0.01293,0.01443,0.01599,0.01782,0.01977,0.02178,0.02364,0.02578,0.02853,0.03165,0.03523,0.03872,0.04251,0.04629,0.0498,0.05354,0.05769
55,0.00188,0.00321,0.00535,0.0071,0.00838,0.00977,0.01128,0.01291,0.01441,0.01598,0.01781,0.01974,0.02175,0.02357,0.02568,0.02846,0.03159,0.03519,0.03865,0.04244,0.04621,0.04962,0.05329,0.05754,0.06188
56,0.00208,0.00358,0.00609,0.00806,0.00946,0.01098,0.01263,0.0144,0.01597,0.01779,0.01971,0.02172,0.0235,0.02559,0.0284,0.03153,0.03516,0.03859,0.04238,0.04613,0.04944,0.05304,0.05736,0.06188,0.06627
57,0.00231,0.004,0.00688,0.0091,0.01062,0.01228,0.01407,0.01596,0.01778,0.01968,0.02169,0.02343,0.02549,0.02834,0.03147,0.03512,0.03853,0.04232,0.04605,0.04926,0.0528,0.05717,0.06183,0.06627,0.07094
58,0.00256,0.00448,0.00773,0.01022,0.01186,0.01364,0.01555,0.01754,0.01964,0.02166,0.02336,0.02539,0.02828,0.03141,0.03509,0.03847,0.04225,0.04598,0.04908,0.05255,0.05699,0.06177,0.06627,0.07094,0.07684
59,0.00284,0.00501,0.00861,0.01139,0.01315,0.01504,0.01705,0.01915,0.02139,0.0233,0.0253,0.02822,0.03136,0.03505,0.03841,0.04219,0.0459,0.0489,0.0523,0.0568,0.06172,0.06625,0.07094,0.07684,0.08442
60,0.00315,0.0056,0.00951,0.0126,0.01446,0.01645,0.01838,0.0206,0.02299,0.0252,0.02815,0.0313,0.03502,0.03835,0.04212,0.04582,0.04873,0.05205,0.05661,0.06166,0.06618,0.07094,0.07684,0.08442,0.09303
61,0.00349,0.00624,0.01042,0.01381,0.01577,0.01767,0.01942,0.02173,0.02427,0.02732,0.03047,0.03379,0.03829,0.04206,0.04574,0.04855,0.0518,0.05643,0.0616,0.06615,0.07089,0.07684,0.08442,0.09303,0.10279
62,0.00386,0.00692,0.01132,0.015,0.01707,0.01893,0.02041,0.02262,0.02535,0.02862,0.03193,0.03534,0.04013,0.04567,0.04837,0.05155,0.05624,0.06154,0.06601,0.07072,0.07684,0.08442,0.09303,0.10279,0.11376
63,0.00425,0.00763,0.0122,0.01617,0.01841,0.02014,0.02164,0.02398,0.02708,0.0301,0.03342,0.03673,0.04146,0.04819,0.0513,0.05606,0.06148,0.06588,0.07048,0.07667,0.08442,0.09303,0.10279,0.11376,0.12586
64,0.00466,0.00834,0.01306,0.01736,0.01969,0.0214,0.02342,0.02622,0.02927,0.03251,0.03573,0.03874,0.04344,0.05106,0.05587,0.06142,0.06575,0.07024,0.07642,0.08442,0.09303,0.10279,0.11376,0.12586,0.13882
65,0.00508,0.00906,0.01393,0.01863,0.02115,0.02325,0.02573,0.02867,0.03166,0.03556,0.03846,0.04212,0.04602,0.05388,0.06063,0.06562,0.07,0.07623,0.08429,0.09303,0.10279,0.11376,0.12586,0.13882,0.15225
66,0.00551,0.00979,0.01486,0.02007,0.02303,0.0255,0.02829,0.03133,0.03464,0.03829,0.04173,0.04561,0.04885,0.05707,0.0642,0.06976,0.07606,0.08408,0.09303,0.10279,0.11376,0.12586,0.13882,0.15225,0.16584
67,0.00597,0.01057,0.01589,0.02179,0.02524,0.02806,0.03111,0.03431,0.03766,0.04134,0.04519,0.04866,0.05415,0.06088,0.06854,0.07516,0.0839,0.09263,0.10279,0.11376,0.12586,0.13882,0.15225,0.16584,0.17917
68,0.00646,0.01142,0.0171,0.02384,0.02776,0.03086,0.03409,0.03734,0.04069,0.04478,0.04848,0.0537,0.06013,0.06552,0.07423,0.08231,0.0923,0.10219,0.11376,0.12586,0.13882,0.15225,0.16584,0.17917,0.19204
69,0.00701,0.01238,0.0185,0.0262,0.03052,0.03382,0.0371,0.04045,0.04421,0.0483,0.05325,0.05938,0.06452,0.0714,0.08157,0.09075,0.10172,0.11338,0.12586,0.13882,0.15225,0.16584,0.17917,0.19204,0.20412
70,0.00765,0.01348,0.02008,0.0288,0.03345,0.03681,0.04024,0.04409,0.04823,0.0528,0.05862,0.0638,0.06917,0.07844,0.08993,0.1003,0.11303,0.12586,0.13882,0.15225,0.16584,0.17917,0.19204,0.20412,0.21485
71,0.00838,0.0147,0.02183,0.03158,0.03642,0.04,0.04396,0.04813,0.05271,0.05787,0.06326,0.06862,0.07551,0.08637,0.09891,0.11206,0.12564,0.13882,0.15225,0.16584,0.17917,0.19204,0.20412,0.21485,0.22652
72,0.00921,0.01604,0.0237,0.03439,0.03935,0.04342,0.04784,0.05205,0.05704,0.06242,0.06804,0.07445,0.08341,0.09474,0.1103,0.12477,0.13864,0.15225,0.16584,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113
73,0.01014,0.01746,0.02564,0.03718,0.0427,0.04715,0.05128,0.05576,0.0608,0.06693,0.07397,0.08106,0.09142,0.10732,0.12327,0.13754,0.15225,0.16584,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732
74,0.01114,0.01893,0.02763,0.03996,0.04612,0.05053,0.05374,0.05844,0.06517,0.07296,0.08081,0.08987,0.10473,0.12184,0.13613,0.1517,0.16584,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753
75,0.0122,0.02044,0.02968,0.04276,0.04869,0.05299,0.05633,0.06251,0.07127,0.07992,0.08952,0.10357,0.12003,0.13443,0.15099,0.16584,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479
76,0.01332,0.02201,0.03184,0.04562,0.05136,0.05587,0.06079,0.06933,0.07834,0.08846,0.10211,0.1176,0.13221,0.15,0.16584,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552
77,0.0145,0.02367,0.03414,0.04861,0.05471,0.05981,0.0669,0.07623,0.0867,0.10005,0.11478,0.12921,0.14791,0.16584,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699
78,0.01578,0.02545,0.03664,0.05176,0.05913,0.06463,0.0736,0.08434,0.09737,0.11153,0.12578,0.14495,0.16497,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854
79,0.01717,0.0274,0.03938,0.05533,0.0642,0.07044,0.0814,0.09416,0.10775,0.1218,0.14124,0.16359,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981
80,0.01873,0.02955,0.04255,0.05935,0.06903,0.07787,0.09043,0.10354,0.11713,0.13644,0.16096,0.17917,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044
81,0.02048,0.03208,0.0462,0.06361,0.07423,0.08577,0.09891,0.11191,0.1306,0.15675,0.17832,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009
82,0.02254,0.03501,0.05018,0.06807,0.07978,0.09278,0.10613,0.12381,0.15115,0.17662,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384
83,0.02496,0.03827,0.05446,0.07272,0.08557,0.09912,0.11605,0.14414,0.17409,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501
84,0.02769,0.04184,0.05903,0.07745,0.0911,0.10734,0.13572,0.16888,0.19204,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956
85,0.03074,0.04574,0.06382,0.08209,0.09747,0.1259,0.161,0.18983,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817
86,0.03414,0.04995,0.06865,0.08643,0.11467,0.15042,0.18546,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107
87,0.03788,0.05434,0.07336,0.09663,0.13711,0.17897,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731
88,0.0419,0.05926,0.07785,0.11537,0.15956,0.20412,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5
89,0.04611,0.06479,0.08643,0.13824,0.19125,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5
90,0.05116,0.07296,0.11989,0.17871,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5
91,0.05887,0.09541,0.17741,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5
92,0.07075,0.1326,0.21485,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5
93,0.08736,0.16179,0.22652,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5
94,0.10895,0.19978,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.13703,0.24113,0.25732,0.2753,0.29479,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 100%, Smoker, Age Last Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00067,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0007,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00078,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00083,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00085,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00084,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00083,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00082,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00082,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00084,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00088,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00095,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00102,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00142,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00158,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00179,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00201,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00224,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00246,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00265,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00279,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00294,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00313,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00334,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00357,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00383,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00413,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00447,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00486,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00528,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00577,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00632,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00694,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00765,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00846,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00939,,,,,,,,,,,,,,,,,,,,,,,,
60,0.01045,,,,,,,,,,,,,,,,,,,,,,,,
61,0.01166,,,,,,,,,,,,,,,,,,,,,,,,
62,0.01303,,,,,,,,,,,,,,,,,,,,,,,,
63,0.01453,,,,,,,,,,,,,,,,,,,,,,,,
64,0.01618,,,,,,,,,,,,,,,,,,,,,,,,
65,0.01798,,,,,,,,,,,,,,,,,,,,,,,,
66,0.01989,,,,,,,,,,,,,,,,,,,,,,,,
67,0.0219,,,,,,,,,,,,,,,,,,,,,,,,
68,0.02405,,,,,,,,,,,,,,,,,,,,,,,,
69,0.02641,,,,,,,,,,,,,,,,,,,,,,,,
70,0.02908,,,,,,,,,,,,,,,,,,,,,,,,
71,0.03211,,,,,,,,,,,,,,,,,,,,,,,,
72,0.03547,,,,,,,,,,,,,,,,,,,,,,,,
73,0.03908,,,,,,,,,,,,,,,,,,,,,,,,
74,0.04283,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0466,,,,,,,,,,,,,,,,,,,,,,,,
76,0.05033,,,,,,,,,,,,,,,,,,,,,,,,
77,0.05404,,,,,,,,,,,,,,,,,,,,,,,,
78,0.05784,,,,,,,,,,,,,,,,,,,,,,,,
79,0.06188,,,,,,,,,,,,,,,,,,,,,,,,
80,0.06627,,,,,,,,,,,,,,,,,,,,,,,,
81,0.07094,,,,,,,,,,,,,,,,,,,,,,,,
82,0.07684,,,,,,,,,,,,,,,,,,,,,,,,
83,0.08442,,,,,,,,,,,,,,,,,,,,,,,,
84,0.09303,,,,,,,,,,,,,,,,,,,,,,,,
85,0.10279,,,,,,,,,,,,,,,,,,,,,,,,
86,0.11376,,,,,,,,,,,,,,,,,,,,,,,,
87,0.12586,,,,,,,,,,,,,,,,,,,,,,,,
88,0.13882,,,,,,,,,,,,,,,,,,,,,,,,
89,0.15225,,,,,,,,,,,,,,,,,,,,,,,,
90,0.16584,,,,,,,,,,,,,,,,,,,,,,,,
91,0.17917,,,,,,,,,,,,,,,,,,,,,,,,
92,0.19204,,,,,,,,,,,,,,,,,,,,,,,,
