Table Name:,2015 VBT Male Non-Smoker RR70 ALB,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0001,0.00011,0.00017,0.0002,0.00022,0.00026,0.0003,0.00035,0.00042,0.00048,0.00051,0.00055,0.00061,0.00069,0.00079,0.00089,0.00099,0.00109,0.00121,0.00136,0.00155,0.00177,0.002,0.00223,0.00243
34,0.0001,0.00012,0.00018,0.00021,0.00024,0.00028,0.00032,0.00038,0.00045,0.00049,0.00053,0.00057,0.00065,0.00074,0.00083,0.00094,0.00104,0.00115,0.00129,0.00146,0.00167,0.00191,0.00215,0.00237,0.00258
35,0.0001,0.00012,0.00019,0.00023,0.00027,0.0003,0.00034,0.00041,0.00047,0.00051,0.00055,0.00061,0.0007,0.00079,0.00088,0.00099,0.0011,0.00122,0.00138,0.00158,0.00182,0.00207,0.00231,0.00254,0.00277
36,0.0001,0.00013,0.0002,0.00025,0.00029,0.00032,0.00038,0.00044,0.00048,0.00053,0.00059,0.00066,0.00075,0.00084,0.00094,0.00105,0.00117,0.00131,0.00149,0.00172,0.00199,0.00225,0.0025,0.00273,0.00301
37,0.0001,0.00014,0.00022,0.00027,0.00031,0.00035,0.00041,0.00046,0.00051,0.00057,0.00064,0.00072,0.00081,0.00091,0.00101,0.00113,0.00126,0.00142,0.00164,0.0019,0.00219,0.00246,0.0027,0.00298,0.00331
38,0.0001,0.00016,0.00024,0.00028,0.00033,0.00038,0.00044,0.00049,0.00055,0.00062,0.0007,0.00078,0.00088,0.00098,0.00109,0.00122,0.00138,0.00157,0.00183,0.00212,0.00241,0.00268,0.00295,0.00327,0.00368
39,0.0001,0.00018,0.00026,0.00031,0.00036,0.00041,0.00047,0.00052,0.0006,0.00068,0.00077,0.00085,0.00096,0.00107,0.00119,0.00134,0.00152,0.00176,0.00205,0.00236,0.00265,0.00293,0.00323,0.00361,0.00411
40,0.00011,0.00021,0.00028,0.00034,0.00039,0.00044,0.0005,0.00056,0.00065,0.00075,0.00084,0.00093,0.00105,0.00118,0.00131,0.00148,0.00171,0.00199,0.00231,0.00263,0.00292,0.00321,0.00355,0.00404,0.00458
41,0.00013,0.00023,0.00031,0.00036,0.00042,0.00047,0.00053,0.00061,0.00071,0.00081,0.00091,0.00101,0.00115,0.0013,0.00146,0.00166,0.00194,0.00226,0.0026,0.00291,0.0032,0.00352,0.00393,0.00449,0.00509
42,0.00015,0.00026,0.00033,0.00039,0.00045,0.0005,0.00056,0.00066,0.00077,0.00088,0.00098,0.00111,0.00127,0.00144,0.00162,0.00187,0.0022,0.00255,0.00289,0.00319,0.00349,0.00387,0.00437,0.00498,0.00566
43,0.00018,0.00028,0.00035,0.00043,0.00048,0.00053,0.00061,0.00072,0.00084,0.00095,0.00107,0.00121,0.0014,0.0016,0.00182,0.00212,0.00249,0.00286,0.00318,0.00348,0.00382,0.00429,0.00489,0.00557,0.00633
44,0.00021,0.0003,0.00038,0.00046,0.00051,0.00057,0.00067,0.00079,0.00091,0.00103,0.00117,0.00134,0.00155,0.00178,0.00204,0.00238,0.00278,0.00316,0.00348,0.00381,0.00421,0.00481,0.00551,0.00627,0.00711
45,0.00024,0.00031,0.00041,0.0005,0.00055,0.00063,0.00074,0.00087,0.00098,0.00112,0.00129,0.00149,0.00173,0.00198,0.00228,0.00266,0.00309,0.00347,0.00381,0.0042,0.00469,0.00544,0.00623,0.00708,0.00804
46,0.00027,0.00033,0.00045,0.00055,0.00061,0.0007,0.00083,0.00096,0.00107,0.00124,0.00144,0.00166,0.00191,0.00219,0.00253,0.00296,0.00341,0.0038,0.00418,0.00463,0.00527,0.00618,0.00705,0.00802,0.00913
47,0.0003,0.00035,0.00049,0.0006,0.00067,0.0008,0.00093,0.00105,0.00118,0.00138,0.00161,0.00185,0.00212,0.00242,0.0028,0.00327,0.00375,0.00417,0.0046,0.00515,0.00596,0.00702,0.008,0.00911,0.0104
48,0.00032,0.00037,0.00053,0.00065,0.00076,0.0009,0.00104,0.00115,0.00131,0.00155,0.00181,0.00205,0.00233,0.00266,0.00309,0.0036,0.00411,0.00457,0.00509,0.00578,0.00678,0.00798,0.0091,0.01038,0.01188
49,0.00033,0.00041,0.00059,0.00071,0.00085,0.00101,0.00114,0.00126,0.00147,0.00175,0.00202,0.00226,0.00255,0.00292,0.0034,0.00396,0.00451,0.00503,0.00566,0.00652,0.0077,0.00902,0.01033,0.01186,0.01363
50,0.00033,0.00046,0.00065,0.00079,0.00096,0.00111,0.00123,0.00139,0.00165,0.00197,0.00224,0.0025,0.00279,0.00322,0.00376,0.00437,0.00496,0.00556,0.00633,0.00737,0.0087,0.01014,0.01169,0.01353,0.01564
51,0.00034,0.00053,0.00072,0.00088,0.00106,0.0012,0.00132,0.00153,0.00185,0.00221,0.00248,0.00277,0.00309,0.00359,0.0042,0.00485,0.0055,0.00621,0.00715,0.00837,0.00985,0.01141,0.0132,0.01535,0.01783
52,0.00034,0.0006,0.00081,0.00099,0.00117,0.00128,0.00144,0.0017,0.00208,0.00246,0.00274,0.00306,0.00345,0.00405,0.00473,0.00545,0.00618,0.00707,0.00814,0.00953,0.01116,0.01292,0.01496,0.01744,0.02029
53,0.00035,0.00068,0.00091,0.00112,0.00127,0.00139,0.00158,0.0019,0.00234,0.00273,0.00304,0.0034,0.00393,0.00464,0.0054,0.00618,0.00705,0.0081,0.00934,0.01089,0.01268,0.01478,0.01721,0.02005,0.02319
54,0.00035,0.00074,0.00102,0.00125,0.00138,0.00151,0.00175,0.00216,0.00262,0.00303,0.00338,0.00385,0.00455,0.00536,0.00617,0.00704,0.00805,0.00925,0.01077,0.01255,0.01455,0.01707,0.01992,0.02312,0.02683
55,0.00039,0.00078,0.00113,0.00136,0.00149,0.00165,0.00197,0.00245,0.00294,0.00337,0.00382,0.00445,0.00527,0.00615,0.00702,0.00802,0.00919,0.01066,0.01246,0.01449,0.01685,0.01975,0.02299,0.0268,0.03101
56,0.00046,0.00082,0.00125,0.00147,0.00163,0.00184,0.00226,0.00279,0.00329,0.00377,0.00436,0.00515,0.00609,0.007,0.00796,0.00914,0.01058,0.01231,0.01439,0.01673,0.01946,0.02273,0.02656,0.03101,0.03551
57,0.00057,0.00085,0.00137,0.0016,0.0018,0.00209,0.00261,0.00316,0.00367,0.00425,0.00499,0.00594,0.00697,0.00794,0.00904,0.01045,0.01221,0.01424,0.0166,0.01929,0.02251,0.0263,0.03078,0.03551,0.04062
58,0.0007,0.0009,0.00147,0.00175,0.00198,0.0024,0.00298,0.00355,0.0041,0.00481,0.00571,0.00678,0.0079,0.00903,0.01032,0.01198,0.01411,0.01646,0.01912,0.02215,0.02595,0.03036,0.03551,0.04062,0.04648
59,0.00084,0.00098,0.00155,0.00187,0.00218,0.00273,0.00336,0.00394,0.00458,0.00544,0.00652,0.0077,0.00893,0.01022,0.01173,0.01374,0.01626,0.01897,0.02201,0.02559,0.02994,0.03514,0.04062,0.04648,0.05327
60,0.00097,0.0011,0.00163,0.00196,0.00242,0.00308,0.00372,0.00434,0.0051,0.00614,0.00737,0.00868,0.01001,0.01147,0.01332,0.01574,0.01866,0.0218,0.02536,0.02959,0.03459,0.04062,0.04648,0.05327,0.0612
61,0.00106,0.00127,0.00173,0.00209,0.0027,0.00342,0.00408,0.00477,0.00569,0.00689,0.00823,0.00963,0.01111,0.01285,0.0151,0.01797,0.02133,0.02501,0.02927,0.03419,0.04014,0.04648,0.05327,0.0612,0.07045
62,0.00112,0.00146,0.00187,0.00229,0.00303,0.00377,0.00445,0.00525,0.00634,0.00769,0.00914,0.01065,0.01234,0.01444,0.01713,0.02047,0.02433,0.02859,0.03362,0.03933,0.04648,0.05327,0.0612,0.07045,0.08119
63,0.00117,0.00168,0.00208,0.00258,0.0034,0.00414,0.00487,0.00581,0.00707,0.00857,0.01012,0.01176,0.01372,0.01621,0.01936,0.02325,0.02779,0.0329,0.03879,0.04574,0.05327,0.0612,0.07045,0.08119,0.09349
64,0.00122,0.00192,0.00235,0.00294,0.00384,0.00456,0.00537,0.00647,0.00791,0.00957,0.01122,0.01302,0.0153,0.01821,0.02181,0.02637,0.03181,0.03796,0.04505,0.05327,0.0612,0.07045,0.08119,0.09349,0.10722
65,0.00129,0.00217,0.00267,0.00336,0.00434,0.00506,0.00598,0.00725,0.00888,0.01074,0.01256,0.01457,0.01723,0.02057,0.02464,0.03013,0.0369,0.0442,0.05261,0.0612,0.07045,0.08119,0.09349,0.10722,0.12209
66,0.00137,0.0024,0.00304,0.00384,0.00491,0.00566,0.00671,0.00816,0.01001,0.01216,0.01426,0.01658,0.01966,0.02348,0.02808,0.03457,0.04288,0.05146,0.0612,0.07045,0.08119,0.09349,0.10722,0.12209,0.13801
67,0.00148,0.00263,0.00345,0.00438,0.00549,0.00637,0.00756,0.00922,0.01138,0.01392,0.01642,0.01931,0.02275,0.02713,0.03231,0.03982,0.04953,0.05936,0.07045,0.08119,0.09349,0.10722,0.12209,0.13801,0.15457
68,0.00161,0.00287,0.0039,0.005,0.00614,0.00719,0.00854,0.01046,0.01315,0.01609,0.01917,0.02264,0.02663,0.03178,0.0377,0.04639,0.05736,0.06857,0.08119,0.09349,0.10722,0.12209,0.13801,0.15457,0.17128
69,0.00176,0.00309,0.00437,0.00565,0.00687,0.00801,0.00959,0.01208,0.01512,0.01853,0.02246,0.02644,0.03153,0.03755,0.0451,0.0547,0.06724,0.08018,0.09349,0.10722,0.12209,0.13801,0.15457,0.17128,0.18766
70,0.0019,0.00328,0.00481,0.00628,0.00752,0.00886,0.01088,0.01388,0.01712,0.02114,0.02617,0.03132,0.03731,0.04473,0.053,0.06422,0.07863,0.09349,0.10722,0.12209,0.13801,0.15457,0.17128,0.18766,0.20298
71,0.00206,0.00346,0.00527,0.00694,0.00823,0.01001,0.01247,0.01566,0.01949,0.02448,0.03081,0.0371,0.04426,0.05253,0.061,0.0745,0.09072,0.10722,0.12209,0.13801,0.15457,0.17128,0.18766,0.20298,0.21845
72,0.00224,0.0037,0.00579,0.00771,0.0093,0.01149,0.01423,0.01775,0.02261,0.02878,0.03659,0.04398,0.0521,0.06072,0.07228,0.08818,0.10571,0.12209,0.13801,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554
73,0.00247,0.00403,0.00646,0.00869,0.01069,0.01321,0.01644,0.02053,0.0265,0.0339,0.04359,0.05185,0.06046,0.071,0.08598,0.10411,0.12209,0.13801,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392
74,0.00274,0.00448,0.00729,0.00989,0.01226,0.01531,0.01919,0.02405,0.03121,0.03998,0.05156,0.06025,0.07043,0.08419,0.10097,0.12067,0.13801,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364
75,0.003,0.00493,0.00817,0.01129,0.01413,0.01777,0.02235,0.02816,0.03662,0.04663,0.05961,0.0697,0.08317,0.09981,0.11939,0.13801,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431
76,0.0032,0.00526,0.00885,0.01252,0.01595,0.02011,0.02542,0.03289,0.04255,0.05363,0.0684,0.08165,0.09868,0.11878,0.13801,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552
77,0.00334,0.00551,0.00939,0.01357,0.01752,0.02247,0.02851,0.03825,0.04906,0.06141,0.07965,0.0967,0.11622,0.13801,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699
78,0.00349,0.00577,0.00998,0.01468,0.01916,0.02494,0.032,0.04336,0.05544,0.07034,0.09287,0.11316,0.13577,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854
79,0.00362,0.00602,0.01059,0.01585,0.02088,0.02717,0.03564,0.04781,0.0617,0.08048,0.10767,0.13368,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981
80,0.00383,0.00644,0.01159,0.01759,0.02319,0.03023,0.04036,0.05349,0.07074,0.09387,0.12432,0.15457,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044
81,0.00418,0.00709,0.01312,0.02008,0.02654,0.03456,0.04689,0.06285,0.08421,0.11369,0.14747,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009
82,0.0047,0.00807,0.01528,0.02351,0.03129,0.04076,0.05604,0.07699,0.10455,0.14369,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384
83,0.00545,0.00959,0.01868,0.02884,0.03861,0.05098,0.07034,0.09913,0.13944,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501
84,0.00641,0.01156,0.02311,0.03586,0.04852,0.06524,0.09063,0.12432,0.17128,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956
85,0.00763,0.01407,0.0288,0.04507,0.06216,0.08491,0.11599,0.15665,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817
86,0.00913,0.0173,0.03635,0.05804,0.08149,0.1112,0.15384,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107
87,0.01074,0.02111,0.04559,0.07461,0.10644,0.15167,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731
88,0.01237,0.02521,0.05641,0.09464,0.13641,0.18766,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5
89,0.01413,0.02974,0.06922,0.11959,0.17337,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5
90,0.017,0.04148,0.09684,0.16331,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5
91,0.02285,0.06447,0.15522,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5
92,0.03318,0.09852,0.20298,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5
93,0.04873,0.12953,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5
94,0.06997,0.18072,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.09719,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 70% Non-Smoker, Age Last Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00045,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00039,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00038,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00045,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0007,,,,,,,,,,,,,,,,,,,,,,,,
37,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00087,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00092,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00097,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00103,,,,,,,,,,,,,,,,,,,,,,,,
42,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00117,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00121,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00125,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00135,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00141,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00149,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00158,,,,,,,,,,,,,,,,,,,,,,,,
51,0.0017,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00183,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00197,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00212,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00225,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00237,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00249,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00263,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00281,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00304,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00336,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00373,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00416,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00465,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00519,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00578,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00644,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0072,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00809,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00916,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01045,,,,,,,,,,,,,,,,,,,,,,,,
72,0.012,,,,,,,,,,,,,,,,,,,,,,,,
73,0.0138,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01587,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0182,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02081,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02375,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02711,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03101,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03551,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04062,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04648,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05327,,,,,,,,,,,,,,,,,,,,,,,,
84,0.0612,,,,,,,,,,,,,,,,,,,,,,,,
85,0.07045,,,,,,,,,,,,,,,,,,,,,,,,
86,0.08119,,,,,,,,,,,,,,,,,,,,,,,,
87,0.09349,,,,,,,,,,,,,,,,,,,,,,,,
88,0.10722,,,,,,,,,,,,,,,,,,,,,,,,
89,0.12209,,,,,,,,,,,,,,,,,,,,,,,,
90,0.13801,,,,,,,,,,,,,,,,,,,,,,,,
91,0.15457,,,,,,,,,,,,,,,,,,,,,,,,
