Table Name:,2015 VBT Male Non-Smoker RR60 ANB,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00011,0.0002,0.00025,0.0003,0.00035,0.00039,0.00044,0.00051,0.0006,0.00069,0.00077,0.00086,0.00099,0.00112,0.00127,0.00146,0.00171,0.00201,0.0023,0.00257,0.00283,0.00314,0.00355,0.00406,0.00464
43,0.00013,0.00022,0.00027,0.00033,0.00037,0.00041,0.00047,0.00055,0.00065,0.00074,0.00083,0.00095,0.00109,0.00125,0.00142,0.00165,0.00195,0.00227,0.00256,0.00282,0.00311,0.00348,0.00397,0.00455,0.00521
44,0.00015,0.00023,0.00029,0.00036,0.0004,0.00044,0.00051,0.00061,0.00071,0.0008,0.00091,0.00104,0.00121,0.00139,0.0016,0.00187,0.00221,0.00253,0.00281,0.00309,0.00343,0.0039,0.00447,0.00513,0.00586
45,0.00018,0.00024,0.00032,0.00039,0.00043,0.00048,0.00057,0.00067,0.00077,0.00087,0.001,0.00116,0.00135,0.00155,0.0018,0.00211,0.00247,0.00281,0.00309,0.00342,0.00381,0.00441,0.00509,0.00584,0.00664
46,0.0002,0.00026,0.00034,0.00042,0.00047,0.00053,0.00064,0.00074,0.00084,0.00096,0.00112,0.0013,0.00151,0.00174,0.00202,0.00237,0.00275,0.00308,0.00342,0.00379,0.00429,0.00504,0.0058,0.00663,0.00759
47,0.00023,0.00027,0.00038,0.00046,0.00051,0.00061,0.00072,0.00082,0.00092,0.00107,0.00125,0.00146,0.00168,0.00193,0.00224,0.00263,0.00304,0.00341,0.00376,0.00421,0.00487,0.00576,0.00661,0.00757,0.00867
48,0.00025,0.00029,0.00041,0.0005,0.00058,0.00069,0.00081,0.0009,0.00102,0.00121,0.00142,0.00163,0.00186,0.00214,0.00249,0.00292,0.00336,0.00376,0.00419,0.00475,0.00556,0.0066,0.00756,0.00866,0.00996
49,0.00026,0.00031,0.00045,0.00055,0.00065,0.00078,0.00089,0.00099,0.00114,0.00137,0.0016,0.00181,0.00205,0.00236,0.00275,0.00322,0.0037,0.00414,0.00466,0.00537,0.00636,0.00753,0.00865,0.00993,0.01146
50,0.00027,0.00035,0.0005,0.00061,0.00074,0.00087,0.00098,0.00109,0.00129,0.00155,0.00179,0.00199,0.00226,0.00261,0.00306,0.00357,0.00409,0.0046,0.00523,0.0061,0.00727,0.00854,0.00987,0.01146,0.01328
51,0.00027,0.0004,0.00056,0.00068,0.00083,0.00095,0.00105,0.00121,0.00146,0.00176,0.00199,0.00223,0.00249,0.0029,0.00341,0.00398,0.00454,0.00513,0.00591,0.00695,0.00824,0.00964,0.01122,0.0131,0.01528
52,0.00028,0.00046,0.00062,0.00076,0.00092,0.00103,0.00114,0.00134,0.00165,0.00197,0.0022,0.00248,0.00279,0.00327,0.00385,0.00447,0.00509,0.0058,0.00676,0.00797,0.00941,0.01095,0.01275,0.01494,0.0175
53,0.00028,0.00053,0.0007,0.00087,0.00101,0.00111,0.00126,0.0015,0.00186,0.0022,0.00246,0.00276,0.00315,0.00374,0.00438,0.00508,0.0058,0.00673,0.00775,0.00913,0.01073,0.0125,0.01459,0.01711,0.02005
54,0.00029,0.00059,0.00079,0.00099,0.0011,0.00122,0.0014,0.0017,0.0021,0.00245,0.00273,0.00309,0.00365,0.00434,0.00507,0.0058,0.0067,0.0077,0.009,0.01054,0.0123,0.01451,0.01706,0.01998,0.02312
55,0.00029,0.00063,0.00089,0.00108,0.0012,0.00131,0.00155,0.00195,0.00237,0.00273,0.00308,0.00357,0.00426,0.00505,0.00579,0.00667,0.00765,0.00889,0.01044,0.01225,0.01428,0.01688,0.01979,0.02306,0.02728
56,0.00034,0.00066,0.00099,0.00118,0.0013,0.00147,0.00178,0.00223,0.00266,0.00306,0.00353,0.00417,0.00497,0.00578,0.00663,0.00762,0.00883,0.01034,0.01218,0.01424,0.01671,0.01966,0.02302,0.02728,0.03144
57,0.00042,0.00069,0.0011,0.00129,0.00144,0.00165,0.00207,0.00255,0.00299,0.00346,0.00406,0.00485,0.00576,0.00662,0.00754,0.00876,0.01025,0.01201,0.0141,0.01651,0.01929,0.02265,0.02674,0.03144,0.03615
58,0.00052,0.00073,0.00119,0.00141,0.00161,0.0019,0.00239,0.00289,0.00336,0.00393,0.00468,0.00561,0.00658,0.00753,0.00867,0.01009,0.01191,0.014,0.01641,0.01917,0.02261,0.02661,0.03144,0.03615,0.04151
59,0.00064,0.00078,0.00127,0.00155,0.00176,0.00219,0.00273,0.00324,0.00377,0.00448,0.00537,0.00639,0.00748,0.00864,0.00994,0.01165,0.01384,0.01625,0.01893,0.02206,0.02598,0.03058,0.03615,0.04151,0.04772
60,0.00077,0.00087,0.00134,0.00162,0.00196,0.0025,0.00307,0.0036,0.00423,0.00509,0.00616,0.00732,0.00852,0.00978,0.01134,0.01344,0.01602,0.01883,0.02201,0.02586,0.03042,0.03615,0.04151,0.04772,0.05497
61,0.00086,0.00099,0.00142,0.00172,0.00219,0.00282,0.0034,0.00398,0.00474,0.00577,0.00696,0.00821,0.00952,0.01102,0.01295,0.01546,0.01847,0.02171,0.02546,0.02985,0.03507,0.04151,0.04772,0.05497,0.06347
62,0.00092,0.00115,0.00153,0.00186,0.00247,0.00312,0.00373,0.0044,0.00531,0.00649,0.00778,0.00913,0.01061,0.01242,0.01477,0.01773,0.0212,0.02509,0.02965,0.03487,0.04151,0.04772,0.05497,0.06347,0.07342
63,0.00097,0.00134,0.00168,0.00209,0.00278,0.00345,0.00409,0.00488,0.00595,0.00727,0.00867,0.01016,0.01188,0.01407,0.01687,0.02031,0.02431,0.0287,0.03395,0.03991,0.04772,0.05497,0.06347,0.07342,0.08494
64,0.00102,0.00154,0.0019,0.00239,0.00315,0.00381,0.00451,0.00545,0.00669,0.00815,0.00964,0.01126,0.01327,0.01585,0.01909,0.02316,0.02796,0.03352,0.03979,0.04772,0.05497,0.06347,0.07342,0.08494,0.0981
65,0.00107,0.00176,0.00216,0.00274,0.00357,0.00423,0.00503,0.00612,0.00753,0.00917,0.01079,0.0126,0.01497,0.01796,0.02167,0.02644,0.03223,0.0387,0.04636,0.05497,0.06347,0.07342,0.08494,0.0981,0.11254
66,0.00114,0.00198,0.00248,0.00314,0.00407,0.00474,0.00565,0.00691,0.00852,0.01038,0.01222,0.01427,0.01701,0.02046,0.02466,0.03056,0.03799,0.04587,0.05497,0.06347,0.07342,0.08494,0.0981,0.11254,0.12813
67,0.00123,0.00219,0.00284,0.00361,0.00464,0.00535,0.00639,0.00783,0.00969,0.01189,0.01407,0.0165,0.01971,0.02367,0.02843,0.03516,0.04397,0.05301,0.06347,0.07342,0.08494,0.0981,0.11254,0.12813,0.14493
68,0.00134,0.0024,0.00323,0.00414,0.00514,0.00607,0.00725,0.00892,0.01113,0.01376,0.01638,0.01954,0.02303,0.02758,0.03296,0.04092,0.05116,0.06154,0.07342,0.08494,0.0981,0.11254,0.12813,0.14493,0.16208
69,0.00147,0.00263,0.00367,0.00475,0.00585,0.00688,0.00824,0.0102,0.01307,0.01605,0.01936,0.02295,0.02726,0.03278,0.03903,0.04812,0.05947,0.07135,0.08494,0.0981,0.11254,0.12813,0.14493,0.16208,0.17933
70,0.0016,0.00282,0.00408,0.00534,0.0065,0.00763,0.00925,0.012,0.01491,0.01847,0.02276,0.02693,0.03259,0.03889,0.04752,0.05734,0.07081,0.08494,0.0981,0.11254,0.12813,0.14493,0.16208,0.17933,0.19589
71,0.00174,0.00299,0.00449,0.00594,0.0071,0.0085,0.01071,0.01364,0.01693,0.02111,0.02655,0.03246,0.03854,0.04686,0.05456,0.06696,0.08208,0.0981,0.11254,0.12813,0.14493,0.16208,0.17933,0.19589,0.21108
72,0.00189,0.00317,0.00493,0.00659,0.00785,0.00982,0.01226,0.01543,0.01951,0.02497,0.0318,0.03821,0.04622,0.05422,0.0634,0.07779,0.09499,0.11254,0.12813,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779
73,0.00207,0.00342,0.00547,0.00737,0.00912,0.01131,0.0141,0.01769,0.02297,0.02944,0.03779,0.04593,0.05393,0.06308,0.07701,0.09432,0.11254,0.12813,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559
74,0.00231,0.0038,0.00619,0.00842,0.01047,0.0131,0.01649,0.02078,0.02703,0.03491,0.04546,0.05361,0.06273,0.07463,0.09054,0.10945,0.12813,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495
75,0.00256,0.00423,0.007,0.00963,0.01208,0.0153,0.01937,0.02448,0.03212,0.04132,0.05344,0.06254,0.07374,0.08936,0.10699,0.12813,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546
76,0.00279,0.00463,0.00782,0.01105,0.014,0.01776,0.02251,0.02867,0.03746,0.04783,0.06118,0.07221,0.08798,0.10566,0.12813,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067
77,0.00291,0.00484,0.00828,0.01193,0.01549,0.0197,0.02518,0.03348,0.04347,0.05482,0.07055,0.08604,0.10437,0.12813,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825
78,0.00306,0.00511,0.00883,0.01299,0.01694,0.02221,0.02838,0.03891,0.05,0.06295,0.08328,0.10193,0.12292,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002
79,0.00317,0.00531,0.00935,0.01397,0.01854,0.02435,0.03182,0.04326,0.05581,0.07231,0.09661,0.11878,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165
80,0.00329,0.00555,0.00993,0.01514,0.02014,0.0264,0.03529,0.04747,0.06217,0.08282,0.11262,0.14493,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279
81,0.00356,0.00605,0.01116,0.01717,0.02284,0.03011,0.0408,0.05421,0.07347,0.09873,0.12967,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305
82,0.0039,0.00673,0.0127,0.01973,0.02637,0.03453,0.04767,0.06551,0.08843,0.12209,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208
83,0.00447,0.00781,0.0151,0.02346,0.03165,0.04174,0.05822,0.08151,0.11349,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951
84,0.00523,0.00943,0.01886,0.02953,0.03997,0.05377,0.07497,0.1086,0.16208,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498
85,0.00615,0.01133,0.02313,0.03631,0.05004,0.06852,0.09704,0.13021,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812
86,0.00737,0.01393,0.02922,0.04661,0.06566,0.09139,0.12436,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857
87,0.00877,0.01715,0.03706,0.06081,0.08727,0.12005,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595
88,0.01017,0.02084,0.04656,0.07855,0.11496,0.17933,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5
89,0.01159,0.02467,0.05778,0.10045,0.14836,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5
90,0.01321,0.02926,0.07155,0.12916,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5
91,0.01655,0.04662,0.11257,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5
92,0.02339,0.07265,0.19589,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5
93,0.03449,0.11352,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5
94,0.05036,0.13244,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.07126,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 60% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00043,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00042,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00038,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00035,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00033,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00034,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00047,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00078,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00083,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00087,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00092,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00098,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00103,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00109,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00112,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00116,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00121,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00126,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00132,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00139,,,,,,,,,,,,,,,,,,,,,,,,
51,0.0015,,,,,,,,,,,,,,,,,,,,,,,,
52,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00171,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00183,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00194,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00204,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00213,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00223,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00235,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00252,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00275,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00304,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00339,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00379,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00425,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00475,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00532,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00596,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00671,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00761,,,,,,,,,,,,,,,,,,,,,,,,
71,0.00871,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01004,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01163,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01347,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0156,,,,,,,,,,,,,,,,,,,,,,,,
76,0.01798,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02066,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02373,,,,,,,,,,,,,,,,,,,,,,,,
79,0.02728,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03144,,,,,,,,,,,,,,,,,,,,,,,,
81,0.03615,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04151,,,,,,,,,,,,,,,,,,,,,,,,
83,0.04772,,,,,,,,,,,,,,,,,,,,,,,,
84,0.05497,,,,,,,,,,,,,,,,,,,,,,,,
85,0.06347,,,,,,,,,,,,,,,,,,,,,,,,
86,0.07342,,,,,,,,,,,,,,,,,,,,,,,,
87,0.08494,,,,,,,,,,,,,,,,,,,,,,,,
88,0.0981,,,,,,,,,,,,,,,,,,,,,,,,
89,0.11254,,,,,,,,,,,,,,,,,,,,,,,,
90,0.12813,,,,,,,,,,,,,,,,,,,,,,,,
91,0.14493,,,,,,,,,,,,,,,,,,,,,,,,
