Table Name:,2015 VBT Male Smoker RR150 ANB,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00081,0.00083,0.00092,0.00089,0.00087,0.00089,0.00091,0.00092,0.00091,0.00091,0.00093,0.00097,0.00104,0.00112,0.00122,0.00131,0.00144,0.00156,0.00179,0.00201,0.00228,0.00256,0.00283,0.00308,0.00329
21,0.00071,0.00083,0.00076,0.00078,0.0008,0.00084,0.00085,0.00086,0.00086,0.00088,0.00093,0.001,0.00108,0.00118,0.00127,0.00139,0.00151,0.00177,0.00199,0.00226,0.00254,0.00282,0.00306,0.00327,0.00344
22,0.00065,0.00069,0.00069,0.00072,0.00076,0.00079,0.0008,0.00081,0.00083,0.00088,0.00095,0.00104,0.00113,0.00123,0.00135,0.00146,0.00175,0.00197,0.00223,0.00252,0.0028,0.00305,0.00325,0.00342,0.00367
23,0.0006,0.00061,0.00063,0.00068,0.00072,0.00074,0.00076,0.00078,0.00084,0.00091,0.00099,0.00109,0.00118,0.00131,0.00142,0.00173,0.00195,0.0022,0.00249,0.00277,0.00303,0.00324,0.0034,0.00365,0.00391
24,0.00056,0.00058,0.00061,0.00065,0.00068,0.00071,0.00074,0.00079,0.00086,0.00095,0.00104,0.00114,0.00126,0.00137,0.00169,0.00192,0.00217,0.00245,0.00274,0.00301,0.00322,0.00339,0.00363,0.00389,0.00418
25,0.00051,0.00056,0.00059,0.00062,0.00065,0.00069,0.00075,0.00082,0.00091,0.001,0.00109,0.00121,0.00132,0.00163,0.00187,0.00213,0.00241,0.0027,0.00297,0.0032,0.00338,0.00363,0.00388,0.00417,0.00447
26,0.00047,0.00053,0.00056,0.0006,0.00064,0.0007,0.00078,0.00087,0.00096,0.00106,0.00117,0.00128,0.00153,0.0018,0.00207,0.00236,0.00266,0.00294,0.00318,0.00338,0.00363,0.00388,0.00416,0.00446,0.0048
27,0.00044,0.00051,0.00055,0.00059,0.00066,0.00073,0.00082,0.00092,0.00102,0.00114,0.00124,0.0014,0.0017,0.002,0.0023,0.0026,0.00289,0.00314,0.00335,0.00363,0.00387,0.00416,0.00446,0.0048,0.00519
28,0.0004,0.00049,0.00055,0.00061,0.00069,0.00078,0.00088,0.00098,0.0011,0.00121,0.00137,0.00156,0.00189,0.00222,0.00252,0.00281,0.00308,0.0033,0.0036,0.00387,0.00415,0.00445,0.00479,0.00518,0.00562
29,0.00038,0.0005,0.00059,0.00067,0.00076,0.00086,0.00095,0.00105,0.00117,0.00133,0.00151,0.00173,0.00208,0.0024,0.00269,0.00297,0.00322,0.00354,0.00386,0.00414,0.00445,0.00479,0.00518,0.00561,0.0061
30,0.00038,0.00052,0.00065,0.00074,0.00085,0.00094,0.00103,0.00113,0.00128,0.00147,0.00168,0.00191,0.00225,0.00256,0.00283,0.00309,0.00345,0.00378,0.00413,0.00444,0.00478,0.00517,0.00561,0.00609,0.00663
31,0.00038,0.00056,0.00071,0.00083,0.00093,0.00102,0.0011,0.00123,0.00141,0.00164,0.00186,0.00207,0.0024,0.00268,0.00293,0.00329,0.00368,0.00405,0.00443,0.00477,0.00516,0.0056,0.00608,0.00662,0.00723
32,0.00039,0.00058,0.00077,0.0009,0.00102,0.0011,0.0012,0.00136,0.00157,0.00181,0.00203,0.00224,0.00254,0.0028,0.00313,0.00352,0.00395,0.00435,0.00476,0.00515,0.00558,0.00607,0.00661,0.00722,0.00791
33,0.0004,0.00062,0.00083,0.00097,0.00109,0.00119,0.00131,0.0015,0.00174,0.00198,0.00219,0.00237,0.00266,0.003,0.00335,0.00378,0.00424,0.00468,0.00514,0.00557,0.00606,0.0066,0.0072,0.00789,0.00867
34,0.00041,0.00064,0.00086,0.001,0.00113,0.00128,0.00143,0.00166,0.0019,0.00214,0.00225,0.0025,0.00285,0.00322,0.00361,0.00407,0.00457,0.00505,0.00556,0.00604,0.00658,0.00718,0.00787,0.00864,0.00955
35,0.00042,0.00066,0.00092,0.00104,0.0012,0.00137,0.00158,0.00181,0.00204,0.0022,0.00238,0.00269,0.00307,0.00347,0.00389,0.0044,0.00495,0.00547,0.00602,0.00656,0.00716,0.00784,0.00861,0.00953,0.01052
36,0.00043,0.0007,0.00097,0.0011,0.00128,0.00149,0.00172,0.00195,0.00211,0.00226,0.00258,0.00291,0.00332,0.00375,0.00422,0.00477,0.00536,0.00593,0.00654,0.00713,0.00781,0.00858,0.0095,0.01049,0.01165
37,0.00045,0.00073,0.00104,0.00121,0.00141,0.00163,0.00185,0.00203,0.00213,0.00247,0.00281,0.00316,0.0036,0.00407,0.00458,0.00518,0.00582,0.00644,0.00711,0.00778,0.00854,0.00948,0.01046,0.01161,0.01292
38,0.00049,0.0008,0.00114,0.00132,0.00153,0.00175,0.00194,0.00204,0.00235,0.00271,0.00306,0.00345,0.00392,0.00444,0.005,0.00564,0.00633,0.007,0.00775,0.0085,0.00945,0.01042,0.01158,0.01288,0.01435
39,0.00053,0.00087,0.00125,0.00144,0.00165,0.00184,0.00196,0.00226,0.00259,0.00298,0.00336,0.00378,0.0043,0.00488,0.00548,0.00617,0.0069,0.00763,0.00846,0.00942,0.01038,0.01154,0.01284,0.01431,0.01594
40,0.00058,0.00096,0.00135,0.00155,0.00175,0.00189,0.00218,0.00251,0.00287,0.00328,0.00369,0.00416,0.00474,0.00537,0.00603,0.00676,0.00754,0.00834,0.00938,0.01034,0.0115,0.0128,0.01427,0.0159,0.01764
41,0.00064,0.00106,0.00144,0.00165,0.00182,0.0021,0.00243,0.00279,0.00317,0.00361,0.00407,0.0046,0.00525,0.00594,0.00664,0.00742,0.00824,0.00935,0.0103,0.01146,0.01275,0.01422,0.01585,0.01758,0.01952
42,0.0007,0.00115,0.00152,0.00174,0.00201,0.00234,0.00271,0.00309,0.00351,0.00399,0.0045,0.00509,0.00581,0.00656,0.00732,0.00814,0.00932,0.01025,0.01143,0.0127,0.01418,0.0158,0.01751,0.01944,0.02154
43,0.00075,0.00123,0.0016,0.00189,0.00222,0.00261,0.00301,0.00343,0.00388,0.00441,0.00498,0.00564,0.00644,0.00726,0.0081,0.00917,0.01021,0.01139,0.01266,0.01413,0.01575,0.01745,0.01937,0.02147,0.02361
44,0.0008,0.0013,0.00172,0.00207,0.00247,0.0029,0.00335,0.0038,0.00429,0.00488,0.00553,0.00628,0.00716,0.00805,0.00903,0.01017,0.01135,0.01262,0.01409,0.0157,0.01739,0.01929,0.02141,0.02355,0.02579
45,0.00084,0.00141,0.00186,0.00227,0.00274,0.00323,0.00371,0.00419,0.00474,0.00542,0.00616,0.007,0.00798,0.00896,0.01005,0.01131,0.01258,0.01404,0.01565,0.01733,0.01922,0.02135,0.02348,0.02571,0.02812
46,0.00091,0.00152,0.00202,0.00251,0.00305,0.00358,0.0041,0.00463,0.00525,0.00603,0.00687,0.00782,0.0089,0.00999,0.0112,0.01254,0.014,0.01561,0.01727,0.01915,0.02129,0.02341,0.02564,0.02803,0.03067
47,0.00099,0.00164,0.00221,0.00279,0.0034,0.00397,0.00453,0.00512,0.00583,0.00672,0.00769,0.00887,0.00995,0.01118,0.01251,0.01397,0.01558,0.01723,0.01909,0.02125,0.02337,0.02558,0.02796,0.03055,0.03367
48,0.00107,0.00178,0.00244,0.00313,0.00379,0.0044,0.00499,0.00566,0.00649,0.00752,0.00885,0.00993,0.01115,0.01248,0.01395,0.01555,0.01719,0.01904,0.02121,0.02333,0.02554,0.0279,0.03043,0.03356,0.03703
49,0.00117,0.00194,0.00271,0.00351,0.00423,0.00487,0.00552,0.00627,0.00724,0.00883,0.00991,0.0111,0.01245,0.01392,0.01552,0.01716,0.01899,0.02117,0.02329,0.02549,0.02783,0.03031,0.03345,0.03692,0.04074
50,0.00127,0.00212,0.00304,0.00397,0.00473,0.00539,0.0061,0.00697,0.0088,0.0099,0.01104,0.01241,0.0139,0.0155,0.01712,0.01894,0.02114,0.02325,0.02545,0.02778,0.0302,0.03335,0.03681,0.04069,0.04446
51,0.00139,0.00232,0.00342,0.0045,0.00529,0.00598,0.00689,0.00863,0.00988,0.01099,0.01236,0.01386,0.01548,0.01709,0.0189,0.02111,0.02322,0.02541,0.02761,0.0301,0.03325,0.03671,0.04063,0.0443,0.04841
52,0.00153,0.00255,0.00386,0.00511,0.00592,0.00681,0.00842,0.0097,0.01094,0.01232,0.01382,0.01544,0.01707,0.01886,0.02108,0.0232,0.02537,0.02745,0.03,0.03316,0.03662,0.04059,0.04414,0.04841,0.05213
53,0.00168,0.00281,0.00439,0.00582,0.00672,0.00817,0.00948,0.0109,0.01227,0.01378,0.0154,0.01705,0.01883,0.02104,0.02313,0.02534,0.02729,0.02991,0.03308,0.03653,0.04056,0.044,0.04837,0.05194,0.05579
54,0.00185,0.00311,0.00499,0.00663,0.00787,0.00922,0.01067,0.01224,0.01374,0.01536,0.01703,0.0188,0.02102,0.02306,0.02531,0.02714,0.02982,0.03299,0.03645,0.04053,0.04385,0.04833,0.05177,0.05554,0.05941
55,0.00204,0.00345,0.00569,0.00754,0.0089,0.01038,0.01199,0.01371,0.01533,0.01701,0.01877,0.02099,0.023,0.02529,0.02699,0.02973,0.03292,0.03637,0.0405,0.04371,0.0483,0.05159,0.05529,0.05909,0.06337
56,0.00225,0.00384,0.00646,0.00855,0.01005,0.01167,0.01342,0.0153,0.01699,0.01874,0.02096,0.02293,0.02526,0.02684,0.02965,0.03285,0.03629,0.04048,0.04358,0.04828,0.05142,0.05505,0.05876,0.06337,0.06746
57,0.00249,0.00428,0.00732,0.00967,0.01129,0.01306,0.01496,0.01698,0.01872,0.02094,0.02287,0.02524,0.0267,0.02957,0.03277,0.03622,0.04045,0.04344,0.04826,0.05125,0.05482,0.05844,0.06337,0.06746,0.07206
58,0.00275,0.00478,0.00824,0.01086,0.01261,0.01452,0.01656,0.01869,0.02092,0.02281,0.02522,0.02655,0.02949,0.0327,0.03614,0.04043,0.04331,0.04823,0.05109,0.05457,0.05813,0.06336,0.06746,0.07206,0.07675
59,0.00304,0.00534,0.00919,0.01213,0.01401,0.01603,0.01819,0.02041,0.02275,0.0252,0.02641,0.02941,0.03263,0.03607,0.04041,0.04317,0.0482,0.05092,0.05433,0.05781,0.06326,0.06746,0.07206,0.07675,0.08394
60,0.00337,0.00596,0.01018,0.01344,0.01543,0.01756,0.01981,0.02215,0.02466,0.02626,0.02932,0.03255,0.03599,0.04039,0.04304,0.04817,0.05075,0.05409,0.05749,0.06317,0.06746,0.07206,0.07675,0.08394,0.09204
61,0.00373,0.00663,0.01116,0.01476,0.01686,0.01907,0.02101,0.02348,0.02611,0.02924,0.03247,0.03591,0.04036,0.0429,0.04814,0.05058,0.05385,0.05717,0.06306,0.06746,0.07206,0.07675,0.08394,0.09204,0.10124
62,0.00411,0.00736,0.01214,0.01606,0.01824,0.02017,0.02198,0.02449,0.0273,0.03069,0.03415,0.03771,0.04276,0.04811,0.0504,0.0536,0.05685,0.06296,0.06746,0.07206,0.07675,0.08394,0.09204,0.10124,0.11166
63,0.00453,0.00811,0.0131,0.01731,0.01963,0.02172,0.02305,0.02525,0.02826,0.03184,0.03537,0.03897,0.04397,0.05022,0.05335,0.05652,0.06285,0.06744,0.07185,0.0766,0.08394,0.09204,0.10124,0.11166,0.12321
64,0.00496,0.00888,0.01401,0.01854,0.02107,0.02267,0.02451,0.0273,0.03088,0.03367,0.03711,0.04037,0.04525,0.0531,0.05619,0.06274,0.06738,0.07159,0.07634,0.08394,0.09204,0.10124,0.11166,0.12321,0.13586
65,0.00541,0.00965,0.01492,0.01981,0.0223,0.02433,0.02678,0.02993,0.03277,0.0368,0.04005,0.04297,0.04784,0.05586,0.06263,0.06726,0.07122,0.07591,0.08363,0.09204,0.10124,0.11166,0.12321,0.13586,0.149
66,0.00586,0.01041,0.01584,0.0212,0.02411,0.02654,0.02933,0.0324,0.03582,0.03995,0.04264,0.04727,0.05032,0.05857,0.0656,0.07097,0.07566,0.08351,0.09204,0.10124,0.11166,0.12321,0.13586,0.149,0.16248
67,0.00633,0.01119,0.01684,0.02282,0.02625,0.02905,0.03213,0.03542,0.0389,0.04231,0.0467,0.04995,0.05339,0.0621,0.06961,0.07538,0.08341,0.09168,0.10124,0.11166,0.12321,0.13586,0.149,0.16248,0.17561
68,0.00682,0.01203,0.01799,0.02479,0.02873,0.03185,0.03517,0.03854,0.04199,0.04614,0.04959,0.05332,0.06114,0.06608,0.07415,0.08171,0.09137,0.10063,0.11166,0.12321,0.13586,0.149,0.16248,0.17561,0.18822
69,0.00737,0.01297,0.01933,0.0271,0.03149,0.03487,0.03827,0.0416,0.04502,0.04922,0.05325,0.0602,0.0654,0.0713,0.08096,0.08972,0.10022,0.11081,0.12321,0.13586,0.149,0.16248,0.17561,0.18822,0.20027
70,0.00798,0.01404,0.02089,0.0297,0.03447,0.03795,0.04131,0.04484,0.04912,0.05319,0.05925,0.06472,0.06982,0.07784,0.08887,0.09862,0.11022,0.12321,0.13586,0.149,0.16248,0.17561,0.18822,0.20027,0.21114
71,0.0087,0.01525,0.02263,0.03252,0.03753,0.04099,0.04467,0.04901,0.05311,0.05832,0.06406,0.06896,0.07457,0.08543,0.09771,0.10887,0.12295,0.13586,0.149,0.16248,0.17561,0.18822,0.20027,0.21114,0.22036
72,0.00952,0.01659,0.02451,0.03543,0.04055,0.04446,0.04888,0.053,0.05817,0.06339,0.06845,0.07429,0.0826,0.09372,0.10681,0.12233,0.1354,0.149,0.16248,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443
73,0.01044,0.01803,0.02648,0.0383,0.0435,0.04792,0.0525,0.05687,0.06175,0.06734,0.07357,0.08057,0.09038,0.10214,0.12076,0.13422,0.149,0.16248,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987
74,0.01145,0.01953,0.0285,0.04113,0.04738,0.05202,0.05573,0.06037,0.0656,0.07237,0.08035,0.08752,0.09861,0.11946,0.13271,0.14789,0.16248,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725
75,0.01253,0.02107,0.03055,0.04395,0.05041,0.05465,0.05724,0.06199,0.07043,0.07944,0.08719,0.09834,0.11769,0.13105,0.14653,0.16248,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629
76,0.01367,0.02266,0.03269,0.04679,0.05251,0.05689,0.06089,0.06867,0.07801,0.0864,0.0981,0.11563,0.12919,0.14474,0.16248,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067
77,0.01486,0.02431,0.03495,0.04977,0.05581,0.06049,0.0664,0.07602,0.08488,0.09703,0.1131,0.12656,0.1423,0.16248,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825
78,0.01614,0.02607,0.03743,0.05292,0.05934,0.06496,0.07348,0.08278,0.09519,0.11014,0.12358,0.13904,0.1611,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002
79,0.01752,0.02801,0.04015,0.05627,0.06496,0.07041,0.08013,0.0927,0.10668,0.12014,0.1364,0.15863,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165
80,0.01906,0.03014,0.04311,0.0603,0.06978,0.07694,0.08959,0.10289,0.1162,0.13087,0.15529,0.17561,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279
81,0.02079,0.0325,0.04674,0.06458,0.07494,0.08581,0.0987,0.11181,0.12571,0.15035,0.1751,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305
82,0.02273,0.03542,0.05072,0.06912,0.08052,0.0932,0.10696,0.11987,0.14413,0.17232,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208
83,0.02513,0.03865,0.05505,0.07384,0.08644,0.10026,0.11335,0.1366,0.168,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951
84,0.02783,0.04224,0.05967,0.07875,0.09248,0.10617,0.12909,0.16608,0.18822,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498
85,0.03088,0.04616,0.0646,0.08366,0.09812,0.12623,0.16489,0.18723,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812
86,0.03428,0.05042,0.06961,0.09489,0.12448,0.16129,0.17959,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857
87,0.03807,0.05492,0.07857,0.11799,0.155,0.17959,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595
88,0.04219,0.05953,0.0942,0.14184,0.17959,0.20027,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5
89,0.04657,0.06505,0.10974,0.1647,0.19206,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5
90,0.05112,0.07088,0.12647,0.18968,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5
91,0.0573,0.09494,0.18163,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5
92,0.06757,0.13719,0.21114,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5
93,0.08997,0.18365,0.22036,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5
94,0.13213,0.21108,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.18806,0.23443,0.24987,0.26725,0.28629,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 150%, Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00101,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00105,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00108,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00113,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00109,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00105,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00104,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00107,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00106,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00105,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00103,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00102,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00102,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00106,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00113,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00121,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00131,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00141,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00154,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00166,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00182,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00205,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00231,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00259,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00287,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00313,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00331,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00346,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00369,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00392,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00418,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00447,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00481,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00519,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00563,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00611,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00664,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00724,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00793,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00869,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00956,,,,,,,,,,,,,,,,,,,,,,,,
59,0.01055,,,,,,,,,,,,,,,,,,,,,,,,
60,0.01167,,,,,,,,,,,,,,,,,,,,,,,,
61,0.01295,,,,,,,,,,,,,,,,,,,,,,,,
62,0.01439,,,,,,,,,,,,,,,,,,,,,,,,
63,0.01599,,,,,,,,,,,,,,,,,,,,,,,,
64,0.0177,,,,,,,,,,,,,,,,,,,,,,,,
65,0.01959,,,,,,,,,,,,,,,,,,,,,,,,
66,0.0216,,,,,,,,,,,,,,,,,,,,,,,,
67,0.02367,,,,,,,,,,,,,,,,,,,,,,,,
68,0.02585,,,,,,,,,,,,,,,,,,,,,,,,
69,0.0282,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0308,,,,,,,,,,,,,,,,,,,,,,,,
71,0.03378,,,,,,,,,,,,,,,,,,,,,,,,
72,0.03711,,,,,,,,,,,,,,,,,,,,,,,,
73,0.04074,,,,,,,,,,,,,,,,,,,,,,,,
74,0.04455,,,,,,,,,,,,,,,,,,,,,,,,
75,0.04841,,,,,,,,,,,,,,,,,,,,,,,,
76,0.05219,,,,,,,,,,,,,,,,,,,,,,,,
77,0.05589,,,,,,,,,,,,,,,,,,,,,,,,
78,0.05955,,,,,,,,,,,,,,,,,,,,,,,,
79,0.06337,,,,,,,,,,,,,,,,,,,,,,,,
80,0.06746,,,,,,,,,,,,,,,,,,,,,,,,
81,0.07206,,,,,,,,,,,,,,,,,,,,,,,,
82,0.07675,,,,,,,,,,,,,,,,,,,,,,,,
83,0.08394,,,,,,,,,,,,,,,,,,,,,,,,
84,0.09204,,,,,,,,,,,,,,,,,,,,,,,,
85,0.10124,,,,,,,,,,,,,,,,,,,,,,,,
86,0.11166,,,,,,,,,,,,,,,,,,,,,,,,
87,0.12321,,,,,,,,,,,,,,,,,,,,,,,,
88,0.13586,,,,,,,,,,,,,,,,,,,,,,,,
89,0.149,,,,,,,,,,,,,,,,,,,,,,,,
90,0.16248,,,,,,,,,,,,,,,,,,,,,,,,
91,0.17561,,,,,,,,,,,,,,,,,,,,,,,,
92,0.18822,,,,,,,,,,,,,,,,,,,,,,,,
