Table Name:,2017 Loaded CSO Composite Gender-Blended 50% Male ALB,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00034,0.00055,0.00073,0.00091,0.00107,0.00122,0.00139,0.00159,0.00183,0.0021,0.00235,0.00263,0.00297,0.00333,0.00371,0.00417,0.00471,0.00527,0.00586,0.00654,0.00725,0.00801,0.00888,0.00988,0.01098
43,0.00037,0.00058,0.00078,0.00099,0.00116,0.00133,0.00151,0.00174,0.00201,0.00229,0.00257,0.00288,0.00328,0.00368,0.00411,0.00465,0.00523,0.00582,0.00649,0.00721,0.008,0.00885,0.00984,0.01094,0.01213
44,0.00041,0.00062,0.00085,0.0011,0.00127,0.00145,0.00166,0.00192,0.0022,0.0025,0.00281,0.00318,0.00362,0.00408,0.00457,0.00517,0.00579,0.00645,0.00716,0.00796,0.00882,0.00982,0.01093,0.01212,0.01341
45,0.00046,0.00065,0.00092,0.0012,0.00138,0.00159,0.00183,0.00211,0.0024,0.00274,0.00309,0.00351,0.00401,0.00452,0.00508,0.00573,0.00643,0.00713,0.00791,0.00878,0.00977,0.01091,0.01212,0.01341,0.01484
46,0.0005,0.00069,0.00101,0.00131,0.00152,0.00176,0.00202,0.00232,0.00263,0.003,0.00341,0.00391,0.00446,0.00502,0.00564,0.00636,0.00711,0.00788,0.00873,0.00971,0.01084,0.01211,0.01341,0.01484,0.01645
47,0.00054,0.00074,0.00113,0.00144,0.00168,0.00195,0.00224,0.00255,0.00289,0.00331,0.00381,0.00436,0.00495,0.00557,0.00626,0.00706,0.00786,0.00871,0.00967,0.01075,0.01204,0.01341,0.01484,0.01645,0.01828
48,0.00057,0.00081,0.00126,0.00159,0.00187,0.00217,0.00248,0.0028,0.00318,0.00371,0.00424,0.00483,0.00548,0.00616,0.00692,0.0078,0.00868,0.00963,0.01069,0.01191,0.01337,0.01484,0.01645,0.01828,0.02035
49,0.00061,0.00091,0.00142,0.00177,0.00208,0.0024,0.00273,0.00307,0.00357,0.00416,0.00471,0.00532,0.00603,0.00679,0.00762,0.00859,0.00958,0.01063,0.01181,0.01317,0.01484,0.01645,0.01828,0.02035,0.02268
50,0.00064,0.00104,0.00158,0.00197,0.00232,0.00265,0.00299,0.00345,0.00403,0.00463,0.00521,0.00588,0.00662,0.00744,0.00838,0.00946,0.01055,0.0117,0.01299,0.01453,0.01645,0.01828,0.02035,0.02268,0.02527
51,0.00067,0.00119,0.00176,0.00219,0.00257,0.00292,0.00335,0.00388,0.00448,0.00514,0.00576,0.00648,0.00727,0.00819,0.00926,0.01042,0.01159,0.01283,0.0143,0.01611,0.01828,0.02034,0.02263,0.02524,0.02811
52,0.0007,0.00134,0.00194,0.00243,0.00284,0.00325,0.00374,0.00431,0.00499,0.0057,0.00637,0.00713,0.008,0.00906,0.01024,0.01146,0.01272,0.01415,0.01587,0.01792,0.02033,0.0226,0.02515,0.02803,0.03123
53,0.00074,0.00148,0.00214,0.00271,0.00316,0.00363,0.00417,0.00482,0.00557,0.00632,0.00703,0.00786,0.00887,0.01006,0.01129,0.01259,0.01403,0.01574,0.01772,0.02002,0.02258,0.02513,0.02799,0.03117,0.03471
54,0.00078,0.00159,0.00235,0.00299,0.00352,0.00403,0.00464,0.0054,0.00622,0.00699,0.00775,0.00871,0.00988,0.01112,0.01243,0.0139,0.01559,0.01756,0.01985,0.02241,0.02512,0.02799,0.03117,0.03471,0.03862
55,0.00084,0.00169,0.00257,0.00327,0.00388,0.00446,0.00516,0.00601,0.00686,0.00768,0.00855,0.00963,0.0109,0.01222,0.01372,0.01544,0.01741,0.01967,0.02218,0.025,0.02799,0.03117,0.03471,0.03862,0.04301
56,0.00092,0.00178,0.00277,0.00356,0.00427,0.00493,0.00573,0.00663,0.0075,0.0084,0.00934,0.01058,0.01194,0.01346,0.01521,0.0172,0.0195,0.02195,0.0247,0.02785,0.03117,0.03471,0.03862,0.04301,0.04806
57,0.00103,0.00188,0.00299,0.0039,0.00471,0.00545,0.00635,0.00727,0.00817,0.00912,0.01019,0.01154,0.01313,0.01489,0.01688,0.01919,0.0217,0.02444,0.02752,0.03099,0.03471,0.03862,0.04301,0.04806,0.05383
58,0.00117,0.002,0.00321,0.0043,0.00518,0.00602,0.00697,0.00789,0.00884,0.00989,0.01105,0.0126,0.01449,0.01649,0.01876,0.02128,0.02417,0.0272,0.03057,0.03439,0.03862,0.04301,0.04806,0.05383,0.06048
59,0.00131,0.00214,0.00345,0.00469,0.00566,0.0066,0.00756,0.00849,0.00949,0.01064,0.01202,0.01389,0.01597,0.01826,0.02072,0.02361,0.0268,0.03006,0.03381,0.03818,0.04301,0.04806,0.05383,0.06048,0.06825
60,0.00147,0.00232,0.00375,0.00506,0.00617,0.00715,0.00808,0.00904,0.01016,0.0115,0.01322,0.0153,0.01763,0.02008,0.02289,0.02608,0.02947,0.03313,0.03755,0.04258,0.04806,0.05383,0.06048,0.06825,0.07716
61,0.00161,0.00255,0.00408,0.00541,0.00666,0.00764,0.00854,0.00957,0.01084,0.01248,0.0144,0.01668,0.01934,0.02212,0.02525,0.02866,0.03249,0.03694,0.04216,0.04774,0.05383,0.06048,0.06825,0.07716,0.08737
62,0.00175,0.00284,0.00446,0.00582,0.00713,0.00811,0.00901,0.01014,0.01161,0.01344,0.01557,0.01808,0.02101,0.02435,0.02769,0.03156,0.0362,0.04141,0.04735,0.05357,0.06048,0.06825,0.07716,0.08737,0.09887
63,0.00189,0.00318,0.00486,0.00629,0.0076,0.0086,0.00961,0.01092,0.01258,0.01456,0.01689,0.0196,0.02273,0.02654,0.03034,0.03508,0.0406,0.04659,0.05312,0.06025,0.06825,0.07716,0.08737,0.09885,0.11159
64,0.00201,0.00358,0.00527,0.00675,0.0081,0.00918,0.0104,0.0119,0.01374,0.016,0.01849,0.02131,0.02465,0.02887,0.03336,0.0391,0.0453,0.05219,0.05958,0.06786,0.07713,0.08732,0.0988,0.11153,0.12547
65,0.00214,0.00394,0.00568,0.00722,0.00868,0.00992,0.01133,0.01301,0.01511,0.01773,0.02037,0.02337,0.02687,0.03156,0.03687,0.04344,0.05086,0.05855,0.06708,0.07656,0.08721,0.09868,0.11142,0.12537,0.14033
66,0.00229,0.00421,0.0061,0.00774,0.00937,0.01078,0.01236,0.01431,0.01676,0.01965,0.02256,0.02583,0.0296,0.0349,0.04091,0.04847,0.05747,0.0662,0.07612,0.0868,0.09852,0.11128,0.12524,0.14022,0.15589
67,0.00245,0.00447,0.00653,0.00836,0.01014,0.01174,0.01357,0.01583,0.01862,0.02186,0.02511,0.02881,0.03338,0.03912,0.04567,0.05441,0.06476,0.07493,0.08633,0.09807,0.1111,0.12508,0.14008,0.15577,0.17188
68,0.00264,0.00473,0.00701,0.00911,0.01101,0.01286,0.01494,0.01751,0.02075,0.0244,0.02809,0.03264,0.03807,0.04429,0.05184,0.06185,0.07336,0.08499,0.09746,0.11049,0.12489,0.13991,0.15562,0.17175,0.18822
69,0.00284,0.00499,0.00751,0.00993,0.01202,0.01404,0.01637,0.01941,0.02309,0.02725,0.03184,0.03716,0.04331,0.05061,0.06012,0.07113,0.08368,0.09639,0.10985,0.12426,0.13972,0.15545,0.17161,0.1881,0.20441
70,0.00306,0.00525,0.00802,0.01078,0.01304,0.01524,0.01792,0.02147,0.0256,0.03048,0.03619,0.04228,0.04939,0.05842,0.06909,0.08138,0.09509,0.10915,0.12357,0.13906,0.15526,0.17145,0.18797,0.2043,0.22003
71,0.00329,0.00552,0.00857,0.01173,0.01409,0.01657,0.01966,0.02364,0.02853,0.03437,0.04112,0.04803,0.05653,0.06684,0.07825,0.09227,0.10741,0.12285,0.13836,0.1546,0.17127,0.18782,0.20419,0.21994,0.23719
72,0.00355,0.00584,0.0092,0.01277,0.01529,0.01808,0.02159,0.02612,0.03207,0.03899,0.04681,0.05484,0.06462,0.07593,0.08986,0.10535,0.12154,0.13761,0.15389,0.17061,0.18766,0.20406,0.21984,0.23712,0.25731
73,0.00388,0.00626,0.00998,0.01388,0.01667,0.01981,0.02385,0.02914,0.03624,0.0443,0.05343,0.0626,0.07348,0.0871,0.10333,0.12017,0.13682,0.15314,0.16991,0.18702,0.20392,0.21974,0.23705,0.25726,0.27907
74,0.00428,0.00677,0.0109,0.0151,0.01821,0.02183,0.0265,0.03273,0.04113,0.05041,0.06079,0.07103,0.08397,0.10021,0.11767,0.13556,0.15235,0.16917,0.18634,0.20332,0.21963,0.23697,0.25721,0.27904,0.30244
75,0.00472,0.00737,0.012,0.01664,0.02012,0.02427,0.02976,0.03717,0.04696,0.05729,0.06916,0.08151,0.09711,0.11511,0.13409,0.15159,0.16844,0.18567,0.2027,0.21909,0.23689,0.25715,0.27901,0.30243,0.327
76,0.00517,0.008,0.01312,0.01832,0.02224,0.02698,0.03346,0.04257,0.05363,0.06506,0.07952,0.09458,0.11262,0.13256,0.15089,0.16777,0.18503,0.20212,0.21856,0.23643,0.2571,0.27898,0.30241,0.32699,0.35154
77,0.00561,0.00864,0.01424,0.01999,0.02438,0.02997,0.03747,0.0486,0.06109,0.07412,0.09166,0.1096,0.13029,0.15019,0.1671,0.18439,0.20153,0.21803,0.23597,0.25672,0.27895,0.3024,0.32699,0.35154,0.37516
78,0.00608,0.00938,0.01555,0.02182,0.02681,0.03324,0.04202,0.055,0.06911,0.08472,0.10556,0.12683,0.14863,0.16642,0.18375,0.20094,0.21751,0.23552,0.25634,0.27866,0.30238,0.32698,0.35154,0.37516,0.39847
79,0.00647,0.01023,0.01702,0.02385,0.02948,0.03662,0.04717,0.06168,0.07785,0.09707,0.12211,0.1464,0.16574,0.18311,0.20035,0.21698,0.23506,0.25596,0.27837,0.3022,0.32698,0.35154,0.37516,0.39847,0.42105
80,0.00693,0.01131,0.01891,0.02634,0.0326,0.04106,0.05358,0.06968,0.08887,0.11215,0.14081,0.16507,0.18248,0.19976,0.21645,0.23461,0.25558,0.27808,0.30201,0.32691,0.35154,0.37516,0.39847,0.42105,0.44251
81,0.0076,0.01268,0.02129,0.02937,0.03689,0.04696,0.06168,0.08059,0.10386,0.13263,0.16136,0.18184,0.19918,0.21593,0.23415,0.25521,0.27778,0.30182,0.32684,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247
82,0.00853,0.0144,0.02431,0.03356,0.0427,0.05454,0.07229,0.09638,0.12581,0.15843,0.1812,0.19859,0.2154,0.23369,0.25483,0.2775,0.30163,0.32676,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837
83,0.00982,0.01665,0.0284,0.03975,0.05073,0.06536,0.08856,0.12045,0.15547,0.18105,0.198,0.21488,0.23324,0.25445,0.27721,0.30144,0.32669,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983
84,0.01135,0.01945,0.03368,0.04751,0.06108,0.08054,0.11171,0.14795,0.18105,0.19787,0.21435,0.23278,0.25407,0.27692,0.30126,0.32662,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733
85,0.01305,0.023,0.04039,0.05711,0.07492,0.10306,0.1393,0.17469,0.19787,0.21425,0.23233,0.25369,0.27663,0.30106,0.32654,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628
86,0.01498,0.02744,0.0487,0.06944,0.09523,0.13274,0.17121,0.19787,0.21425,0.23226,0.25331,0.27634,0.30087,0.32647,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675
87,0.0171,0.03263,0.05849,0.08594,0.12317,0.16841,0.19787,0.21425,0.23226,0.25326,0.27605,0.30069,0.3264,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881
88,0.01933,0.0383,0.06964,0.10777,0.1566,0.19787,0.21425,0.23226,0.25326,0.27602,0.3005,0.32633,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252
89,0.02179,0.04456,0.08426,0.1363,0.18986,0.21425,0.23226,0.25326,0.27602,0.30048,0.32625,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797
90,0.02588,0.05714,0.11634,0.17832,0.21425,0.23226,0.25326,0.27602,0.30048,0.32625,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521
91,0.03431,0.08315,0.17183,0.21425,0.23226,0.25326,0.27602,0.30048,0.32625,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433
92,0.04918,0.12233,0.21425,0.23226,0.25326,0.27602,0.30048,0.32625,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539
93,0.07176,0.15859,0.23226,0.25326,0.27602,0.30048,0.32625,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539,0.85845
94,0.10327,0.20497,0.25326,0.27602,0.30048,0.32625,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539,0.85845,0.90355
95,0.145,0.25326,0.27602,0.30048,0.32625,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539,0.85845,0.90355,0.95074

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Composite Gender-Blended, Male, 50%, Select and Ultimate Table. Basis: Age Last Birthday. Minimum Ultimate Age: 0. Maximum Ultimate Age: 120",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
