Table Description:,1986-92 Canadian Institute of Actuaries (CIA) – Male Smoker. Basis: Age Last Birthday. Minimum Select Age: 16. Maximum Select Age: 80.,,,,,,,,,,,,,,
Nation:,Canada,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,Duration,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,Ordinal Date,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,Duration,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",16,1,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",80,15,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,1,,,,,,,,,,,,,

Row\Column,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
16,0.00075,0.00086,0.00093,0.00096,0.00096,0.00095,0.00093,0.00093,0.00096,0.00101,0.00109,0.00117,0.00126,0.00136,0.00148
17,0.00085,0.00092,0.00095,0.00094,0.00092,0.00090,0.00090,0.00092,0.00097,0.00105,0.00113,0.00122,0.00132,0.00144,0.00158
18,0.00090,0.00093,0.00092,0.00089,0.00087,0.00087,0.00089,0.00093,0.00101,0.00109,0.00118,0.00128,0.00139,0.00153,0.00168
19,0.00090,0.00090,0.00086,0.00084,0.00083,0.00085,0.00089,0.00097,0.00105,0.00113,0.00123,0.00135,0.00148,0.00163,0.00176
20,0.00085,0.00083,0.00080,0.00079,0.00081,0.00085,0.00092,0.00100,0.00109,0.00118,0.00130,0.00143,0.00157,0.00171,0.00181
21,0.00077,0.00075,0.00075,0.00076,0.00081,0.00088,0.00096,0.00104,0.00114,0.00125,0.00138,0.00152,0.00165,0.00176,0.00183
22,0.00068,0.00069,0.00071,0.00076,0.00083,0.00091,0.00099,0.00109,0.00120,0.00133,0.00147,0.00159,0.00170,0.00178,0.00186
23,0.00061,0.00066,0.00071,0.00078,0.00086,0.00094,0.00103,0.00114,0.00127,0.00141,0.00154,0.00164,0.00172,0.00180,0.00190
24,0.00057,0.00065,0.00072,0.00080,0.00089,0.00098,0.00109,0.00121,0.00135,0.00148,0.00158,0.00166,0.00174,0.00184,0.00198
25,0.00055,0.00065,0.00074,0.00083,0.00092,0.00103,0.00115,0.00129,0.00141,0.00151,0.00160,0.00168,0.00178,0.00192,0.00210
26,0.00055,0.00067,0.00076,0.00086,0.00097,0.00109,0.00122,0.00135,0.00145,0.00153,0.00161,0.00171,0.00185,0.00203,0.00228
27,0.00056,0.00069,0.00079,0.00090,0.00103,0.00116,0.00128,0.00138,0.00147,0.00155,0.00165,0.00178,0.00196,0.00220,0.00252
28,0.00057,0.00071,0.00083,0.00095,0.00109,0.00121,0.00131,0.00140,0.00148,0.00158,0.00172,0.00189,0.00213,0.00243,0.00279
29,0.00058,0.00074,0.00087,0.00101,0.00113,0.00124,0.00133,0.00141,0.00151,0.00165,0.00182,0.00205,0.00235,0.00270,0.00311
30,0.00061,0.00078,0.00092,0.00105,0.00116,0.00125,0.00134,0.00144,0.00157,0.00174,0.00197,0.00226,0.00260,0.00300,0.00347
31,0.00064,0.00083,0.00096,0.00108,0.00117,0.00126,0.00136,0.00150,0.00166,0.00189,0.00217,0.00251,0.00290,0.00335,0.00388
32,0.00067,0.00086,0.00098,0.00109,0.00118,0.00129,0.00142,0.00158,0.00180,0.00208,0.00241,0.00279,0.00323,0.00375,0.00435
33,0.00069,0.00088,0.00099,0.00109,0.00120,0.00133,0.00150,0.00171,0.00199,0.00230,0.00268,0.00311,0.00362,0.00420,0.00488
34,0.00070,0.00088,0.00100,0.00111,0.00125,0.00141,0.00162,0.00189,0.00220,0.00256,0.00299,0.00348,0.00405,0.00471,0.00548
35,0.00070,0.00088,0.00101,0.00115,0.00132,0.00153,0.00179,0.00209,0.00244,0.00286,0.00334,0.00390,0.00454,0.00529,0.00615
36,0.00070,0.00090,0.00105,0.00122,0.00142,0.00168,0.00197,0.00232,0.00272,0.00319,0.00374,0.00437,0.00510,0.00593,0.00690
37,0.00071,0.00093,0.00110,0.00131,0.00156,0.00185,0.00219,0.00258,0.00304,0.00357,0.00419,0.00490,0.00572,0.00666,0.00773
38,0.00073,0.00097,0.00119,0.00144,0.00173,0.00206,0.00244,0.00289,0.00340,0.00400,0.00469,0.00549,0.00641,0.00746,0.00866
39,0.00077,0.00105,0.00130,0.00159,0.00191,0.00229,0.00272,0.00323,0.00381,0.00448,0.00526,0.00616,0.00718,0.00836,0.00970
40,0.00082,0.00115,0.00144,0.00176,0.00213,0.00255,0.00304,0.00361,0.00427,0.00502,0.00590,0.00690,0.00804,0.00935,0.01084
41,0.00089,0.00126,0.00159,0.00195,0.00237,0.00285,0.00340,0.00404,0.00478,0.00563,0.00660,0.00772,0.00899,0.01045,0.01209
42,0.00098,0.00139,0.00176,0.00217,0.00264,0.00318,0.00381,0.00452,0.00535,0.00630,0.00739,0.00863,0.01005,0.01166,0.01348
43,0.00107,0.00154,0.00196,0.00242,0.00295,0.00356,0.00426,0.00506,0.00599,0.00705,0.00826,0.00964,0.01121,0.01299,0.01500
44,0.00118,0.00171,0.00218,0.00270,0.00330,0.00398,0.00476,0.00566,0.00669,0.00787,0.00922,0.01075,0.01248,0.01445,0.01666
45,0.00131,0.00189,0.00243,0.00302,0.00368,0.00445,0.00532,0.00633,0.00747,0.00878,0.01027,0.01197,0.01388,0.01605,0.01848
46,0.00144,0.00211,0.00270,0.00337,0.00411,0.00497,0.00595,0.00706,0.00834,0.00979,0.01144,0.01331,0.01542,0.01779,0.02047
47,0.00160,0.00234,0.00301,0.00375,0.00459,0.00554,0.00663,0.00787,0.00929,0.01089,0.01271,0.01477,0.01709,0.01970,0.02263
48,0.00177,0.00260,0.00336,0.00419,0.00512,0.00618,0.00739,0.00877,0.01033,0.01210,0.01411,0.01637,0.01891,0.02177,0.02497
49,0.00195,0.00289,0.00374,0.00466,0.00570,0.00688,0.00822,0.00974,0.01147,0.01342,0.01563,0.01811,0.02090,0.02402,0.02751
50,0.00216,0.00321,0.00415,0.00519,0.00634,0.00765,0.00913,0.01081,0.01272,0.01486,0.01728,0.02000,0.02305,0.02646,0.03026
51,0.00238,0.00356,0.00461,0.00576,0.00704,0.00849,0.01013,0.01198,0.01408,0.01643,0.01909,0.02206,0.02539,0.02910,0.03323
52,0.00263,0.00395,0.00512,0.00639,0.00781,0.00941,0.01122,0.01326,0.01556,0.01814,0.02104,0.02428,0.02791,0.03194,0.03643
53,0.00289,0.00437,0.00567,0.00708,0.00865,0.01042,0.01241,0.01464,0.01716,0.01999,0.02315,0.02669,0.03063,0.03501,0.03987
54,0.00318,0.00483,0.00627,0.00783,0.00957,0.01151,0.01369,0.01615,0.01890,0.02199,0.02544,0.02928,0.03356,0.03830,0.04356
55,0.00349,0.00533,0.00693,0.00865,0.01056,0.01269,0.01509,0.01777,0.02078,0.02414,0.02790,0.03207,0.03671,0.04184,0.04751
56,0.00383,0.00587,0.00763,0.00953,0.01163,0.01398,0.01660,0.01953,0.02281,0.02647,0.03054,0.03507,0.04008,0.04563,0.05175
57,0.00419,0.00645,0.00840,0.01049,0.01280,0.01536,0.01823,0.02143,0.02500,0.02897,0.03339,0.03828,0.04370,0.04969,0.05628
58,0.00458,0.00708,0.00923,0.01153,0.01405,0.01686,0.01999,0.02347,0.02735,0.03166,0.03644,0.04173,0.04759,0.05405,0.06112
59,0.00499,0.00776,0.01012,0.01264,0.01541,0.01847,0.02187,0.02566,0.02987,0.03453,0.03970,0.04543,0.05175,0.05869,0.06626
60,0.00542,0.00848,0.01108,0.01384,0.01686,0.02020,0.02390,0.02801,0.03256,0.03761,0.04321,0.04941,0.05620,0.06363,0.07173
61,0.00589,0.00926,0.01211,0.01513,0.01842,0.02205,0.02607,0.03052,0.03545,0.04093,0.04700,0.05365,0.06093,0.06888,0.07753
62,0.00638,0.01010,0.01322,0.01651,0.02009,0.02404,0.02839,0.03321,0.03857,0.04451,0.05103,0.05816,0.06596,0.07445,0.08368
63,0.00690,0.01098,0.01439,0.01798,0.02188,0.02616,0.03087,0.03612,0.04195,0.04833,0.05533,0.06296,0.07129,0.08035,0.09018
64,0.00744,0.01192,0.01565,0.01955,0.02378,0.02841,0.03357,0.03928,0.04555,0.05240,0.05989,0.06806,0.07694,0.08659,0.09706
65,0.00801,0.01292,0.01698,0.02123,0.02581,0.03089,0.03651,0.04266,0.04938,0.05673,0.06474,0.07345,0.08292,0.09319,0.10431
66,0.00861,0.01398,0.01840,0.02300,0.02804,0.03359,0.03964,0.04625,0.05346,0.06131,0.06987,0.07916,0.08924,0.10016,0.11196
67,0.00923,0.01510,0.01990,0.02498,0.03050,0.03648,0.04298,0.05006,0.05778,0.06618,0.07530,0.08520,0.09591,0.10750,0.12002
68,0.00988,0.01628,0.02159,0.02716,0.03311,0.03955,0.04653,0.05411,0.06236,0.07132,0.08104,0.09156,0.10295,0.11524,0.12850
69,0.01055,0.01763,0.02348,0.02950,0.03590,0.04281,0.05029,0.05840,0.06721,0.07676,0.08709,0.09828,0.11036,0.12338,0.13742
70,0.01137,0.01918,0.02549,0.03198,0.03886,0.04627,0.05428,0.06294,0.07233,0.08249,0.09348,0.10535,0.11815,0.13195,0.14680
71,0.01236,0.02082,0.02764,0.03462,0.04201,0.04994,0.05849,0.06774,0.07774,0.08854,0.10021,0.11279,0.12636,0.14096,0.15667
72,0.01343,0.02258,0.02992,0.03742,0.04534,0.05382,0.06295,0.07280,0.08344,0.09491,0.10729,0.12063,0.13499,0.15044,0.16706
73,0.01456,0.02444,0.03234,0.04038,0.04886,0.05792,0.06766,0.07814,0.08944,0.10162,0.11474,0.12886,0.14406,0.16041,0.17798
74,0.01576,0.02641,0.03490,0.04352,0.05259,0.06225,0.07262,0.08377,0.09576,0.10868,0.12258,0.13753,0.15361,0.17090,0.18949
75,0.01703,0.02851,0.03762,0.04684,0.05652,0.06682,0.07784,0.08969,0.10241,0.11610,0.13082,0.14664,0.16365,0.18195,0.20162
76,0.01838,0.03072,0.04048,0.05034,0.06066,0.07163,0.08335,0.09591,0.10941,0.12390,0.13948,0.15623,0.17423,0.19360,0.21443
77,0.01981,0.03307,0.04351,0.05403,0.06503,0.07669,0.08913,0.10246,0.11676,0.13211,0.14861,0.16633,0.18539,0.20590,0.22797
78,0.02132,0.03554,0.04670,0.05792,0.06962,0.08201,0.09522,0.10935,0.12450,0.14075,0.15821,0.17698,0.19717,0.21890,0.24232
79,0.02291,0.03814,0.05006,0.06201,0.07446,0.08761,0.10162,0.11660,0.13264,0.14985,0.16834,0.18822,0.20962,0.23268,0.25756
80,0.02459,0.04089,0.05360,0.06632,0.07954,0.09350,0.10835,0.12422,0.14121,0.15945,0.17904,0.20011,0.22282,0.24731,0.27376

Table # ,2,,,,,,,,,,,,,,
Table Description:,1986-92 Canadian Institute of Actuaries (CIA) – Male Smoker. Basis: Age Last Birthday. Minimum Ultimate Age: 31. Maximum Ultimate Age: 104,,,,,,,,,,,,,,
Nation:,Canada,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",31,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",104,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,
31,0.00162,,,,,,,,,,,,,,
32,0.00173,,,,,,,,,,,,,,
33,0.00182,,,,,,,,,,,,,,
34,0.00187,,,,,,,,,,,,,,
35,0.00189,,,,,,,,,,,,,,
36,0.00191,,,,,,,,,,,,,,
37,0.00196,,,,,,,,,,,,,,
38,0.00204,,,,,,,,,,,,,,
39,0.00217,,,,,,,,,,,,,,
40,0.00235,,,,,,,,,,,,,,
41,0.00260,,,,,,,,,,,,,,
42,0.00288,,,,,,,,,,,,,,
43,0.00321,,,,,,,,,,,,,,
44,0.00358,,,,,,,,,,,,,,
45,0.00401,,,,,,,,,,,,,,
46,0.00450,,,,,,,,,,,,,,
47,0.00505,,,,,,,,,,,,,,
48,0.00566,,,,,,,,,,,,,,
49,0.00636,,,,,,,,,,,,,,
50,0.00713,,,,,,,,,,,,,,
51,0.00800,,,,,,,,,,,,,,
52,0.00897,,,,,,,,,,,,,,
53,0.01003,,,,,,,,,,,,,,
54,0.01122,,,,,,,,,,,,,,
55,0.01252,,,,,,,,,,,,,,
56,0.01396,,,,,,,,,,,,,,
57,0.01554,,,,,,,,,,,,,,
58,0.01727,,,,,,,,,,,,,,
59,0.01916,,,,,,,,,,,,,,
60,0.02122,,,,,,,,,,,,,,
61,0.02346,,,,,,,,,,,,,,
62,0.02590,,,,,,,,,,,,,,
63,0.02854,,,,,,,,,,,,,,
64,0.03140,,,,,,,,,,,,,,
65,0.03449,,,,,,,,,,,,,,
66,0.03782,,,,,,,,,,,,,,
67,0.04140,,,,,,,,,,,,,,
68,0.04524,,,,,,,,,,,,,,
69,0.04936,,,,,,,,,,,,,,
70,0.05377,,,,,,,,,,,,,,
71,0.05848,,,,,,,,,,,,,,
72,0.06350,,,,,,,,,,,,,,
73,0.06884,,,,,,,,,,,,,,
74,0.07452,,,,,,,,,,,,,,
75,0.08055,,,,,,,,,,,,,,
76,0.08694,,,,,,,,,,,,,,
77,0.09370,,,,,,,,,,,,,,
78,0.10084,,,,,,,,,,,,,,
79,0.10837,,,,,,,,,,,,,,
80,0.11632,,,,,,,,,,,,,,
81,0.12469,,,,,,,,,,,,,,
82,0.13350,,,,,,,,,,,,,,
83,0.14277,,,,,,,,,,,,,,
84,0.15252,,,,,,,,,,,,,,
85,0.16278,,,,,,,,,,,,,,
86,0.17356,,,,,,,,,,,,,,
87,0.18492,,,,,,,,,,,,,,
88,0.19687,,,,,,,,,,,,,,
89,0.20948,,,,,,,,,,,,,,
90,0.22278,,,,,,,,,,,,,,
91,0.23686,,,,,,,,,,,,,,
92,0.25177,,,,,,,,,,,,,,
93,0.26759,,,,,,,,,,,,,,
94,0.28443,,,,,,,,,,,,,,
95,0.30238,,,,,,,,,,,,,,
96,0.32155,,,,,,,,,,,,,,
97,0.34206,,,,,,,,,,,,,,
98,0.36403,,,,,,,,,,,,,,
99,0.38868,,,,,,,,,,,,,,
100,0.42277,,,,,,,,,,,,,,
101,0.47852,,,,,,,,,,,,,,
102,0.56976,,,,,,,,,,,,,,
103,0.71329,,,,,,,,,,,,,,
104,1.00000,,,,,,,,,,,,,,
