Table Name:,2017 Loaded CSO Nonsmoker Gender-Blended 50% Male ANB,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00013,0.00017,0.00023,0.00026,0.0003,0.00034,0.0004,0.00047,0.00055,0.00064,0.00071,0.00078,0.00085,0.00093,0.00101,0.00113,0.00125,0.00137,0.00148,0.00163,0.00181,0.00203,0.00228,0.00256,0.00285
32,0.00013,0.00018,0.00024,0.00028,0.00032,0.00037,0.00044,0.00051,0.00059,0.00068,0.00074,0.00081,0.0009,0.00097,0.00108,0.00121,0.00134,0.00146,0.0016,0.00176,0.00198,0.00224,0.00252,0.00281,0.00309
33,0.00013,0.00018,0.00026,0.00031,0.00035,0.00041,0.00048,0.00055,0.00063,0.00071,0.00077,0.00084,0.00094,0.00105,0.00117,0.0013,0.00145,0.00158,0.00173,0.00193,0.00218,0.00247,0.00276,0.00305,0.00332
34,0.00014,0.00019,0.00028,0.00033,0.00039,0.00045,0.00052,0.0006,0.00067,0.00074,0.00081,0.00088,0.001,0.00113,0.00126,0.0014,0.00155,0.0017,0.00188,0.00211,0.00241,0.00271,0.00301,0.0033,0.00356
35,0.00015,0.0002,0.00031,0.00037,0.00043,0.00049,0.00056,0.00064,0.0007,0.00077,0.00084,0.00096,0.0011,0.00123,0.00136,0.00151,0.00167,0.00183,0.00205,0.00233,0.00265,0.00296,0.00327,0.00355,0.00383
36,0.00015,0.00021,0.00034,0.0004,0.00047,0.00054,0.00061,0.00068,0.00075,0.00081,0.00092,0.00105,0.0012,0.00133,0.00147,0.00162,0.00179,0.00199,0.00225,0.00256,0.00291,0.00323,0.00354,0.00383,0.00415
37,0.00016,0.00023,0.00036,0.00046,0.00053,0.00059,0.00066,0.00072,0.00078,0.00088,0.00101,0.00115,0.0013,0.00145,0.00159,0.00175,0.00194,0.00217,0.00246,0.00282,0.00318,0.00351,0.00382,0.00415,0.00453
38,0.00016,0.00025,0.00039,0.00049,0.00056,0.00064,0.00071,0.00077,0.00085,0.00097,0.00111,0.00126,0.00142,0.00157,0.00171,0.00189,0.00211,0.00237,0.00271,0.0031,0.00349,0.00382,0.00415,0.00453,0.00499
39,0.00017,0.00028,0.00042,0.00052,0.00061,0.00069,0.00075,0.00083,0.00093,0.00107,0.00123,0.00138,0.00154,0.0017,0.00186,0.00205,0.0023,0.00261,0.00299,0.00341,0.00381,0.00415,0.00453,0.00497,0.00553
40,0.00018,0.00031,0.00045,0.00055,0.00066,0.00073,0.00081,0.0009,0.00102,0.00119,0.00135,0.00151,0.00167,0.00185,0.00202,0.00225,0.00254,0.00289,0.00331,0.00375,0.00415,0.00453,0.00495,0.00548,0.00613
41,0.0002,0.00034,0.00047,0.00059,0.0007,0.00079,0.00087,0.00097,0.00112,0.0013,0.00147,0.00163,0.00182,0.00201,0.00222,0.00248,0.00282,0.00321,0.00366,0.00411,0.00453,0.00494,0.00544,0.00608,0.00675
42,0.00022,0.00037,0.0005,0.00063,0.00076,0.00085,0.00093,0.00105,0.00123,0.00141,0.00158,0.00176,0.00197,0.0022,0.00245,0.00276,0.00314,0.00357,0.00403,0.00449,0.00494,0.0054,0.00598,0.00667,0.00742
43,0.00025,0.00041,0.00053,0.00069,0.00081,0.0009,0.00099,0.00114,0.00133,0.00153,0.0017,0.0019,0.00216,0.00243,0.00271,0.00307,0.0035,0.00397,0.00444,0.0049,0.00538,0.00593,0.00659,0.00734,0.00816
44,0.00029,0.00043,0.00057,0.00076,0.00087,0.00096,0.00107,0.00124,0.00144,0.00164,0.00183,0.00207,0.00237,0.00267,0.003,0.0034,0.00388,0.00435,0.00482,0.00532,0.00588,0.00653,0.00727,0.0081,0.00899
45,0.00033,0.00045,0.00062,0.00084,0.00093,0.00103,0.00117,0.00136,0.00155,0.00176,0.00198,0.00227,0.00261,0.00295,0.00332,0.00376,0.00427,0.00477,0.00526,0.00582,0.00645,0.00722,0.00807,0.00897,0.00995
46,0.00038,0.00046,0.00068,0.0009,0.001,0.00112,0.00129,0.00148,0.00168,0.0019,0.00217,0.0025,0.00287,0.00325,0.00365,0.00415,0.00469,0.0052,0.00575,0.00636,0.0071,0.00801,0.00893,0.00993,0.01108
47,0.00041,0.00048,0.00076,0.00097,0.00109,0.00124,0.00142,0.00162,0.00182,0.00208,0.00239,0.00276,0.00316,0.00356,0.00402,0.00456,0.00514,0.00569,0.00627,0.00695,0.00785,0.0089,0.00992,0.01106,0.01238
48,0.00044,0.00051,0.00085,0.00105,0.00121,0.00138,0.00158,0.00177,0.00198,0.00228,0.00264,0.00305,0.00348,0.00391,0.00441,0.00501,0.00564,0.00623,0.00687,0.00766,0.00872,0.00991,0.01105,0.01237,0.0139
49,0.00046,0.00057,0.00096,0.00116,0.00134,0.00154,0.00173,0.00192,0.00217,0.00252,0.00292,0.00334,0.00379,0.00426,0.0048,0.00546,0.00613,0.00678,0.00751,0.00845,0.0097,0.01103,0.01235,0.01388,0.01566
50,0.00047,0.00067,0.00108,0.00128,0.00149,0.0017,0.00189,0.00209,0.00239,0.0028,0.00321,0.00363,0.00409,0.00461,0.00522,0.00594,0.00667,0.00738,0.00823,0.00935,0.01079,0.01226,0.01382,0.01565,0.01772
51,0.00047,0.00081,0.00121,0.00141,0.00165,0.00185,0.00203,0.00227,0.00264,0.0031,0.00352,0.00396,0.00442,0.00499,0.00569,0.00648,0.00726,0.00805,0.00905,0.01037,0.012,0.01362,0.01544,0.01756,0.01999
52,0.00048,0.00096,0.00132,0.00155,0.00179,0.00198,0.00218,0.00249,0.00294,0.00343,0.00385,0.00431,0.0048,0.00547,0.00626,0.00711,0.00793,0.00883,0.01006,0.0116,0.01343,0.01522,0.01728,0.01972,0.02251
53,0.00049,0.00108,0.00143,0.0017,0.00195,0.00214,0.00239,0.00275,0.00327,0.00378,0.00423,0.00468,0.00525,0.00603,0.00691,0.00785,0.00879,0.00998,0.0113,0.01301,0.01503,0.01708,0.01944,0.0222,0.02536
54,0.0005,0.00115,0.00154,0.00187,0.00211,0.00234,0.00264,0.00307,0.00364,0.00416,0.00462,0.00512,0.00585,0.00676,0.00775,0.00875,0.0099,0.01121,0.01282,0.01473,0.01692,0.01938,0.02216,0.02532,0.02875
55,0.00051,0.0012,0.00165,0.00198,0.00229,0.00253,0.00291,0.00345,0.00404,0.00458,0.00507,0.00568,0.00657,0.00761,0.00865,0.00983,0.0111,0.01265,0.01459,0.01688,0.0192,0.02202,0.02517,0.0287,0.03279
56,0.00056,0.00123,0.00176,0.00212,0.00249,0.00282,0.00328,0.00388,0.00447,0.00501,0.00559,0.00637,0.00739,0.00851,0.0097,0.01104,0.0126,0.01444,0.01666,0.01917,0.0219,0.02508,0.02868,0.03279,0.03733
57,0.00064,0.00126,0.00187,0.00229,0.00277,0.00315,0.00372,0.00434,0.00492,0.00548,0.00617,0.00712,0.0083,0.00952,0.01084,0.01244,0.01429,0.01639,0.01888,0.02175,0.02481,0.02841,0.03271,0.03733,0.04261
58,0.00076,0.0013,0.00197,0.00253,0.00308,0.00355,0.00419,0.00478,0.00535,0.006,0.00684,0.00797,0.00928,0.01065,0.01223,0.01407,0.01625,0.01867,0.02149,0.02473,0.02839,0.03263,0.03733,0.04261,0.04821
59,0.00089,0.00136,0.00207,0.00281,0.00339,0.00399,0.00464,0.0052,0.0058,0.00658,0.00761,0.00889,0.0104,0.01204,0.01382,0.01597,0.01853,0.02126,0.02437,0.028,0.03218,0.03713,0.04261,0.04821,0.05455
60,0.00104,0.00147,0.00224,0.00303,0.00374,0.00442,0.00504,0.0056,0.00628,0.00724,0.0085,0.01002,0.01172,0.01349,0.01559,0.01812,0.02103,0.02409,0.02776,0.03211,0.03705,0.04261,0.04821,0.05455,0.06201
61,0.00118,0.0016,0.00246,0.00325,0.0041,0.00479,0.0054,0.00601,0.00684,0.00801,0.00949,0.01121,0.01309,0.01516,0.0176,0.02053,0.02381,0.02739,0.03167,0.03667,0.0423,0.04821,0.05455,0.06201,0.07183
62,0.00128,0.00181,0.00274,0.00345,0.00444,0.00513,0.00574,0.00647,0.0075,0.00891,0.0106,0.01251,0.0146,0.01697,0.0198,0.02314,0.02696,0.03139,0.03655,0.04219,0.04821,0.05455,0.06201,0.07183,0.08191
63,0.00139,0.00208,0.00308,0.00383,0.00478,0.00549,0.00618,0.00709,0.00835,0.00997,0.01188,0.01401,0.01635,0.01908,0.02233,0.02615,0.03072,0.03562,0.0416,0.04763,0.05455,0.06201,0.07183,0.08191,0.09339
64,0.00149,0.00243,0.00343,0.0042,0.00512,0.00589,0.00677,0.0079,0.00934,0.01123,0.01331,0.01557,0.01818,0.02125,0.02495,0.02968,0.03506,0.04133,0.04759,0.05455,0.06201,0.07183,0.08191,0.09339,0.10656
65,0.00158,0.00284,0.00379,0.00456,0.00556,0.00648,0.00752,0.00881,0.01054,0.01272,0.01498,0.0174,0.02032,0.02375,0.02796,0.03358,0.03985,0.04664,0.05392,0.06201,0.07183,0.08191,0.09339,0.10656,0.121
66,0.00169,0.00308,0.00416,0.00495,0.00608,0.00714,0.00836,0.00992,0.01196,0.01448,0.01694,0.01953,0.02278,0.02685,0.03162,0.03818,0.04625,0.05371,0.06201,0.07183,0.08191,0.09339,0.10656,0.121,0.13659
67,0.00182,0.0033,0.00452,0.00539,0.00672,0.00793,0.00938,0.01122,0.01363,0.01654,0.01934,0.02234,0.02584,0.03035,0.03567,0.04316,0.05247,0.06109,0.07183,0.08191,0.09339,0.10656,0.121,0.13659,0.15286
68,0.00198,0.00351,0.0049,0.00596,0.00738,0.00888,0.01056,0.01275,0.01559,0.01899,0.0222,0.02568,0.02985,0.03498,0.04042,0.04938,0.05994,0.07097,0.08191,0.09339,0.10656,0.121,0.13659,0.15286,0.16975
69,0.00216,0.00373,0.00532,0.00666,0.00827,0.00995,0.01189,0.01446,0.01801,0.02183,0.02552,0.02977,0.03467,0.04032,0.04765,0.05783,0.06969,0.081,0.09339,0.10656,0.121,0.13659,0.15286,0.16975,0.18716
70,0.00235,0.00393,0.00573,0.00734,0.00917,0.011,0.01325,0.01661,0.02042,0.02486,0.02961,0.03436,0.04024,0.04742,0.05735,0.06838,0.08076,0.09339,0.10656,0.121,0.13659,0.15286,0.16975,0.18716,0.20409
71,0.00256,0.00412,0.00615,0.0081,0.01007,0.01215,0.01499,0.01869,0.02304,0.02816,0.03405,0.04003,0.04699,0.05623,0.06591,0.07837,0.09214,0.10656,0.121,0.13659,0.15286,0.16975,0.18716,0.20409,0.22075
72,0.00278,0.00436,0.00663,0.00901,0.01109,0.01366,0.01682,0.02094,0.02617,0.03255,0.03954,0.04597,0.05477,0.06455,0.07561,0.08955,0.10529,0.121,0.13659,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156
73,0.00304,0.00468,0.00724,0.01006,0.01254,0.01531,0.01888,0.02361,0.03014,0.0375,0.04568,0.05402,0.06347,0.07462,0.08921,0.10506,0.121,0.13659,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641
74,0.00342,0.00514,0.00806,0.01134,0.01404,0.01719,0.02141,0.02705,0.03469,0.04333,0.05314,0.06199,0.07276,0.08644,0.10285,0.12013,0.13659,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865
75,0.00383,0.00567,0.00902,0.01277,0.01575,0.0194,0.02439,0.03102,0.04007,0.0499,0.06084,0.07094,0.08376,0.1008,0.11874,0.13659,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478
76,0.00426,0.00623,0.01008,0.01439,0.01775,0.02201,0.02784,0.03576,0.04621,0.05718,0.06982,0.08216,0.09875,0.11719,0.13659,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204
77,0.00459,0.00666,0.01093,0.01566,0.01954,0.02433,0.03115,0.04122,0.0531,0.06502,0.08076,0.09686,0.11574,0.13659,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595
78,0.00499,0.00723,0.012,0.01718,0.0214,0.02726,0.03509,0.04744,0.06069,0.07442,0.09393,0.11309,0.13496,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969
79,0.00536,0.00785,0.01322,0.01872,0.02351,0.03014,0.03956,0.05335,0.06821,0.08582,0.10922,0.13201,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285
80,0.00555,0.0086,0.01457,0.02049,0.02578,0.03326,0.04454,0.0598,0.07754,0.09948,0.1276,0.15286,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501
81,0.00601,0.00965,0.01658,0.023,0.02909,0.03815,0.05157,0.06883,0.0905,0.11642,0.14674,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578
82,0.0066,0.01094,0.01895,0.02605,0.03398,0.04439,0.06041,0.08212,0.10816,0.14144,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477
83,0.0076,0.01271,0.02228,0.0312,0.04063,0.05328,0.0735,0.10148,0.13584,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072
84,0.00897,0.01507,0.02695,0.03866,0.05043,0.06702,0.09459,0.13222,0.16975,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808
85,0.01042,0.01796,0.03289,0.04728,0.06233,0.08523,0.12142,0.15718,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694
86,0.01206,0.0219,0.04068,0.05895,0.07982,0.11405,0.15093,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737
87,0.01394,0.02668,0.05019,0.07374,0.10474,0.14657,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947
88,0.01589,0.03221,0.0613,0.0939,0.13798,0.18716,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333
89,0.01798,0.03795,0.07394,0.11884,0.17341,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333,0.68903
90,0.02034,0.04468,0.09215,0.15302,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333,0.68903,0.72669
91,0.02582,0.06466,0.14038,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333,0.68903,0.72669,0.76641
92,0.03716,0.09816,0.20409,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333,0.68903,0.72669,0.76641,0.80829
93,0.05594,0.14377,0.22075,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333,0.68903,0.72669,0.76641,0.80829,0.85246
94,0.08344,0.17095,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333,0.68903,0.72669,0.76641,0.80829,0.85246,0.89905
95,0.12115,0.24156,0.2641,0.28865,0.31478,0.34204,0.36595,0.38969,0.41285,0.43501,0.45578,0.47477,0.50072,0.52808,0.55694,0.58737,0.61947,0.65333,0.68903,0.72669,0.76641,0.80829,0.85246,0.89905,0.94818

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Nonsmoker Gender-Blended, 50%, Male, Select and Ultimate Table. Basis: Age Nearest Birthday. Minimum Ultimate Age: 18. Maximum Ultimate Age: 120.",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00058,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0005,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0007,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00081,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00093,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00104,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00114,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00123,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00133,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00137,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00142,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00144,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0015,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00156,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00163,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00171,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00182,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00197,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00216,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00239,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00263,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00288,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00312,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00334,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00358,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00384,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00415,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00454,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00501,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00555,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00615,,,,,,,,,,,,,,,,,,,,,,,,
65,0.0068,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00749,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00824,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00907,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01109,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01239,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01393,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01573,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01779,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02012,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02272,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02564,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02895,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03279,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03733,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04261,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04821,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05455,,,,,,,,,,,,,,,,,,,,,,,,
