Table Name:,2017 Loaded CSO Nonsmoker Gender-Blended 50% Male ALB,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00015,0.00018,0.00022,0.00025,0.00028,0.00032,0.00037,0.00044,0.0005,0.0006,0.00068,0.00075,0.00081,0.00089,0.00096,0.00103,0.00114,0.00123,0.00133,0.00145,0.00159,0.00177,0.00197,0.00221,0.00248
30,0.00014,0.00018,0.00022,0.00026,0.00029,0.00034,0.00039,0.00046,0.00053,0.00063,0.0007,0.00077,0.00084,0.00091,0.00099,0.00109,0.00121,0.00132,0.00143,0.00157,0.00174,0.00194,0.00217,0.00244,0.00273
31,0.00013,0.00017,0.00023,0.00027,0.00031,0.00035,0.00042,0.00049,0.00057,0.00066,0.00073,0.00079,0.00087,0.00095,0.00105,0.00117,0.0013,0.00141,0.00154,0.0017,0.0019,0.00213,0.0024,0.00268,0.00297
32,0.00013,0.00018,0.00025,0.00029,0.00034,0.00039,0.00046,0.00053,0.00061,0.0007,0.00076,0.00083,0.00092,0.00101,0.00112,0.00126,0.00139,0.00152,0.00166,0.00184,0.00208,0.00235,0.00264,0.00293,0.00321
33,0.00014,0.00019,0.00027,0.00032,0.00037,0.00043,0.0005,0.00057,0.00065,0.00073,0.00079,0.00086,0.00097,0.00109,0.00122,0.00135,0.0015,0.00164,0.0018,0.00202,0.00229,0.00259,0.00288,0.00317,0.00344
34,0.00014,0.00019,0.00029,0.00035,0.00041,0.00047,0.00054,0.00062,0.00069,0.00076,0.00083,0.00092,0.00105,0.00118,0.00131,0.00145,0.00161,0.00176,0.00197,0.00222,0.00253,0.00283,0.00314,0.00342,0.0037
35,0.00015,0.00021,0.00032,0.00039,0.00045,0.00052,0.00059,0.00066,0.00073,0.00079,0.00088,0.001,0.00115,0.00128,0.00142,0.00157,0.00173,0.00191,0.00215,0.00245,0.00278,0.0031,0.0034,0.00369,0.00399
36,0.00015,0.00022,0.00035,0.00043,0.0005,0.00056,0.00064,0.00071,0.00076,0.00084,0.00096,0.0011,0.00125,0.00139,0.00153,0.00169,0.00187,0.00208,0.00236,0.00269,0.00305,0.00337,0.00368,0.00399,0.00434
37,0.00016,0.00024,0.00038,0.00047,0.00054,0.00061,0.00068,0.00075,0.00081,0.00093,0.00106,0.00121,0.00136,0.00151,0.00165,0.00182,0.00202,0.00227,0.00259,0.00296,0.00333,0.00367,0.00398,0.00434,0.00476
38,0.00017,0.00026,0.00041,0.0005,0.00059,0.00066,0.00073,0.00079,0.00089,0.00102,0.00117,0.00132,0.00148,0.00163,0.00179,0.00197,0.0022,0.00249,0.00285,0.00325,0.00365,0.00398,0.00434,0.00475,0.00526
39,0.00018,0.00029,0.00044,0.00054,0.00063,0.00071,0.00078,0.00086,0.00097,0.00113,0.00129,0.00144,0.00161,0.00177,0.00194,0.00215,0.00242,0.00275,0.00315,0.00358,0.00398,0.00434,0.00474,0.00522,0.00583
40,0.00019,0.00032,0.00046,0.00057,0.00067,0.00076,0.00084,0.00094,0.00107,0.00124,0.00141,0.00157,0.00175,0.00193,0.00212,0.00237,0.00268,0.00306,0.00348,0.00392,0.00434,0.00474,0.00519,0.00578,0.00644
41,0.00021,0.00036,0.00049,0.00061,0.00073,0.00082,0.0009,0.00101,0.00117,0.00136,0.00153,0.00169,0.0019,0.00211,0.00233,0.00262,0.00298,0.00339,0.00384,0.0043,0.00474,0.00517,0.00571,0.00637,0.00709
42,0.00024,0.00039,0.00051,0.00066,0.00078,0.00087,0.00096,0.00109,0.00128,0.00147,0.00164,0.00183,0.00206,0.00231,0.00258,0.00291,0.00332,0.00377,0.00424,0.0047,0.00516,0.00567,0.00629,0.007,0.00779
43,0.00027,0.00041,0.00055,0.00073,0.00084,0.00093,0.00103,0.00119,0.00139,0.00158,0.00177,0.00199,0.00226,0.00255,0.00285,0.00323,0.00369,0.00416,0.00463,0.00511,0.00563,0.00623,0.00693,0.00772,0.00858
44,0.00031,0.00044,0.0006,0.0008,0.0009,0.00099,0.00112,0.0013,0.0015,0.0017,0.00191,0.00217,0.00248,0.00281,0.00315,0.00358,0.00407,0.00457,0.00503,0.00557,0.00616,0.00687,0.00767,0.00853,0.00947
45,0.00035,0.00045,0.00065,0.00087,0.00096,0.00107,0.00123,0.00142,0.00161,0.00183,0.00208,0.00238,0.00274,0.0031,0.00348,0.00395,0.00448,0.00499,0.0055,0.00608,0.00677,0.00761,0.0085,0.00944,0.01051
46,0.00039,0.00047,0.00072,0.00093,0.00104,0.00118,0.00136,0.00155,0.00175,0.00199,0.00228,0.00263,0.00302,0.0034,0.00384,0.00436,0.00492,0.00545,0.006,0.00665,0.00748,0.00845,0.00942,0.01049,0.01173
47,0.00042,0.0005,0.0008,0.00101,0.00115,0.00131,0.0015,0.00169,0.0019,0.00218,0.00252,0.0029,0.00333,0.00373,0.00421,0.00479,0.00539,0.00596,0.00657,0.0073,0.00829,0.0094,0.01048,0.01171,0.01314
48,0.00045,0.00055,0.00091,0.00111,0.00127,0.00146,0.00166,0.00184,0.00207,0.0024,0.00278,0.00319,0.00363,0.00408,0.0046,0.00523,0.00588,0.0065,0.00719,0.00806,0.0092,0.01047,0.0117,0.01312,0.01477
49,0.00046,0.00062,0.00102,0.00122,0.00141,0.00162,0.00181,0.002,0.00228,0.00266,0.00307,0.00348,0.00394,0.00443,0.00501,0.0057,0.0064,0.00708,0.00787,0.0089,0.01024,0.01164,0.01308,0.01475,0.01668
50,0.00047,0.00074,0.00115,0.00135,0.00157,0.00177,0.00196,0.00218,0.00252,0.00295,0.00337,0.00379,0.00425,0.0048,0.00545,0.00621,0.00696,0.00771,0.00864,0.00986,0.01139,0.01293,0.01462,0.0166,0.01884
51,0.00048,0.00088,0.00127,0.00148,0.00172,0.00192,0.00211,0.00238,0.00279,0.00327,0.00369,0.00413,0.00461,0.00523,0.00597,0.0068,0.00759,0.00844,0.00955,0.01098,0.01271,0.01441,0.01635,0.01863,0.02124
52,0.00049,0.00102,0.00137,0.00162,0.00187,0.00206,0.00229,0.00262,0.0031,0.00361,0.00404,0.00449,0.00502,0.00575,0.00658,0.00748,0.00836,0.0094,0.01067,0.0123,0.01422,0.01614,0.01835,0.02095,0.02392
53,0.0005,0.00111,0.00148,0.00179,0.00203,0.00224,0.00251,0.00291,0.00345,0.00397,0.00442,0.0049,0.00555,0.0064,0.00733,0.0083,0.00935,0.01059,0.01206,0.01386,0.01597,0.01822,0.02079,0.02374,0.02703
54,0.0005,0.00117,0.0016,0.00192,0.0022,0.00243,0.00277,0.00326,0.00384,0.00437,0.00484,0.0054,0.00621,0.00719,0.0082,0.00929,0.0105,0.01192,0.0137,0.0158,0.01805,0.02069,0.02365,0.02698,0.03074
55,0.00054,0.00121,0.00171,0.00205,0.00239,0.00268,0.0031,0.00367,0.00426,0.0048,0.00533,0.00602,0.00698,0.00806,0.00917,0.01043,0.01185,0.01354,0.01562,0.01801,0.02054,0.02354,0.0269,0.03072,0.03503
56,0.0006,0.00125,0.00182,0.00221,0.00263,0.00298,0.0035,0.00411,0.0047,0.00525,0.00588,0.00674,0.00784,0.00901,0.01027,0.01174,0.01344,0.01541,0.01776,0.02045,0.02334,0.02672,0.03066,0.03503,0.03992
57,0.0007,0.00128,0.00192,0.00241,0.00292,0.00335,0.00395,0.00456,0.00513,0.00574,0.0065,0.00754,0.00879,0.01008,0.01153,0.01325,0.01526,0.01753,0.02017,0.02322,0.02658,0.03049,0.03498,0.03992,0.04535
58,0.00082,0.00134,0.00202,0.00267,0.00323,0.00377,0.00441,0.005,0.00557,0.00629,0.00722,0.00843,0.00984,0.01134,0.01301,0.01502,0.01738,0.01996,0.02292,0.02634,0.03026,0.03484,0.03992,0.04535,0.0513
59,0.00097,0.00141,0.00216,0.00292,0.00357,0.0042,0.00484,0.0054,0.00604,0.00691,0.00805,0.00946,0.01105,0.01276,0.01469,0.01704,0.01976,0.02266,0.02605,0.03002,0.03457,0.03981,0.04535,0.0513,0.05817
60,0.00111,0.00153,0.00235,0.00314,0.00392,0.0046,0.00522,0.00581,0.00656,0.00762,0.00899,0.01062,0.0124,0.01432,0.01659,0.01932,0.0224,0.02572,0.02969,0.03435,0.03962,0.04535,0.0513,0.05817,0.06676
61,0.00123,0.00171,0.0026,0.00335,0.00427,0.00496,0.00557,0.00624,0.00717,0.00846,0.01004,0.01186,0.01384,0.01606,0.01869,0.02183,0.02537,0.02936,0.03407,0.03938,0.04519,0.0513,0.05817,0.06676,0.07668
62,0.00134,0.00194,0.00291,0.00364,0.00461,0.00531,0.00596,0.00678,0.00792,0.00944,0.01124,0.01325,0.01547,0.01801,0.02105,0.02463,0.02882,0.03347,0.03903,0.04485,0.0513,0.05817,0.06676,0.07668,0.0874
63,0.00144,0.00225,0.00326,0.00401,0.00495,0.00569,0.00647,0.00749,0.00884,0.0106,0.01259,0.01479,0.01726,0.02016,0.02363,0.02789,0.03286,0.03842,0.04453,0.051,0.05817,0.06676,0.07668,0.0874,0.09964
64,0.00154,0.00263,0.00361,0.00438,0.00534,0.00618,0.00715,0.00835,0.00994,0.01197,0.01413,0.01648,0.01924,0.02249,0.02644,0.0316,0.03741,0.04393,0.05068,0.05817,0.06676,0.07668,0.0874,0.09964,0.11337
65,0.00164,0.00296,0.00397,0.00476,0.00582,0.00681,0.00794,0.00936,0.01125,0.01359,0.01595,0.01846,0.02154,0.02528,0.02977,0.03584,0.04298,0.05009,0.05785,0.06676,0.07668,0.0874,0.09964,0.11337,0.12828
66,0.00175,0.00319,0.00434,0.00517,0.0064,0.00754,0.00887,0.01057,0.01279,0.0155,0.01813,0.02092,0.02429,0.02857,0.03361,0.04063,0.04928,0.05729,0.06676,0.07668,0.0874,0.09964,0.11337,0.12828,0.14412
67,0.0019,0.0034,0.00471,0.00567,0.00705,0.0084,0.00997,0.01198,0.01461,0.01775,0.02076,0.02399,0.02782,0.03263,0.038,0.0462,0.0561,0.06588,0.07668,0.0874,0.09964,0.11337,0.12828,0.14412,0.1606
68,0.00207,0.00362,0.00511,0.00631,0.00782,0.00941,0.01122,0.0136,0.01679,0.02039,0.02385,0.0277,0.03222,0.0376,0.04396,0.0535,0.06466,0.0758,0.0874,0.09964,0.11337,0.12828,0.14412,0.1606,0.17764
69,0.00226,0.00383,0.00552,0.007,0.00872,0.01047,0.01257,0.01553,0.0192,0.02333,0.02754,0.03203,0.03741,0.0438,0.05238,0.06295,0.07502,0.08692,0.09964,0.11337,0.12828,0.14412,0.1606,0.17764,0.19475
70,0.00246,0.00402,0.00594,0.00772,0.00962,0.01157,0.01412,0.01764,0.02172,0.02649,0.0318,0.03714,0.04355,0.05172,0.0615,0.0732,0.08621,0.09964,0.11337,0.12828,0.14412,0.1606,0.17764,0.19475,0.21148
71,0.00267,0.00424,0.00639,0.00855,0.01058,0.0129,0.0159,0.0198,0.02459,0.03032,0.03675,0.04294,0.05079,0.06027,0.07059,0.08373,0.09839,0.11337,0.12828,0.14412,0.1606,0.17764,0.19475,0.21148,0.22988
72,0.00291,0.00452,0.00694,0.00953,0.01181,0.01448,0.01784,0.02226,0.02813,0.03498,0.04255,0.04989,0.059,0.06941,0.08213,0.09693,0.1127,0.12828,0.14412,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513
73,0.00323,0.00491,0.00765,0.0107,0.01328,0.01624,0.02013,0.0253,0.03238,0.04036,0.04932,0.05789,0.06796,0.0803,0.0957,0.11217,0.12828,0.14412,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452
74,0.00363,0.00541,0.00854,0.01205,0.01489,0.01828,0.02288,0.02901,0.03733,0.04654,0.05688,0.06632,0.07805,0.09329,0.11036,0.12782,0.14412,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952
75,0.00404,0.00595,0.00955,0.01357,0.01674,0.02069,0.02609,0.03335,0.04308,0.05345,0.06518,0.07634,0.09092,0.10854,0.12708,0.14412,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588
76,0.00443,0.00645,0.0105,0.01502,0.01864,0.02316,0.02947,0.03844,0.04957,0.06098,0.07509,0.08918,0.10679,0.12627,0.14412,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154
77,0.00479,0.00695,0.01146,0.01642,0.02046,0.02578,0.03309,0.04426,0.05679,0.06956,0.08706,0.10455,0.12474,0.14412,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516
78,0.00517,0.00754,0.0126,0.01795,0.02245,0.02868,0.03728,0.05032,0.06433,0.0799,0.10119,0.12198,0.14325,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847
79,0.00545,0.00822,0.01389,0.01959,0.02464,0.03168,0.042,0.05649,0.07272,0.09235,0.11787,0.14169,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105
80,0.00578,0.00912,0.01557,0.02173,0.02741,0.03566,0.04798,0.06418,0.08376,0.1075,0.13651,0.1606,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251
81,0.00631,0.01029,0.01776,0.02451,0.0315,0.04121,0.05587,0.07523,0.09891,0.12814,0.15731,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247
82,0.0071,0.01182,0.0206,0.02859,0.03724,0.04873,0.06675,0.09138,0.12119,0.15449,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837
83,0.00828,0.01388,0.02459,0.03487,0.04542,0.05995,0.08364,0.11601,0.15153,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983
84,0.00969,0.01651,0.02988,0.04288,0.05622,0.0758,0.10732,0.14381,0.17764,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733
85,0.01123,0.01991,0.03672,0.05296,0.07078,0.09899,0.1352,0.17087,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628
86,0.01299,0.02427,0.04533,0.0661,0.09174,0.12931,0.16754,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675
87,0.01491,0.02941,0.0556,0.08342,0.12044,0.16524,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881
88,0.01693,0.03503,0.06741,0.10575,0.15438,0.19475,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252
89,0.01915,0.04125,0.0827,0.13486,0.18728,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797
90,0.02305,0.05443,0.11508,0.17642,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521
91,0.03141,0.08084,0.16979,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433
92,0.04637,0.11977,0.21148,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539
93,0.06929,0.1563,0.22988,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539,0.85845
94,0.10147,0.20293,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539,0.85845,0.90355
95,0.14424,0.2513,0.27452,0.29952,0.32588,0.35154,0.37516,0.39847,0.42105,0.44251,0.46247,0.4837,0.50983,0.53733,0.56628,0.59675,0.62881,0.66252,0.69797,0.73521,0.77433,0.81539,0.85845,0.90355,0.95074

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Nonsmoker Gender-Blended, 50%, Male, Select and Ultimate Table. Basis: Age Last Birthday. Minimum Ultimate Age: 18. Maximum Ultimate Age: 120.",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00058,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00058,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0005,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00062,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00083,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00095,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00106,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00115,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00121,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00125,,,,,,,,,,,,,,,,,,,,,,,,
41,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00135,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00143,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00147,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00153,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00159,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00167,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00177,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00189,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00206,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00227,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00251,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00276,,,,,,,,,,,,,,,,,,,,,,,,
55,0.003,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00323,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00346,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00371,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00399,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00434,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00478,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00528,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00585,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00647,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00715,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00787,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00865,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00953,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01054,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01174,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01315,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01482,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01674,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01894,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02141,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02416,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02727,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03084,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03503,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03992,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04535,,,,,,,,,,,,,,,,,,,,,,,,
82,0.0513,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05817,,,,,,,,,,,,,,,,,,,,,,,,
