Table Name:,2017 Loaded CSO Nonsmoker Gender-Blended 40% Male ANB,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,Duration,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,Ordinal Date,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,Duration,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,1,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",95,25,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,1,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
18,0.00053,0.00054,0.00055,0.00057,0.00055,0.00054,0.00054,0.00054,0.00049,0.00049,0.00047,0.00047,0.00047,0.00049,0.00052,0.0006,0.00068,0.00079,0.0009,0.00101,0.00111,0.00115,0.00119,0.00123,0.00127
19,0.00051,0.00052,0.00051,0.0005,0.0005,0.0005,0.0005,0.00047,0.00044,0.00042,0.00044,0.00045,0.00046,0.00049,0.00054,0.00062,0.00072,0.00084,0.00096,0.00106,0.00114,0.00118,0.00122,0.00126,0.0013
20,0.00044,0.00044,0.00048,0.00047,0.00046,0.00045,0.00044,0.00041,0.0004,0.00042,0.00043,0.00044,0.00045,0.0005,0.00056,0.00064,0.00075,0.00087,0.00098,0.00108,0.00117,0.0012,0.00123,0.00127,0.00132
21,0.00036,0.00042,0.00041,0.0004,0.00039,0.00037,0.00038,0.00038,0.00038,0.00041,0.00042,0.00043,0.00046,0.00051,0.00058,0.00067,0.00078,0.00088,0.001,0.00111,0.00117,0.0012,0.00124,0.00129,0.00134
22,0.00033,0.00037,0.00036,0.00034,0.00033,0.00032,0.00033,0.00034,0.00036,0.0004,0.00042,0.00044,0.00047,0.00054,0.00062,0.0007,0.0008,0.0009,0.00102,0.00112,0.00118,0.0012,0.00124,0.0013,0.00139
23,0.00029,0.00032,0.00031,0.00029,0.00029,0.00029,0.00031,0.00033,0.00036,0.0004,0.00042,0.00045,0.0005,0.00058,0.00066,0.00073,0.00082,0.00093,0.00104,0.00113,0.00118,0.00121,0.00124,0.00133,0.00144
24,0.00025,0.00028,0.00026,0.00025,0.00026,0.00027,0.0003,0.00033,0.00036,0.00041,0.00044,0.00047,0.00053,0.00062,0.0007,0.00076,0.00085,0.00095,0.00105,0.00113,0.00119,0.00121,0.00127,0.00138,0.0015
25,0.00021,0.00024,0.00023,0.00023,0.00024,0.00026,0.0003,0.00034,0.00037,0.00042,0.00046,0.00051,0.00058,0.00066,0.00074,0.00079,0.00088,0.00098,0.00107,0.00113,0.00119,0.00124,0.00133,0.00145,0.00158
26,0.00018,0.00021,0.00021,0.00022,0.00024,0.00026,0.0003,0.00035,0.00038,0.00044,0.0005,0.00056,0.00063,0.00071,0.00078,0.00083,0.00092,0.00102,0.00109,0.00115,0.00122,0.0013,0.00142,0.00155,0.0017
27,0.00016,0.0002,0.00021,0.00023,0.00024,0.00027,0.00031,0.00036,0.0004,0.00048,0.00055,0.00062,0.00069,0.00077,0.00083,0.00088,0.00097,0.00105,0.00112,0.0012,0.00128,0.00139,0.00152,0.00168,0.00185
28,0.00014,0.00018,0.0002,0.00023,0.00025,0.00029,0.00033,0.00038,0.00044,0.00052,0.0006,0.00067,0.00075,0.00082,0.00088,0.00093,0.00102,0.00109,0.00117,0.00127,0.00137,0.0015,0.00165,0.00183,0.00204
29,0.00013,0.00018,0.00021,0.00023,0.00026,0.0003,0.00036,0.00041,0.00048,0.00057,0.00064,0.00072,0.00079,0.00086,0.00092,0.00098,0.00106,0.00115,0.00125,0.00135,0.00148,0.00163,0.0018,0.00202,0.00227
30,0.00013,0.00017,0.00021,0.00024,0.00027,0.00032,0.00037,0.00044,0.00051,0.00059,0.00067,0.00074,0.00081,0.00088,0.00093,0.00102,0.00113,0.00124,0.00134,0.00146,0.0016,0.00178,0.00199,0.00223,0.0025
31,0.00012,0.00017,0.00022,0.00025,0.00029,0.00033,0.00039,0.00047,0.00054,0.00062,0.00069,0.00076,0.00084,0.00091,0.00098,0.00109,0.00121,0.00133,0.00143,0.00158,0.00175,0.00196,0.0022,0.00247,0.00275
32,0.00012,0.00017,0.00023,0.00027,0.00031,0.00036,0.00043,0.0005,0.00058,0.00066,0.00072,0.0008,0.00088,0.00095,0.00105,0.00117,0.0013,0.00142,0.00155,0.00171,0.00192,0.00217,0.00244,0.00272,0.00299
33,0.00012,0.00018,0.00025,0.0003,0.00035,0.0004,0.00047,0.00054,0.00062,0.00069,0.00075,0.00082,0.00092,0.00103,0.00114,0.00127,0.00141,0.00153,0.00168,0.00187,0.00212,0.0024,0.00268,0.00296,0.00322
34,0.00013,0.00019,0.00027,0.00032,0.00038,0.00044,0.00052,0.00059,0.00065,0.00072,0.00079,0.00086,0.00098,0.00111,0.00123,0.00137,0.00151,0.00165,0.00184,0.00206,0.00235,0.00264,0.00293,0.0032,0.00346
35,0.00014,0.0002,0.0003,0.00037,0.00043,0.00048,0.00055,0.00063,0.00068,0.00075,0.00082,0.00094,0.00108,0.00121,0.00134,0.00147,0.00163,0.00179,0.00201,0.00228,0.00259,0.00289,0.00317,0.00345,0.00372
36,0.00014,0.00021,0.00033,0.0004,0.00047,0.00053,0.0006,0.00066,0.00072,0.00079,0.0009,0.00103,0.00118,0.00131,0.00144,0.00159,0.00175,0.00195,0.0022,0.00251,0.00284,0.00314,0.00344,0.00372,0.00403
37,0.00015,0.00022,0.00036,0.00045,0.00052,0.00058,0.00064,0.0007,0.00076,0.00086,0.00099,0.00113,0.00128,0.00142,0.00156,0.00171,0.0019,0.00212,0.00241,0.00276,0.00311,0.00342,0.00371,0.00403,0.0044
38,0.00016,0.00024,0.00038,0.00048,0.00056,0.00063,0.00069,0.00075,0.00082,0.00094,0.00109,0.00124,0.0014,0.00154,0.00168,0.00185,0.00206,0.00232,0.00265,0.00302,0.0034,0.00371,0.00403,0.0044,0.00483
39,0.00016,0.00027,0.00041,0.00051,0.0006,0.00067,0.00073,0.0008,0.0009,0.00105,0.0012,0.00136,0.00152,0.00167,0.00182,0.00201,0.00225,0.00255,0.00292,0.00332,0.0037,0.00403,0.0044,0.00482,0.00535
40,0.00018,0.00029,0.00044,0.00054,0.00065,0.00072,0.00079,0.00087,0.00099,0.00116,0.00132,0.00148,0.00164,0.00181,0.00198,0.0022,0.00248,0.00282,0.00321,0.00364,0.00403,0.0044,0.0048,0.00531,0.00592
41,0.00019,0.00033,0.00045,0.00057,0.00068,0.00078,0.00085,0.00095,0.00109,0.00127,0.00144,0.0016,0.00178,0.00197,0.00217,0.00242,0.00274,0.00311,0.00354,0.00398,0.0044,0.0048,0.00528,0.00589,0.00653
42,0.00021,0.00035,0.00048,0.00061,0.00074,0.00083,0.00091,0.00102,0.0012,0.00138,0.00155,0.00172,0.00193,0.00215,0.00239,0.00268,0.00305,0.00345,0.00389,0.00435,0.00479,0.00525,0.00581,0.00646,0.00717
43,0.00024,0.00038,0.0005,0.00067,0.0008,0.00089,0.00097,0.00111,0.0013,0.0015,0.00167,0.00186,0.00211,0.00237,0.00264,0.00298,0.00339,0.00383,0.00429,0.00475,0.00523,0.00576,0.0064,0.00711,0.00788
44,0.00027,0.0004,0.00054,0.00075,0.00085,0.00094,0.00105,0.00121,0.00141,0.0016,0.00179,0.00203,0.00231,0.00261,0.00292,0.0033,0.00374,0.00419,0.00465,0.00517,0.00572,0.00635,0.00705,0.00783,0.00867
45,0.00031,0.00042,0.0006,0.00082,0.00091,0.00101,0.00114,0.00132,0.00152,0.00172,0.00194,0.00221,0.00255,0.00288,0.00323,0.00364,0.00412,0.0046,0.00509,0.00565,0.00628,0.00701,0.0078,0.00865,0.00959
46,0.00035,0.00043,0.00066,0.00088,0.00098,0.0011,0.00126,0.00144,0.00164,0.00186,0.00212,0.00244,0.00281,0.00317,0.00355,0.00401,0.00453,0.00503,0.00557,0.00618,0.00691,0.00776,0.00862,0.00957,0.01065
47,0.00039,0.00045,0.00073,0.00095,0.00107,0.00122,0.00138,0.00158,0.00177,0.00203,0.00233,0.0027,0.00309,0.00348,0.00391,0.00442,0.00497,0.00551,0.00609,0.00676,0.00763,0.0086,0.00956,0.01064,0.01189
48,0.00041,0.00048,0.00083,0.00103,0.00119,0.00135,0.00153,0.00172,0.00193,0.00222,0.00257,0.00297,0.00341,0.00382,0.0043,0.00486,0.00546,0.00604,0.00668,0.00745,0.00845,0.00955,0.01063,0.01189,0.01335
49,0.00043,0.00054,0.00095,0.00114,0.00132,0.0015,0.00169,0.00187,0.00211,0.00245,0.00283,0.00326,0.00371,0.00417,0.00468,0.0053,0.00595,0.00658,0.0073,0.0082,0.00938,0.01061,0.01187,0.01333,0.01503
50,0.00044,0.00065,0.00107,0.00127,0.00146,0.00166,0.00185,0.00203,0.00232,0.00271,0.00312,0.00354,0.00401,0.0045,0.00508,0.00577,0.00648,0.00717,0.00799,0.00906,0.01043,0.0118,0.01328,0.01502,0.017
51,0.00044,0.00079,0.0012,0.00139,0.00161,0.00181,0.00199,0.00222,0.00256,0.003,0.00342,0.00386,0.00432,0.00487,0.00553,0.00629,0.00704,0.00781,0.00877,0.01003,0.01159,0.01313,0.01486,0.01688,0.01919
52,0.00045,0.00094,0.0013,0.00152,0.00175,0.00194,0.00214,0.00243,0.00285,0.00332,0.00374,0.00419,0.00468,0.00532,0.00607,0.0069,0.00768,0.00855,0.00972,0.01121,0.01297,0.01468,0.01665,0.01898,0.02163
53,0.00046,0.00106,0.0014,0.00167,0.0019,0.0021,0.00234,0.00268,0.00317,0.00366,0.0041,0.00455,0.0051,0.00584,0.00669,0.00759,0.0085,0.00964,0.01093,0.01257,0.01453,0.01649,0.01875,0.02138,0.0244
54,0.00047,0.00112,0.0015,0.00182,0.00206,0.0023,0.00259,0.003,0.00353,0.00403,0.00448,0.00497,0.00566,0.00652,0.00748,0.00845,0.00956,0.01083,0.01239,0.01423,0.01636,0.0187,0.02135,0.02437,0.02768
55,0.00048,0.00116,0.0016,0.00192,0.00225,0.0025,0.00286,0.00337,0.00392,0.00444,0.00491,0.00549,0.00632,0.00732,0.00833,0.00949,0.01072,0.01222,0.0141,0.01633,0.01856,0.02124,0.02425,0.02765,0.0316
56,0.00052,0.00119,0.00169,0.00205,0.00246,0.00278,0.00323,0.00378,0.00434,0.00485,0.00539,0.00611,0.00708,0.00816,0.00934,0.01066,0.01217,0.01394,0.01609,0.01854,0.02114,0.02418,0.02763,0.0316,0.03606
57,0.00059,0.00122,0.00178,0.00222,0.00273,0.00312,0.00365,0.00422,0.00476,0.00528,0.00592,0.00679,0.00792,0.00912,0.01044,0.01201,0.01379,0.01582,0.01822,0.02102,0.02396,0.02741,0.03154,0.03606,0.04124
58,0.00069,0.00126,0.00187,0.00246,0.00305,0.00351,0.0041,0.00464,0.00516,0.00575,0.00652,0.00758,0.00885,0.01021,0.01177,0.01358,0.01568,0.018,0.02074,0.02389,0.02739,0.03147,0.03606,0.04124,0.04666
59,0.00079,0.00131,0.00197,0.00275,0.00337,0.00393,0.00452,0.00503,0.00557,0.00627,0.00722,0.00845,0.00993,0.01155,0.01332,0.01542,0.01788,0.02051,0.02354,0.02708,0.03111,0.0359,0.04124,0.04666,0.05276
60,0.00093,0.0014,0.00215,0.003,0.00373,0.00434,0.0049,0.00539,0.006,0.00688,0.00805,0.00952,0.01121,0.01298,0.01506,0.01751,0.0203,0.02322,0.02681,0.03106,0.03583,0.04124,0.04666,0.05276,0.05997
61,0.00106,0.00152,0.00239,0.00323,0.00408,0.00469,0.00522,0.00577,0.00652,0.0076,0.009,0.01069,0.01257,0.01465,0.01704,0.01986,0.02299,0.02644,0.03063,0.03553,0.04099,0.04666,0.05276,0.05997,0.06972
62,0.00117,0.00172,0.00269,0.00343,0.00439,0.005,0.00554,0.00619,0.00714,0.00847,0.01011,0.01201,0.0141,0.01644,0.0192,0.02241,0.02608,0.0304,0.03544,0.0409,0.04666,0.05276,0.05997,0.06972,0.07947
63,0.00128,0.00197,0.00304,0.00381,0.0047,0.00533,0.00595,0.0068,0.00797,0.00952,0.0114,0.01353,0.01587,0.01854,0.02169,0.02536,0.02981,0.03458,0.04043,0.0462,0.05276,0.05997,0.06972,0.07947,0.09054
64,0.00139,0.00232,0.0034,0.00415,0.005,0.00571,0.00654,0.0076,0.00895,0.01079,0.01285,0.01512,0.0177,0.0207,0.02427,0.0289,0.03411,0.04022,0.04617,0.05276,0.05997,0.06972,0.07947,0.09054,0.10329
65,0.00148,0.00273,0.00374,0.00447,0.00539,0.00628,0.00729,0.00851,0.01016,0.01229,0.01455,0.01697,0.01984,0.02316,0.02726,0.03278,0.03885,0.04541,0.05226,0.05997,0.06972,0.07947,0.09054,0.10329,0.1173
66,0.00159,0.00296,0.00408,0.00481,0.00586,0.00693,0.00812,0.00962,0.01159,0.01407,0.01653,0.01909,0.02227,0.02626,0.03092,0.03729,0.04509,0.05209,0.05997,0.06972,0.07947,0.09054,0.10329,0.1173,0.13247
67,0.00172,0.00315,0.00439,0.00519,0.00646,0.0077,0.00913,0.01092,0.01327,0.01615,0.01892,0.02189,0.02526,0.02966,0.03485,0.04215,0.0511,0.05924,0.06972,0.07947,0.09054,0.10329,0.1173,0.13247,0.14836
68,0.00188,0.00334,0.00473,0.00571,0.0071,0.00863,0.0103,0.01244,0.01523,0.01858,0.02175,0.0251,0.02924,0.03424,0.03944,0.0482,0.05831,0.06904,0.07947,0.09054,0.10329,0.1173,0.13247,0.14836,0.165
69,0.00206,0.00353,0.0051,0.00637,0.00796,0.00968,0.01162,0.01415,0.01761,0.02139,0.02495,0.02914,0.03394,0.03935,0.04661,0.05657,0.06801,0.07874,0.09054,0.10329,0.1173,0.13247,0.14836,0.165,0.18229
70,0.00224,0.00372,0.00547,0.007,0.00886,0.01073,0.01299,0.01624,0.02001,0.0244,0.02899,0.03364,0.03928,0.04635,0.05612,0.06696,0.07855,0.09054,0.10329,0.1173,0.13247,0.14836,0.165,0.18229,0.19923
71,0.00245,0.00391,0.00585,0.00774,0.00977,0.01188,0.01467,0.0183,0.02264,0.02769,0.03335,0.03903,0.04589,0.05492,0.0647,0.07664,0.08954,0.10329,0.1173,0.13247,0.14836,0.165,0.18229,0.19923,0.21621
72,0.00267,0.00414,0.0063,0.00865,0.0108,0.01333,0.01644,0.02054,0.02574,0.03196,0.0386,0.04472,0.0533,0.06311,0.07421,0.08747,0.10228,0.1173,0.13247,0.14836,0.165,0.18229,0.19923,0.21621,0.23738
73,0.00293,0.00445,0.00688,0.00968,0.01217,0.01489,0.01842,0.02315,0.02959,0.03676,0.04443,0.05241,0.06184,0.07305,0.0872,0.10209,0.1173,0.13247,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038
74,0.00331,0.00489,0.00764,0.01092,0.01359,0.01666,0.02081,0.02646,0.034,0.04233,0.05142,0.06007,0.07083,0.08442,0.10032,0.11661,0.13247,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544
75,0.00371,0.00539,0.00856,0.01228,0.01519,0.01871,0.02364,0.03028,0.03916,0.04862,0.0587,0.06867,0.08139,0.09812,0.11549,0.13247,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213
76,0.00416,0.00594,0.00958,0.01382,0.01704,0.02114,0.02689,0.03479,0.04506,0.0556,0.06744,0.07964,0.0958,0.11379,0.13247,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003
77,0.00452,0.0064,0.01048,0.01509,0.01876,0.02338,0.03011,0.04001,0.0517,0.06316,0.07816,0.09379,0.11216,0.13247,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424
78,0.00495,0.00701,0.01159,0.0166,0.02057,0.02617,0.03395,0.04599,0.05907,0.07236,0.09075,0.10937,0.13081,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827
79,0.00535,0.00767,0.01288,0.01814,0.02262,0.02901,0.03834,0.05192,0.0666,0.08367,0.10583,0.12806,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168
80,0.00554,0.00849,0.01433,0.01989,0.02487,0.03216,0.04334,0.05852,0.07613,0.09739,0.12393,0.14836,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408
81,0.006,0.00959,0.01634,0.02228,0.02802,0.03694,0.05022,0.06751,0.0887,0.11367,0.14279,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506
82,0.0066,0.01091,0.01868,0.02513,0.03281,0.04312,0.05888,0.08037,0.10597,0.13782,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423
83,0.0076,0.01267,0.0219,0.03014,0.03918,0.05166,0.07159,0.09926,0.13269,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019
84,0.00897,0.01495,0.02627,0.03718,0.04841,0.0646,0.09215,0.12885,0.165,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757
85,0.01037,0.01777,0.03199,0.04537,0.0596,0.08207,0.11815,0.15325,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644
86,0.01191,0.02162,0.0394,0.05626,0.0761,0.11037,0.14665,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869
87,0.01365,0.02629,0.04843,0.06998,0.10024,0.1423,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902
88,0.01548,0.03174,0.05903,0.08952,0.13346,0.18229,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291
89,0.01744,0.03745,0.0712,0.11425,0.16891,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291,0.68864
90,0.01966,0.04415,0.08957,0.14887,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291,0.68864,0.72634
91,0.02498,0.0628,0.13673,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291,0.68864,0.72634,0.7661
92,0.03603,0.09556,0.19923,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291,0.68864,0.72634,0.7661,0.80803
93,0.05439,0.1403,0.21621,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291,0.68864,0.72634,0.7661,0.80803,0.85225
94,0.08135,0.16738,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291,0.68864,0.72634,0.7661,0.80803,0.85225,0.89891
95,0.11855,0.23738,0.26038,0.28544,0.31213,0.34003,0.36424,0.38827,0.41168,0.43408,0.45506,0.47423,0.50019,0.52757,0.55644,0.5869,0.61902,0.65291,0.68864,0.72634,0.7661,0.80803,0.85225,0.89891,0.9481

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Nonsmoker Gender-Blended, 40%, Male, Select and Ultimate Table. Basis: Age Nearest Birthday. Minimum Ultimate Age: 18. Maximum Ultimate Age: 120.",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00047,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00047,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00047,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00068,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00079,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00101,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00111,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00115,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00123,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00127,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00135,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00136,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00142,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00147,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00154,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00162,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00173,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00187,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00206,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00229,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00253,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00278,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00301,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00323,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00347,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00372,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00403,,,,,,,,,,,,,,,,,,,,,,,,
61,0.0044,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00485,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00537,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00594,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00656,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00723,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00794,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00873,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00963,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01067,,,,,,,,,,,,,,,,,,,,,,,,
71,0.0119,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01338,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01509,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01706,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0193,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02179,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02463,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02784,,,,,,,,,,,,,,,,,,,,,,,,
79,0.0316,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03606,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04124,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04666,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05276,,,,,,,,,,,,,,,,,,,,,,,,
