Table Name:,2015 VBT Female Smoker RR75 ANB,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00017,0.00019,0.00021,0.00024,0.00027,0.00028,0.00028,0.0003,0.00034,0.00035,0.00038,0.00041,0.00045,0.00059,0.00065,0.00078,0.0009,0.00103,0.00114,0.00126,0.00136,0.00142,0.00149,0.00157,0.00165
22,0.00015,0.00018,0.00021,0.00024,0.00026,0.00027,0.00029,0.00032,0.00035,0.00038,0.00041,0.00044,0.00059,0.00064,0.00077,0.00089,0.00101,0.00112,0.00123,0.00133,0.00142,0.00149,0.00157,0.00165,0.00179
23,0.00017,0.00019,0.00021,0.00023,0.00025,0.00027,0.0003,0.00034,0.00038,0.0004,0.00044,0.00058,0.00064,0.00077,0.00088,0.00099,0.0011,0.00121,0.00131,0.0014,0.00149,0.00157,0.00165,0.00179,0.00195
24,0.00018,0.00019,0.00021,0.00022,0.00025,0.00029,0.00033,0.00037,0.0004,0.00043,0.00055,0.00063,0.00076,0.00086,0.00098,0.00109,0.00119,0.00128,0.00137,0.00147,0.00157,0.00165,0.00179,0.00195,0.00212
25,0.00017,0.00018,0.0002,0.00023,0.00027,0.00031,0.00035,0.00039,0.00043,0.00052,0.00062,0.00073,0.00085,0.00096,0.00107,0.00117,0.00126,0.00135,0.00144,0.00154,0.00165,0.00179,0.00195,0.00212,0.00231
26,0.00016,0.00017,0.0002,0.00024,0.00028,0.00033,0.00037,0.00042,0.00049,0.00059,0.0007,0.00082,0.00095,0.00105,0.00115,0.00124,0.00134,0.00143,0.00152,0.00163,0.00179,0.00195,0.00212,0.00231,0.00251
27,0.00015,0.00018,0.00021,0.00026,0.0003,0.00035,0.0004,0.00046,0.00055,0.00066,0.00079,0.00092,0.00104,0.00113,0.00122,0.00131,0.00141,0.0015,0.0016,0.00177,0.00195,0.00212,0.00231,0.00251,0.00275
28,0.00015,0.00018,0.00023,0.00027,0.00032,0.00037,0.00044,0.00052,0.00062,0.00074,0.00088,0.001,0.00112,0.00121,0.00129,0.00139,0.00149,0.00159,0.00172,0.00192,0.00212,0.00231,0.00251,0.00275,0.00301
29,0.00016,0.0002,0.00024,0.00029,0.00035,0.00041,0.00049,0.00058,0.0007,0.00083,0.00095,0.00107,0.00118,0.00127,0.00135,0.00145,0.00156,0.0017,0.00186,0.00209,0.00231,0.00251,0.00275,0.00301,0.00329
30,0.00016,0.00021,0.00026,0.00032,0.00038,0.00045,0.00055,0.00065,0.00077,0.0009,0.00102,0.00113,0.00124,0.00132,0.00141,0.00152,0.00168,0.00184,0.00203,0.00227,0.00251,0.00275,0.00301,0.00329,0.0036
31,0.00017,0.00022,0.00028,0.00035,0.00042,0.00051,0.00061,0.00072,0.00084,0.00097,0.00108,0.00118,0.00129,0.00139,0.00148,0.00163,0.00182,0.00201,0.00224,0.00247,0.00275,0.00301,0.00329,0.0036,0.00395
32,0.00018,0.00023,0.00031,0.00039,0.00048,0.00057,0.00068,0.00079,0.0009,0.00103,0.00113,0.00124,0.00136,0.00146,0.0016,0.00178,0.00199,0.00221,0.00244,0.0027,0.00301,0.00329,0.0036,0.00395,0.00435
33,0.00019,0.00025,0.00034,0.00044,0.00053,0.00064,0.00074,0.00085,0.00096,0.00108,0.00119,0.0013,0.00143,0.00158,0.00175,0.00195,0.00217,0.00241,0.00264,0.00295,0.00329,0.0036,0.00395,0.00435,0.00481
34,0.0002,0.00028,0.00039,0.00049,0.00059,0.0007,0.0008,0.0009,0.00101,0.00113,0.00124,0.00137,0.00156,0.00173,0.00192,0.00214,0.00238,0.00262,0.0029,0.00324,0.0036,0.00395,0.00435,0.00481,0.00533
35,0.00022,0.00031,0.00043,0.00055,0.00065,0.00075,0.00085,0.00095,0.00105,0.00118,0.00131,0.00152,0.00171,0.0019,0.0021,0.00234,0.00259,0.00288,0.00321,0.00357,0.00395,0.00435,0.00481,0.00533,0.00591
36,0.00024,0.00035,0.00048,0.0006,0.0007,0.0008,0.00089,0.00099,0.0011,0.00124,0.0015,0.00167,0.00187,0.00208,0.00231,0.00257,0.00285,0.00317,0.00354,0.00392,0.00435,0.00481,0.00533,0.00591,0.00657
37,0.00027,0.00039,0.00053,0.00065,0.00075,0.00085,0.00094,0.00104,0.00116,0.00147,0.00165,0.00183,0.00205,0.00229,0.00254,0.00282,0.00315,0.00351,0.0039,0.00432,0.00481,0.00533,0.00591,0.00657,0.00731
38,0.00029,0.00042,0.00057,0.0007,0.0008,0.00089,0.00099,0.0011,0.00141,0.00161,0.00181,0.00201,0.00226,0.00252,0.0028,0.00312,0.00349,0.00388,0.0043,0.00479,0.00533,0.00591,0.00657,0.00731,0.00814
39,0.00031,0.00045,0.0006,0.00074,0.00084,0.00095,0.00105,0.00133,0.00154,0.00177,0.00199,0.00222,0.00249,0.00278,0.0031,0.00347,0.00386,0.00428,0.00477,0.00531,0.00591,0.00657,0.00731,0.00814,0.00906
40,0.00033,0.00047,0.00064,0.00078,0.0009,0.001,0.00125,0.00147,0.0017,0.00195,0.00219,0.00245,0.00275,0.00308,0.00342,0.00384,0.00426,0.00475,0.00528,0.00589,0.00657,0.00731,0.00814,0.00906,0.01008
41,0.00034,0.00049,0.00068,0.00083,0.00096,0.00116,0.00137,0.00161,0.00187,0.00215,0.00242,0.00271,0.00305,0.00341,0.00379,0.00425,0.00473,0.00527,0.00587,0.00654,0.00731,0.00814,0.00906,0.01008,0.01121
42,0.00035,0.00052,0.00072,0.00089,0.00105,0.00127,0.00152,0.00178,0.00207,0.00238,0.00268,0.003,0.00338,0.00378,0.00419,0.00472,0.00526,0.00585,0.00652,0.00728,0.00814,0.00906,0.01008,0.01121,0.01244
43,0.00036,0.00054,0.00076,0.00098,0.00116,0.00141,0.00167,0.00197,0.00229,0.00263,0.00297,0.00332,0.00374,0.00415,0.00466,0.00525,0.00584,0.00651,0.00726,0.00811,0.00906,0.01008,0.01121,0.01244,0.01377
44,0.00037,0.00057,0.00083,0.00108,0.00128,0.00156,0.00185,0.00218,0.00254,0.00292,0.0033,0.00369,0.00409,0.00461,0.00518,0.00584,0.0065,0.00725,0.0081,0.00902,0.01008,0.01121,0.01244,0.01377,0.01521
45,0.00039,0.00062,0.00092,0.0012,0.00142,0.00173,0.00206,0.00242,0.00282,0.00325,0.00366,0.00402,0.00456,0.00514,0.00577,0.0065,0.00724,0.0081,0.00902,0.01008,0.01121,0.01244,0.01377,0.01521,0.01673
46,0.00041,0.00067,0.00101,0.00133,0.00158,0.00192,0.00229,0.0027,0.00313,0.00361,0.00398,0.00448,0.00508,0.00573,0.00644,0.00724,0.0081,0.00902,0.01008,0.01114,0.01244,0.01377,0.01521,0.01673,0.01843
47,0.00044,0.00073,0.00111,0.00147,0.00176,0.00214,0.00255,0.003,0.00349,0.00393,0.00444,0.005,0.00567,0.00639,0.00719,0.00808,0.00902,0.01008,0.01114,0.01236,0.01377,0.01521,0.01673,0.01843,0.02034
48,0.00047,0.00079,0.00123,0.00163,0.00196,0.00238,0.00284,0.00334,0.0038,0.00438,0.00496,0.00558,0.00633,0.00715,0.00804,0.00902,0.01008,0.01114,0.01234,0.0137,0.01521,0.01673,0.01843,0.02034,0.02224
49,0.00051,0.00087,0.00135,0.00182,0.0022,0.00266,0.00317,0.00365,0.00425,0.0049,0.00553,0.00621,0.00705,0.00796,0.00894,0.01003,0.01114,0.01234,0.01362,0.0151,0.01673,0.01843,0.02034,0.02224,0.02435
50,0.00055,0.00095,0.0015,0.00202,0.00246,0.00298,0.00349,0.00409,0.00475,0.00548,0.00618,0.00693,0.00786,0.00887,0.00994,0.01114,0.01234,0.01362,0.0151,0.01657,0.01843,0.02034,0.02224,0.02435,0.02665
51,0.0006,0.00104,0.00166,0.00226,0.00276,0.0033,0.00391,0.00458,0.00532,0.00615,0.00691,0.00773,0.00876,0.00986,0.01103,0.01233,0.01362,0.0151,0.01657,0.01822,0.02034,0.02224,0.02435,0.02665,0.02922
52,0.00065,0.00115,0.00184,0.00252,0.00309,0.0037,0.00439,0.00514,0.00597,0.0069,0.00773,0.00872,0.00979,0.01101,0.01227,0.01362,0.0151,0.01657,0.01822,0.02004,0.02224,0.02435,0.02665,0.02922,0.03208
53,0.0007,0.00127,0.00204,0.00281,0.00347,0.00416,0.00493,0.00577,0.00671,0.00773,0.00869,0.00978,0.01093,0.01225,0.01362,0.0151,0.01657,0.01822,0.02004,0.02196,0.02435,0.02665,0.02922,0.03208,0.03529
54,0.00076,0.0014,0.00227,0.00314,0.00391,0.00468,0.00554,0.00649,0.00754,0.00869,0.00977,0.01093,0.01225,0.01362,0.0151,0.01657,0.01822,0.02004,0.02196,0.02432,0.02665,0.02922,0.03208,0.03529,0.03883
55,0.00083,0.00154,0.00252,0.00352,0.0044,0.00527,0.00625,0.00731,0.00848,0.00975,0.01093,0.01224,0.01362,0.0151,0.01657,0.01822,0.02004,0.02196,0.02428,0.02665,0.02922,0.03208,0.03529,0.03883,0.04277
56,0.00091,0.00171,0.00281,0.00394,0.00497,0.00595,0.00705,0.00823,0.00953,0.01092,0.01224,0.01362,0.0151,0.01657,0.01822,0.02004,0.02196,0.02428,0.02665,0.02922,0.03208,0.03529,0.03883,0.04277,0.04793
57,0.00099,0.00189,0.00313,0.00442,0.00563,0.00673,0.00795,0.00926,0.01068,0.01219,0.01362,0.0151,0.01657,0.01822,0.02004,0.02196,0.02428,0.02665,0.02917,0.03208,0.03529,0.03883,0.04277,0.04793,0.05404
58,0.00109,0.0021,0.0035,0.00498,0.00637,0.00761,0.00895,0.01039,0.01194,0.01357,0.0151,0.01657,0.01822,0.02004,0.02196,0.02422,0.02665,0.02917,0.03207,0.03529,0.03883,0.04277,0.04793,0.05404,0.06098
59,0.00119,0.00234,0.00392,0.00561,0.00722,0.00859,0.01007,0.01164,0.0133,0.01503,0.01657,0.01822,0.02004,0.02196,0.02412,0.02658,0.02917,0.03207,0.03525,0.03883,0.04277,0.04793,0.05404,0.06098,0.06877
60,0.00131,0.00262,0.0044,0.00633,0.00818,0.00968,0.0113,0.01299,0.01476,0.01657,0.01822,0.02004,0.02195,0.02408,0.02651,0.02917,0.03207,0.03525,0.03878,0.04277,0.04793,0.05404,0.06098,0.06877,0.07675
61,0.00145,0.00293,0.00494,0.00715,0.00926,0.01089,0.01263,0.01444,0.0163,0.01819,0.02004,0.02184,0.02398,0.02646,0.02913,0.03205,0.03524,0.0387,0.04272,0.04793,0.05404,0.06098,0.06877,0.07675,0.08427
62,0.0016,0.00328,0.00557,0.00808,0.01045,0.01221,0.01407,0.01597,0.0179,0.02003,0.02171,0.02377,0.02629,0.029,0.0319,0.03504,0.03865,0.04266,0.04793,0.05404,0.06098,0.06877,0.07675,0.08427,0.0956
63,0.00177,0.00368,0.00627,0.00912,0.01177,0.01365,0.0156,0.01757,0.01973,0.02157,0.0236,0.02608,0.02882,0.03174,0.03479,0.03834,0.04248,0.04783,0.05404,0.06098,0.06877,0.07675,0.08427,0.0956,0.10587
64,0.00196,0.00412,0.00707,0.0103,0.0132,0.01518,0.01721,0.01938,0.02127,0.02341,0.02578,0.02866,0.03116,0.03413,0.03755,0.04193,0.04758,0.05404,0.06098,0.06877,0.07675,0.08427,0.0956,0.10587,0.11706
65,0.00216,0.00461,0.00796,0.01161,0.01472,0.01678,0.01898,0.02092,0.02305,0.02575,0.02849,0.0311,0.03341,0.03675,0.04081,0.0469,0.05364,0.06098,0.06877,0.07675,0.08427,0.0956,0.10587,0.11706,0.129
66,0.00239,0.00514,0.00897,0.01306,0.01632,0.0185,0.02055,0.02263,0.02538,0.0283,0.03102,0.03337,0.03588,0.03994,0.04536,0.05272,0.06098,0.06877,0.07675,0.08427,0.0956,0.10587,0.11706,0.129,0.14151
67,0.00264,0.00572,0.0101,0.01467,0.01797,0.02012,0.02219,0.02496,0.02793,0.03093,0.03331,0.03569,0.03983,0.04526,0.05245,0.06082,0.06877,0.07675,0.08427,0.0956,0.10587,0.11706,0.129,0.14151,0.15419
68,0.00291,0.00636,0.01138,0.01645,0.01968,0.0217,0.02455,0.02756,0.03057,0.03324,0.03548,0.03971,0.04515,0.05217,0.06052,0.06847,0.07675,0.08427,0.0956,0.10587,0.11706,0.129,0.14151,0.15419,0.16728
69,0.0032,0.00703,0.01282,0.01841,0.02117,0.02406,0.02714,0.03013,0.03269,0.03527,0.03958,0.04503,0.05188,0.06021,0.06806,0.07628,0.08427,0.0956,0.10587,0.11706,0.129,0.14151,0.15419,0.16728,0.18079
70,0.00352,0.00776,0.01443,0.02056,0.02352,0.02664,0.02966,0.03206,0.03505,0.03951,0.0449,0.05157,0.05989,0.06764,0.07573,0.08427,0.0956,0.10587,0.11706,0.129,0.14151,0.15419,0.16728,0.18079,0.19369
71,0.00386,0.00854,0.01623,0.02291,0.02608,0.02909,0.03135,0.03419,0.03869,0.04449,0.05124,0.05954,0.06719,0.07515,0.08324,0.0956,0.10587,0.11706,0.129,0.14151,0.15419,0.16728,0.18079,0.19369,0.20713
72,0.00424,0.00938,0.01822,0.02546,0.02847,0.03055,0.03323,0.03777,0.04353,0.05043,0.05882,0.06674,0.07458,0.0825,0.0938,0.10587,0.11706,0.129,0.14151,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269
73,0.00465,0.01031,0.02042,0.02776,0.02965,0.03213,0.03669,0.04236,0.04918,0.05772,0.06626,0.0729,0.08173,0.09289,0.10587,0.11706,0.129,0.14151,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898
74,0.00511,0.01135,0.02284,0.02869,0.03096,0.03553,0.04109,0.0478,0.05625,0.06504,0.07242,0.07973,0.08977,0.1049,0.11706,0.129,0.14151,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583
75,0.00563,0.01252,0.02548,0.0297,0.03427,0.03973,0.04632,0.05462,0.06092,0.07202,0.07928,0.08956,0.10469,0.11579,0.129,0.14151,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273
76,0.00623,0.01383,0.02742,0.03294,0.03819,0.04458,0.05261,0.05922,0.06763,0.0785,0.08901,0.10416,0.11496,0.12743,0.14151,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919
77,0.0069,0.01531,0.02947,0.03659,0.04275,0.05045,0.05757,0.06577,0.07383,0.08848,0.10363,0.11375,0.12652,0.14151,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133
78,0.00767,0.01699,0.03165,0.0408,0.04812,0.057,0.06395,0.07192,0.08318,0.10094,0.1124,0.125,0.13924,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747
79,0.00854,0.01882,0.03402,0.0456,0.0555,0.062,0.07,0.08088,0.09368,0.11072,0.12334,0.13746,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133
80,0.00953,0.02103,0.03665,0.05167,0.0614,0.06797,0.07853,0.09232,0.10245,0.12113,0.1349,0.15419,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845
81,0.01072,0.0235,0.03986,0.05551,0.06614,0.07603,0.08679,0.10069,0.11131,0.1314,0.15034,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066
82,0.01207,0.02626,0.04337,0.05958,0.07126,0.08281,0.09435,0.10835,0.12712,0.14681,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726
83,0.0136,0.02938,0.04719,0.06381,0.0767,0.08931,0.1003,0.12205,0.14176,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611
84,0.01536,0.03289,0.05128,0.06824,0.08227,0.09482,0.11418,0.1352,0.16728,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277
85,0.01737,0.0368,0.05564,0.07264,0.08723,0.10518,0.12715,0.15859,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686
86,0.01966,0.04112,0.06023,0.07709,0.09484,0.11587,0.15067,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488
87,0.02224,0.04593,0.06492,0.08138,0.10352,0.13953,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583
88,0.02514,0.05116,0.06956,0.09038,0.12507,0.18079,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5
89,0.02835,0.05676,0.07416,0.10659,0.16011,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5
90,0.03185,0.06258,0.08399,0.12673,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5
91,0.03745,0.06532,0.11128,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5
92,0.04668,0.09548,0.19369,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5
93,0.06024,0.13417,0.20713,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5
94,0.07845,0.15261,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.1023,0.22269,0.23898,0.25583,0.27273,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Female, 75% Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00027,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0003,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00032,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00032,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00032,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00032,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00034,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00037,,,,,,,,,,,,,,,,,,,,,,,,
31,0.0004,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00042,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00068,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00096,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00109,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00136,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00142,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00149,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00157,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00165,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00179,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00195,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00212,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00231,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00251,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00275,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00301,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00329,,,,,,,,,,,,,,,,,,,,,,,,
54,0.0036,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00395,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00435,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00481,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00533,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00591,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00657,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00731,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00814,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00906,,,,,,,,,,,,,,,,,,,,,,,,
64,0.01008,,,,,,,,,,,,,,,,,,,,,,,,
65,0.01121,,,,,,,,,,,,,,,,,,,,,,,,
66,0.01244,,,,,,,,,,,,,,,,,,,,,,,,
67,0.01377,,,,,,,,,,,,,,,,,,,,,,,,
68,0.01521,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01673,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01843,,,,,,,,,,,,,,,,,,,,,,,,
71,0.02034,,,,,,,,,,,,,,,,,,,,,,,,
72,0.02224,,,,,,,,,,,,,,,,,,,,,,,,
73,0.02435,,,,,,,,,,,,,,,,,,,,,,,,
74,0.02665,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02922,,,,,,,,,,,,,,,,,,,,,,,,
76,0.03208,,,,,,,,,,,,,,,,,,,,,,,,
77,0.03529,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03883,,,,,,,,,,,,,,,,,,,,,,,,
79,0.04277,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04793,,,,,,,,,,,,,,,,,,,,,,,,
81,0.05404,,,,,,,,,,,,,,,,,,,,,,,,
82,0.06098,,,,,,,,,,,,,,,,,,,,,,,,
83,0.06877,,,,,,,,,,,,,,,,,,,,,,,,
84,0.07675,,,,,,,,,,,,,,,,,,,,,,,,
85,0.08427,,,,,,,,,,,,,,,,,,,,,,,,
86,0.0956,,,,,,,,,,,,,,,,,,,,,,,,
87,0.10587,,,,,,,,,,,,,,,,,,,,,,,,
88,0.11706,,,,,,,,,,,,,,,,,,,,,,,,
89,0.129,,,,,,,,,,,,,,,,,,,,,,,,
90,0.14151,,,,,,,,,,,,,,,,,,,,,,,,
91,0.15419,,,,,,,,,,,,,,,,,,,,,,,,
92,0.16728,,,,,,,,,,,,,,,,,,,,,,,,
