Table Name:,2017 Loaded CSO Composite Gender-Blended 20% Male ALB,,,,,,,,,,,,,,,,,,,,,,,,
0,0.00026,0.00014,0.0001,9E-05,9E-05,9E-05,9E-05,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052
1,0.00014,0.0001,9E-05,9E-05,9E-05,9E-05,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052
2,0.0001,9E-05,9E-05,9E-05,9E-05,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053
3,9E-05,9E-05,9E-05,9E-05,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053
4,9E-05,9E-05,9E-05,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054
5,9E-05,9E-05,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056
6,9E-05,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059
7,8E-05,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063
8,8E-05,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068
9,8E-05,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074
10,9E-05,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081
11,9E-05,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081,0.0009
12,9E-05,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081,0.0009,0.001
13,0.00011,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081,0.0009,0.001,0.0011
14,0.00018,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081,0.0009,0.001,0.0011,0.0012
15,0.00027,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081,0.0009,0.001,0.0011,0.0012,0.00128
16,0.00036,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081,0.0009,0.001,0.0011,0.0012,0.00128,0.00136
17,0.00042,0.00042,0.00043,0.00043,0.00044,0.00045,0.00048,0.00052,0.00052,0.00053,0.00053,0.00054,0.00056,0.00059,0.00063,0.00068,0.00074,0.00081,0.0009,0.001,0.0011,0.0012,0.00128,0.00136,0.00143
18,0.00042,0.00043,0.00043,0.00043,0.00044,0.00045,0.00046,0.00046,0.00045,0.00046,0.00047,0.00048,0.00051,0.00053,0.00058,0.00066,0.00075,0.00085,0.00095,0.00105,0.00115,0.00124,0.00132,0.0014,0.00146
19,0.0004,0.00039,0.0004,0.0004,0.00042,0.00043,0.00043,0.00042,0.00042,0.00044,0.00047,0.00048,0.0005,0.00054,0.00062,0.00071,0.00081,0.00093,0.00103,0.00114,0.00123,0.00131,0.00138,0.00145,0.00152
20,0.00034,0.00036,0.00037,0.00038,0.00039,0.00039,0.00039,0.0004,0.00041,0.00044,0.00047,0.00049,0.00051,0.00058,0.00066,0.00076,0.00087,0.001,0.00111,0.00121,0.0013,0.00137,0.00143,0.0015,0.00157
21,0.00029,0.00033,0.00034,0.00035,0.00035,0.00035,0.00036,0.00038,0.00041,0.00044,0.00047,0.00049,0.00054,0.00062,0.00071,0.00082,0.00094,0.00105,0.00117,0.00127,0.00135,0.00141,0.00148,0.00155,0.00164
22,0.00026,0.0003,0.00032,0.00032,0.00032,0.00033,0.00035,0.00039,0.00041,0.00045,0.00047,0.00053,0.00058,0.00067,0.00078,0.00088,0.00099,0.0011,0.00122,0.00133,0.00139,0.00146,0.00152,0.00162,0.00174
23,0.00024,0.00028,0.00028,0.00028,0.00029,0.00032,0.00035,0.00039,0.00043,0.00046,0.00051,0.00057,0.00064,0.00074,0.00085,0.00095,0.00104,0.00115,0.00127,0.00137,0.00144,0.0015,0.00158,0.00171,0.00185
24,0.00022,0.00025,0.00025,0.00026,0.00028,0.00032,0.00035,0.00039,0.00044,0.00048,0.00054,0.00061,0.00069,0.0008,0.00091,0.001,0.0011,0.0012,0.00131,0.0014,0.00148,0.00157,0.00168,0.00182,0.00197
25,0.00019,0.00022,0.00024,0.00026,0.00028,0.00032,0.00036,0.0004,0.00045,0.00052,0.00058,0.00066,0.00076,0.00088,0.00097,0.00105,0.00115,0.00125,0.00135,0.00145,0.00155,0.00166,0.0018,0.00195,0.00211
26,0.00017,0.00021,0.00023,0.00025,0.00028,0.00032,0.00037,0.00042,0.00048,0.00056,0.00063,0.00072,0.00083,0.00094,0.00102,0.00111,0.00121,0.00131,0.00141,0.00152,0.00165,0.00178,0.00193,0.00208,0.00227
27,0.00015,0.0002,0.00023,0.00026,0.00029,0.00033,0.00038,0.00044,0.00051,0.0006,0.00069,0.00079,0.0009,0.001,0.00107,0.00116,0.00126,0.00136,0.00148,0.00161,0.00176,0.00191,0.00206,0.00225,0.00244
28,0.00014,0.0002,0.00023,0.00026,0.0003,0.00035,0.0004,0.00048,0.00056,0.00065,0.00074,0.00085,0.00096,0.00105,0.00112,0.00121,0.00131,0.00143,0.00157,0.00172,0.00189,0.00205,0.00223,0.00242,0.00264
29,0.00015,0.0002,0.00024,0.00028,0.00032,0.00038,0.00044,0.00053,0.00061,0.00071,0.0008,0.00091,0.001,0.00109,0.00117,0.00126,0.00139,0.00153,0.00168,0.00185,0.00204,0.00222,0.00241,0.00263,0.00288
30,0.00014,0.00021,0.00025,0.0003,0.00035,0.00041,0.00049,0.00058,0.00066,0.00076,0.00085,0.00095,0.00105,0.00113,0.00122,0.00134,0.00149,0.00165,0.00181,0.00199,0.00221,0.0024,0.00262,0.00287,0.00314
31,0.00014,0.00022,0.00027,0.00032,0.00038,0.00045,0.00054,0.00063,0.00072,0.00081,0.0009,0.00099,0.0011,0.00119,0.0013,0.00144,0.00162,0.00178,0.00195,0.00215,0.0024,0.00262,0.00287,0.00313,0.00342
32,0.00015,0.00023,0.00029,0.00036,0.00042,0.0005,0.00059,0.00067,0.00076,0.00085,0.00094,0.00103,0.00116,0.00127,0.0014,0.00156,0.00174,0.00191,0.00211,0.00233,0.00261,0.00286,0.00313,0.00342,0.00374
33,0.00016,0.00024,0.00032,0.0004,0.00048,0.00055,0.00064,0.00072,0.00081,0.00089,0.00098,0.00109,0.00123,0.00137,0.00152,0.00169,0.00187,0.00206,0.00227,0.00254,0.00286,0.00313,0.00342,0.00374,0.0041
34,0.00017,0.00025,0.00036,0.00045,0.00053,0.0006,0.00069,0.00077,0.00085,0.00094,0.00103,0.00117,0.00133,0.0015,0.00165,0.00183,0.00202,0.00223,0.00248,0.00278,0.00312,0.00342,0.00374,0.0041,0.0045
35,0.00018,0.00027,0.0004,0.0005,0.00058,0.00066,0.00075,0.00082,0.00089,0.00098,0.00111,0.00128,0.00147,0.00163,0.0018,0.00198,0.00219,0.00243,0.00272,0.00305,0.00341,0.00374,0.0041,0.0045,0.00496
36,0.0002,0.0003,0.00044,0.00055,0.00063,0.00072,0.0008,0.00087,0.00093,0.00106,0.00123,0.0014,0.0016,0.00177,0.00195,0.00215,0.00239,0.00266,0.00299,0.00335,0.00374,0.0041,0.0045,0.00496,0.00549
37,0.0002,0.00032,0.00047,0.0006,0.00069,0.00077,0.00084,0.00091,0.00101,0.00119,0.00136,0.00155,0.00175,0.00194,0.00213,0.00235,0.00261,0.00292,0.00328,0.00369,0.0041,0.0045,0.00496,0.00549,0.00608
38,0.00022,0.00035,0.00051,0.00063,0.00074,0.00082,0.00089,0.00099,0.00113,0.00131,0.0015,0.0017,0.00191,0.00211,0.00232,0.00257,0.00287,0.00322,0.00362,0.00406,0.0045,0.00496,0.00549,0.00608,0.00675
39,0.00024,0.00037,0.00054,0.00067,0.00079,0.00087,0.00096,0.0011,0.00125,0.00145,0.00166,0.00186,0.00209,0.00231,0.00254,0.00283,0.00316,0.00354,0.004,0.00447,0.00496,0.00549,0.00608,0.00675,0.0075
40,0.00025,0.00039,0.00057,0.00071,0.00083,0.00094,0.00107,0.00121,0.00138,0.0016,0.00182,0.00204,0.00228,0.00253,0.00279,0.00312,0.00349,0.00392,0.00441,0.00493,0.00549,0.00608,0.00674,0.00749,0.00833
41,0.00027,0.00042,0.00059,0.00075,0.0009,0.00103,0.00116,0.00132,0.00152,0.00176,0.00199,0.00222,0.00249,0.00277,0.00308,0.00345,0.00387,0.00434,0.00485,0.00545,0.00608,0.00674,0.00747,0.00831,0.00924
42,0.00029,0.00045,0.00063,0.00081,0.00098,0.00112,0.00126,0.00145,0.00167,0.00192,0.00216,0.00242,0.00273,0.00305,0.0034,0.00382,0.00429,0.0048,0.00537,0.00603,0.00673,0.00746,0.00829,0.00921,0.01024
43,0.00031,0.00048,0.00066,0.00089,0.00106,0.00122,0.00137,0.00158,0.00183,0.0021,0.00235,0.00264,0.003,0.00337,0.00377,0.00424,0.00476,0.00531,0.00595,0.00667,0.00746,0.00827,0.0092,0.01023,0.01135
44,0.00034,0.0005,0.00073,0.001,0.00115,0.00132,0.0015,0.00173,0.002,0.00228,0.00256,0.0029,0.0033,0.00373,0.00418,0.00471,0.00526,0.00588,0.00659,0.00739,0.00826,0.00919,0.01022,0.01135,0.01258
45,0.00038,0.00053,0.0008,0.00108,0.00125,0.00144,0.00164,0.0019,0.00218,0.00249,0.0028,0.00319,0.00366,0.00414,0.00464,0.00521,0.00585,0.00654,0.00732,0.00819,0.00917,0.01021,0.01135,0.01258,0.01395
46,0.00041,0.00056,0.00088,0.00118,0.00137,0.00159,0.00181,0.00209,0.00238,0.00271,0.00307,0.00353,0.00406,0.00459,0.00515,0.0058,0.00651,0.00727,0.00812,0.00908,0.01019,0.01135,0.01258,0.01395,0.01545
47,0.00044,0.0006,0.001,0.00129,0.00151,0.00175,0.002,0.0023,0.0026,0.00297,0.0034,0.00393,0.00451,0.00509,0.00572,0.00646,0.00724,0.00808,0.00901,0.01008,0.01132,0.01258,0.01395,0.01545,0.01712
48,0.00046,0.00066,0.00113,0.00143,0.00168,0.00193,0.00221,0.00251,0.00285,0.00329,0.00376,0.00434,0.00499,0.00564,0.00634,0.00716,0.00803,0.00896,0.00999,0.01118,0.01257,0.01395,0.01545,0.01712,0.01897
49,0.00049,0.00076,0.00129,0.00159,0.00186,0.00214,0.00244,0.00275,0.00316,0.00365,0.00416,0.00477,0.00548,0.00621,0.00698,0.00789,0.00887,0.00989,0.01104,0.01236,0.01394,0.01545,0.01712,0.01897,0.02105
50,0.00051,0.00089,0.00144,0.00177,0.00206,0.00236,0.00267,0.00305,0.00351,0.00404,0.00459,0.00525,0.00599,0.00678,0.00766,0.00868,0.00976,0.01087,0.01214,0.01361,0.01545,0.01712,0.01897,0.02105,0.02337
51,0.00054,0.00105,0.0016,0.00196,0.00227,0.00259,0.00296,0.00339,0.0039,0.00448,0.00507,0.00577,0.00655,0.00743,0.00842,0.00955,0.01069,0.01191,0.01333,0.01504,0.01712,0.01897,0.02103,0.02336,0.02595
52,0.00056,0.0012,0.00174,0.00214,0.0025,0.00287,0.00328,0.00376,0.00433,0.00497,0.00559,0.00634,0.00718,0.00817,0.00928,0.01049,0.01173,0.01311,0.01474,0.01666,0.01897,0.02102,0.02332,0.02592,0.02884
53,0.0006,0.0013,0.00187,0.00235,0.00277,0.00319,0.00365,0.00419,0.00484,0.00552,0.00617,0.00696,0.0079,0.00901,0.01022,0.01153,0.01291,0.01452,0.01637,0.01854,0.02101,0.02331,0.0259,0.02882,0.03209
54,0.00062,0.00138,0.00202,0.00256,0.00307,0.00354,0.00407,0.00469,0.0054,0.00611,0.00679,0.00766,0.00873,0.00994,0.01126,0.01271,0.01429,0.01613,0.01827,0.02073,0.02331,0.0259,0.02882,0.03209,0.03573
55,0.00067,0.00145,0.00216,0.00276,0.00339,0.00392,0.00453,0.00522,0.00596,0.0067,0.00744,0.00841,0.0096,0.01093,0.01241,0.01405,0.01589,0.01798,0.02037,0.02311,0.0259,0.02882,0.03209,0.03573,0.03985
56,0.00071,0.00152,0.00228,0.003,0.00375,0.00436,0.00503,0.00577,0.00652,0.00728,0.00806,0.00916,0.01049,0.012,0.01368,0.01557,0.0177,0.02001,0.02264,0.02568,0.02882,0.03209,0.03573,0.03985,0.04461
57,0.00077,0.00159,0.00243,0.0033,0.00417,0.00484,0.00557,0.00632,0.00708,0.00787,0.00872,0.00995,0.01148,0.0132,0.0151,0.01728,0.01964,0.02221,0.02516,0.02855,0.03209,0.03573,0.03985,0.04461,0.05013
58,0.00085,0.00167,0.00259,0.00367,0.00463,0.00535,0.00612,0.00685,0.00762,0.00847,0.00942,0.01084,0.01262,0.01456,0.01673,0.01914,0.02182,0.02468,0.02794,0.03171,0.03573,0.03985,0.04461,0.05013,0.05643
59,0.00094,0.00178,0.00281,0.00407,0.00511,0.00587,0.00662,0.00735,0.00815,0.00909,0.01021,0.01191,0.01389,0.01607,0.01847,0.02119,0.02413,0.02723,0.03089,0.03515,0.03985,0.04461,0.05013,0.05643,0.0637
60,0.00105,0.00191,0.00312,0.00446,0.00559,0.00636,0.00708,0.00783,0.00871,0.0098,0.01121,0.01313,0.01534,0.01774,0.02042,0.02339,0.02655,0.02999,0.03423,0.03915,0.04461,0.05013,0.05643,0.0637,0.07202
61,0.00118,0.00207,0.0035,0.00482,0.00605,0.0068,0.00751,0.00832,0.00933,0.01067,0.01229,0.01445,0.01696,0.01965,0.02259,0.02581,0.02938,0.03354,0.03855,0.04411,0.05013,0.05643,0.0637,0.07202,0.08154
62,0.00132,0.00232,0.00393,0.00523,0.00646,0.00722,0.00797,0.0089,0.0101,0.01163,0.0135,0.01596,0.01873,0.02178,0.02498,0.02859,0.03291,0.03786,0.04373,0.04979,0.05643,0.0637,0.07202,0.08154,0.0922
63,0.00146,0.00263,0.00436,0.00568,0.00686,0.00768,0.00858,0.0097,0.01106,0.01279,0.01493,0.01764,0.0206,0.02398,0.02757,0.032,0.0372,0.04307,0.04942,0.05615,0.0637,0.07202,0.08154,0.09219,0.10389
64,0.00158,0.00304,0.00476,0.00608,0.00726,0.00825,0.00937,0.01064,0.01218,0.01427,0.01663,0.01946,0.02257,0.02625,0.0304,0.03591,0.04192,0.04867,0.05546,0.06308,0.072,0.08152,0.09217,0.10387,0.11669
65,0.00171,0.00337,0.00513,0.00647,0.00775,0.00897,0.01027,0.0117,0.01358,0.01603,0.01857,0.02148,0.02476,0.02893,0.03382,0.04022,0.04744,0.05456,0.06223,0.07119,0.08148,0.09212,0.10382,0.11665,0.13051
66,0.00186,0.00359,0.00549,0.00688,0.00833,0.00977,0.01124,0.01299,0.01525,0.01802,0.02075,0.02387,0.02743,0.03227,0.03794,0.04529,0.05383,0.06156,0.07071,0.08102,0.09206,0.10377,0.1166,0.13047,0.14511
67,0.00201,0.0038,0.00584,0.00737,0.00902,0.01065,0.0124,0.01451,0.01714,0.02023,0.02321,0.02673,0.03107,0.03653,0.04269,0.05115,0.06064,0.06991,0.08051,0.09156,0.10369,0.11654,0.13041,0.14506,0.16035
68,0.00219,0.004,0.00622,0.00802,0.00982,0.01171,0.01376,0.0162,0.01922,0.02268,0.02603,0.03035,0.03561,0.0416,0.04878,0.05838,0.06885,0.07953,0.09085,0.10297,0.11646,0.13034,0.145,0.1603,0.17632
69,0.00238,0.00422,0.00662,0.00875,0.01076,0.01288,0.01519,0.01801,0.02148,0.02549,0.02959,0.03474,0.04067,0.04767,0.05684,0.06738,0.07854,0.08991,0.10221,0.1157,0.13027,0.14493,0.16024,0.17627,0.19246
70,0.00259,0.00444,0.00706,0.00953,0.01182,0.0141,0.01666,0.01993,0.024,0.02874,0.03382,0.0396,0.0465,0.05513,0.06558,0.07712,0.08887,0.10139,0.11488,0.12947,0.14486,0.16018,0.17622,0.19241,0.20854
71,0.00281,0.0047,0.00756,0.01047,0.01291,0.01533,0.01823,0.02207,0.02693,0.03253,0.03849,0.04485,0.05308,0.0631,0.07458,0.08719,0.10013,0.11403,0.12863,0.14404,0.16011,0.17616,0.19237,0.20851,0.22666
72,0.00307,0.00501,0.00813,0.01151,0.01402,0.01662,0.01999,0.02452,0.03038,0.03694,0.04362,0.05097,0.06049,0.07193,0.08526,0.09871,0.1129,0.12773,0.14317,0.15928,0.1761,0.19232,0.20847,0.22663,0.24777
73,0.00339,0.0054,0.00884,0.01254,0.01516,0.0181,0.02205,0.02741,0.03437,0.04189,0.0493,0.05791,0.06884,0.08233,0.09729,0.11173,0.12679,0.14226,0.15841,0.17528,0.19226,0.20843,0.2266,0.24775,0.27059
74,0.00379,0.00586,0.00967,0.01359,0.01648,0.01984,0.02445,0.03081,0.03895,0.04738,0.05551,0.06548,0.07832,0.09393,0.11007,0.12563,0.1413,0.15749,0.17441,0.19148,0.20838,0.22657,0.24773,0.27057,0.29496
75,0.00425,0.00642,0.0107,0.01494,0.01811,0.02194,0.02738,0.03488,0.04422,0.05349,0.06301,0.07509,0.08999,0.10706,0.1244,0.14035,0.15657,0.17354,0.19066,0.20766,0.22654,0.24771,0.27056,0.29495,0.32047
76,0.00474,0.00706,0.01185,0.01653,0.02,0.0244,0.03078,0.03967,0.05023,0.06049,0.07271,0.08702,0.1039,0.12255,0.13946,0.1557,0.1727,0.18987,0.20693,0.22589,0.24769,0.27055,0.29495,0.32047,0.34592
77,0.00525,0.00779,0.01309,0.01822,0.02204,0.0272,0.03457,0.04505,0.05708,0.0689,0.08374,0.10044,0.11987,0.13858,0.15483,0.17186,0.18908,0.2062,0.22525,0.24714,0.27054,0.29494,0.32047,0.34592,0.37042
78,0.00579,0.00866,0.01457,0.02011,0.02442,0.03029,0.03888,0.05115,0.06481,0.07908,0.09655,0.11634,0.13682,0.15396,0.17102,0.18828,0.20549,0.22461,0.2466,0.27011,0.29493,0.32046,0.34592,0.37042,0.39453
79,0.00622,0.00968,0.01626,0.02221,0.02704,0.03364,0.04396,0.05806,0.07381,0.09136,0.1123,0.1347,0.15309,0.17017,0.18749,0.20476,0.22397,0.24605,0.26968,0.29466,0.32046,0.34592,0.37042,0.39453,0.41785
80,0.00667,0.01093,0.01827,0.02458,0.02995,0.03798,0.0502,0.06621,0.0846,0.10553,0.13003,0.15222,0.16934,0.1867,0.20403,0.22333,0.2455,0.26925,0.29437,0.32035,0.34592,0.37042,0.39453,0.41785,0.43998
81,0.00735,0.01241,0.02062,0.0272,0.03391,0.04367,0.05784,0.07652,0.09844,0.12374,0.14911,0.16849,0.18591,0.20331,0.22268,0.24496,0.26882,0.29408,0.32024,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053
82,0.00826,0.01417,0.02345,0.03093,0.03922,0.0507,0.06772,0.09104,0.11837,0.14679,0.16766,0.18512,0.20258,0.22204,0.24441,0.2684,0.29381,0.32013,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213
83,0.00953,0.01631,0.02699,0.03637,0.04611,0.06,0.08274,0.11273,0.14451,0.1676,0.18432,0.20186,0.2214,0.24386,0.26797,0.29352,0.32002,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829
84,0.01097,0.01891,0.03159,0.04297,0.05474,0.0731,0.10384,0.13768,0.1676,0.18427,0.20114,0.22076,0.24332,0.26755,0.29324,0.31991,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584
85,0.01244,0.02227,0.03749,0.05098,0.06631,0.09366,0.12876,0.16247,0.18427,0.2011,0.22012,0.24278,0.26712,0.29295,0.3198,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485
86,0.01401,0.02647,0.04464,0.06085,0.08395,0.1216,0.15852,0.18427,0.2011,0.22009,0.24223,0.26669,0.29267,0.31968,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538
87,0.01575,0.03144,0.05311,0.07491,0.11055,0.15575,0.18427,0.2011,0.22009,0.24221,0.26627,0.29239,0.31957,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751
88,0.01763,0.03699,0.06294,0.09537,0.14415,0.18427,0.2011,0.22009,0.24221,0.26626,0.2921,0.31946,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131
89,0.0197,0.04318,0.07705,0.124,0.17698,0.2011,0.22009,0.24221,0.26626,0.2921,0.31935,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131,0.69686
90,0.02338,0.05385,0.10749,0.16581,0.2011,0.22009,0.24221,0.26626,0.2921,0.31935,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131,0.69686,0.73421
91,0.03124,0.07688,0.15984,0.2011,0.22009,0.24221,0.26626,0.2921,0.31935,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131,0.69686,0.73421,0.77346
92,0.04518,0.11386,0.2011,0.22009,0.24221,0.26626,0.2921,0.31935,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131,0.69686,0.73421,0.77346,0.81466
93,0.0665,0.14875,0.22009,0.24221,0.26626,0.2921,0.31935,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131,0.69686,0.73421,0.77346,0.81466,0.85788
94,0.09668,0.19441,0.24221,0.26626,0.2921,0.31935,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131,0.69686,0.73421,0.77346,0.81466,0.85788,0.90315
95,0.13739,0.24221,0.26626,0.2921,0.31935,0.34592,0.37042,0.39453,0.41785,0.43998,0.46053,0.48213,0.50829,0.53584,0.56485,0.59538,0.62751,0.66131,0.69686,0.73421,0.77346,0.81466,0.85788,0.90315,0.95053

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Composite Gender-Blended, Male, 20%, Select and Ultimate Table. Basis: Age Last Birthday. Minimum Ultimate Age: 0. Maximum Ultimate Age: 120",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
